name,x,y,z,theta_rad1,theta_rad2,theta_rad3,n
2011_09_26_drive_0001_sync_0000000063,0.0,-0.0,-0.0,-1.86,1.81,-1.05,3
2011_09_26_drive_0001_sync_0000000067,0.0,-0.0,0.0,0,1.86,-1.93,2
2011_09_26_drive_0001_sync_0000000097,0.0,-0.0,-0.0,0,-1.95,0,1
2011_09_26_drive_0001_sync_0000000033,0.0,0.0,0.0,1.69,1.68,0,2
2011_09_26_drive_0001_sync_0000000031,-0.0,0.0,-0.0,0,0,-1.79,1
2011_09_26_drive_0001_sync_0000000064,-0.0,0.0,0.0,1.26,1.03,-1.77,3
2011_09_26_drive_0001_sync_0000000003,-0.0,-0.0,-0.0,-1.8,-1.78,1.61,3
2011_09_26_drive_0001_sync_0000000089,0.0,0.0,-0.0,-1.02,-1.99,0,2
2011_09_26_drive_0001_sync_0000000061,0.0,0.0,-0.0,1.02,1.9,-1.1,3
2011_09_26_drive_0001_sync_0000000046,-0.0,-0.0,-0.0,0,-1.21,1.6,2
2011_09_26_drive_0001_sync_0000000096,-0.0,-0.0,0.0,0,1.74,1.05,2
2011_09_26_drive_0001_sync_0000000000,0.0,0.0,-0.0,0,1.84,1.88,2
2011_09_26_drive_0002_sync_0000000048,-0.0,0.0,-0.0,1.51,1.89,1.37,3
2011_09_26_drive_0002_sync_0000000069,-0.0,0.0,0.0,1.75,1.33,0,2
2011_09_26_drive_0002_sync_0000000010,-0.0,0.0,0.0,-1.78,1.86,-1.56,3
2011_09_26_drive_0002_sync_0000000029,0.0,-0.0,0.0,0,1.09,1.42,2
2011_09_26_drive_0002_sync_0000000074,0.0,0.0,0.0,-1.5,0,0,1
2011_09_26_drive_0002_sync_0000000040,0.0,0.0,0.0,-1.44,1.46,1.72,3
2011_09_26_drive_0002_sync_0000000017,0.0,-0.0,-0.0,0,0,1.56,1
2011_09_26_drive_0002_sync_0000000052,0.0,-0.0,0.0,-1.24,0,1.58,2
2011_09_26_drive_0002_sync_0000000044,0.0,-0.0,-0.0,0,0,-1.81,1
2011_09_26_drive_0002_sync_0000000034,-0.0,0.0,-0.0,-1.97,0,0,1
2011_09_26_drive_0002_sync_0000000049,0.0,-0.0,-0.0,-1.61,0,0,1
2011_09_26_drive_0002_sync_0000000054,-0.0,0.0,-0.0,1.07,0,0,1
2011_09_26_drive_0002_sync_0000000016,-0.0,0.0,-0.0,-1.87,1.61,0,2
2011_09_26_drive_0002_sync_0000000055,0.0,0.0,0.0,-1.45,1.83,0,2
2011_09_26_drive_0002_sync_0000000036,-0.0,-0.0,0.0,-1.31,1.53,1.69,3
2011_09_26_drive_0002_sync_0000000066,0.0,0.0,-0.0,1.42,0,-1.39,2
2011_09_26_drive_0002_sync_0000000035,0.0,0.0,0.0,1.8,1.11,0,2
2011_09_26_drive_0002_sync_0000000050,0.0,0.0,0.0,-1.87,0,-1.33,2
2011_09_26_drive_0002_sync_0000000041,0.0,-0.0,0.0,0,-1.43,1.27,2
2011_09_26_drive_0002_sync_0000000042,-0.0,-0.0,0.0,-1.15,1.52,1.46,3
2011_09_26_drive_0002_sync_0000000037,-0.0,-0.0,0.0,0,1.3,0,1
2011_09_26_drive_0002_sync_0000000022,0.0,-0.0,-0.0,1.03,-1.1,1.43,3
2011_09_26_drive_0002_sync_0000000015,-0.0,-0.0,0.0,-1.68,-1.6,-1.4,3
2011_09_26_drive_0002_sync_0000000043,0.0,-0.0,0.0,1.71,1.8,1.45,3
2011_09_26_drive_0002_sync_0000000045,0.0,0.0,0.0,0,1.01,0,1
2011_09_26_drive_0002_sync_0000000056,-0.0,0.0,-0.0,1.57,0,0,1
2011_09_26_drive_0002_sync_0000000006,-0.0,0.0,-0.0,1.75,1.5,1.32,3
2011_09_26_drive_0002_sync_0000000020,-0.0,0.0,-0.0,-1.26,0,0,1
2011_09_26_drive_0002_sync_0000000038,0.0,0.0,0.0,0,1.63,0,1
2011_09_26_drive_0002_sync_0000000070,0.0,0.0,-0.0,-1.41,0,0,1
2011_09_26_drive_0002_sync_0000000075,0.0,0.0,0.0,0,0,-1.32,1
2011_09_26_drive_0002_sync_0000000047,0.0,-0.0,0.0,-1.29,-1.03,0,2
2011_09_26_drive_0002_sync_0000000065,0.0,0.0,0.0,0,1.25,0,1
2011_09_26_drive_0002_sync_0000000012,-0.0,-0.0,0.0,-1.55,0,0,1
2011_09_26_drive_0002_sync_0000000071,-0.0,-0.0,0.0,1.16,-1.48,1.36,3
2011_09_26_drive_0002_sync_0000000013,0.0,-0.0,-0.0,1.6,-1.26,1.56,3
2011_09_26_drive_0002_sync_0000000019,0.0,-0.0,0.0,0,-1.86,-1.74,2
2011_09_26_drive_0002_sync_0000000039,-0.0,-0.0,-0.0,1.52,1.09,1.35,3
2011_09_26_drive_0002_sync_0000000059,-0.0,-0.0,0.0,1.55,0,1.59,2
2011_09_26_drive_0002_sync_0000000027,0.0,0.0,-0.0,-1.54,1.99,1.59,3
2011_09_26_drive_0002_sync_0000000060,-0.0,-0.0,0.0,1.71,1.25,1.33,3
2011_09_26_drive_0002_sync_0000000007,0.0,-0.0,0.0,-1.9,0,1.2,2
2011_09_26_drive_0002_sync_0000000011,-0.0,0.0,-0.0,0,0,1.82,1
2011_09_26_drive_0002_sync_0000000076,-0.0,0.0,0.0,0,0,-1.3,1
2011_09_26_drive_0002_sync_0000000062,0.0,-0.0,0.0,1.77,0,0,1
2011_09_26_drive_0002_sync_0000000032,-0.0,-0.0,0.0,1.38,0,-1.12,2
2011_09_26_drive_0002_sync_0000000026,0.0,0.0,0.0,0,0,1.9,1
2011_09_26_drive_0002_sync_0000000023,0.0,0.0,-0.0,1.11,1.46,-1.29,3
2011_09_26_drive_0002_sync_0000000005,-0.0,-0.0,0.0,0,0,1.37,1
2011_09_26_drive_0002_sync_0000000018,-0.0,-0.0,0.0,1.12,0,1.2,2
2011_09_26_drive_0002_sync_0000000073,0.0,-0.0,-0.0,0,1.06,1.76,2
2011_09_26_drive_0002_sync_0000000051,0.0,0.0,-0.0,-1.65,0,0,1
2011_09_26_drive_0002_sync_0000000068,0.0,-0.0,0.0,0,1.49,0,1
2011_09_26_drive_0002_sync_0000000025,0.0,-0.0,-0.0,-1.08,0,0,1
2011_09_26_drive_0002_sync_0000000024,0.0,0.0,-0.0,1.11,0,0,1
2011_09_26_drive_0002_sync_0000000030,-0.0,0.0,0.0,1.28,-1.27,0,2
2011_09_26_drive_0002_sync_0000000058,0.0,0.0,0.0,-1.25,1.75,1.92,3
2011_09_26_drive_0002_sync_0000000002,-0.0,-0.0,-0.0,-1.02,-1.1,-1.66,3
2011_09_26_drive_0002_sync_0000000072,0.0,-0.0,0.0,-1.55,0,1.34,2
2011_09_26_drive_0002_sync_0000000001,0.0,-0.0,-0.0,0,1.99,0,1
2011_09_26_drive_0002_sync_0000000008,0.0,-0.0,-0.0,-1.12,0,-1.68,2
2011_09_26_drive_0002_sync_0000000057,0.0,0.0,0.0,1.89,1.62,-1.02,3
2011_09_26_drive_0002_sync_0000000009,0.0,0.0,-0.0,0,0,-1.75,1
2011_09_26_drive_0002_sync_0000000004,-0.0,0.0,-0.0,1.25,1.65,-1.74,3
2011_09_26_drive_0002_sync_0000000014,0.0,0.0,0.0,-1.16,-1.87,1.17,3
2011_09_26_drive_0002_sync_0000000021,-0.0,-0.0,-0.0,0,-1.52,1.11,2
2011_09_26_drive_0002_sync_0000000028,-0.0,-0.0,-0.0,1.92,-1.74,-1.62,3
2011_09_26_drive_0002_sync_0000000053,-0.0,-0.0,-0.0,0,1.15,0,1
2011_09_26_drive_0002_sync_0000000063,-0.0,-0.0,-0.0,-1.04,0,-1.7,2
2011_09_26_drive_0002_sync_0000000067,-0.0,0.0,0.0,1.48,1.72,-1.42,3
2011_09_26_drive_0002_sync_0000000033,0.0,-0.0,-0.0,-1.22,1.31,1.42,3
2011_09_26_drive_0002_sync_0000000031,-0.0,0.0,-0.0,-1.43,0,-1.98,2
2011_09_26_drive_0002_sync_0000000064,0.0,-0.0,0.0,-1.13,1.51,-1.51,3
2011_09_26_drive_0002_sync_0000000003,0.0,-0.0,0.0,1.11,0,0,1
2011_09_26_drive_0002_sync_0000000061,-0.0,0.0,-0.0,1.94,1.95,-1.56,3
2011_09_26_drive_0002_sync_0000000046,0.0,-0.0,0.0,0,0,1.48,1
2011_09_26_drive_0002_sync_0000000000,-0.0,0.0,0.0,1.2,-1.07,1.69,3
2011_09_26_drive_0005_sync_0000000048,0.0,0.0,-0.0,1.81,1.99,-1.93,3
2011_09_26_drive_0005_sync_0000000143,-0.0,0.0,0.0,-1.55,1.57,0,2
2011_09_26_drive_0005_sync_0000000069,-0.0,0.0,0.0,1.69,0,0,1
2011_09_26_drive_0005_sync_0000000099,-0.0,0.0,0.0,0,0,1.5,1
2011_09_26_drive_0005_sync_0000000010,-0.0,0.0,0.0,-1.27,-1.81,1.22,3
2011_09_26_drive_0005_sync_0000000138,0.0,-0.0,-0.0,1.85,-1.87,0,2
2011_09_26_drive_0005_sync_0000000153,-0.0,-0.0,-0.0,1.19,-1.53,1.93,3
2011_09_26_drive_0005_sync_0000000029,0.0,0.0,-0.0,1.82,1.76,0,2
2011_09_26_drive_0005_sync_0000000135,0.0,0.0,0.0,-1.46,-1.88,-1.26,3
2011_09_26_drive_0005_sync_0000000079,-0.0,0.0,0.0,1.16,0,-1.05,2
2011_09_26_drive_0005_sync_0000000074,-0.0,-0.0,-0.0,0,1.95,-1.97,2
2011_09_26_drive_0005_sync_0000000128,-0.0,-0.0,-0.0,1.93,1.41,-1.57,3
2011_09_26_drive_0005_sync_0000000121,-0.0,0.0,0.0,1.78,1.35,-1.28,3
2011_09_26_drive_0005_sync_0000000040,-0.0,0.0,0.0,1.38,1.33,-1.64,3
2011_09_26_drive_0005_sync_0000000125,-0.0,0.0,-0.0,1.98,1.94,-1.11,3
2011_09_26_drive_0005_sync_0000000090,0.0,0.0,-0.0,1.65,0,1.65,2
2011_09_26_drive_0005_sync_0000000017,0.0,0.0,0.0,0,0,-1.65,1
2011_09_26_drive_0005_sync_0000000148,0.0,0.0,-0.0,1.92,-1.3,1.14,3
2011_09_26_drive_0005_sync_0000000144,0.0,0.0,-0.0,0,0,-1.98,1
2011_09_26_drive_0005_sync_0000000095,-0.0,0.0,-0.0,1.02,1.62,-1.35,3
2011_09_26_drive_0005_sync_0000000126,-0.0,-0.0,0.0,0,0,-1.25,1
2011_09_26_drive_0005_sync_0000000145,0.0,-0.0,-0.0,1.84,1.85,1.99,3
2011_09_26_drive_0005_sync_0000000113,0.0,-0.0,-0.0,1.61,1.92,0,2
2011_09_26_drive_0005_sync_0000000092,0.0,-0.0,-0.0,0,1.88,-1.13,2
2011_09_26_drive_0005_sync_0000000103,0.0,-0.0,-0.0,0,-1.02,0,1
2011_09_26_drive_0005_sync_0000000052,0.0,0.0,0.0,1.02,-1.96,-1.61,3
2011_09_26_drive_0005_sync_0000000137,0.0,0.0,-0.0,1.48,1.11,1.64,3
2011_09_26_drive_0005_sync_0000000117,-0.0,0.0,-0.0,0,1.79,-1.71,2
2011_09_26_drive_0005_sync_0000000142,0.0,0.0,0.0,1.33,0,1.11,2
2011_09_26_drive_0005_sync_0000000044,0.0,-0.0,-0.0,1.37,0,0,1
2011_09_26_drive_0005_sync_0000000083,-0.0,0.0,0.0,0,1.03,-1.06,2
2011_09_26_drive_0005_sync_0000000034,0.0,-0.0,-0.0,0,0,-1.55,1
2011_09_26_drive_0005_sync_0000000123,0.0,-0.0,0.0,0,1.27,0,1
2011_09_26_drive_0005_sync_0000000129,-0.0,-0.0,0.0,0,0,-1.95,1
2011_09_26_drive_0005_sync_0000000049,0.0,0.0,-0.0,-1.82,-1.69,1.7,3
2011_09_26_drive_0005_sync_0000000077,-0.0,0.0,0.0,0,0,1.8,1
2011_09_26_drive_0005_sync_0000000054,0.0,0.0,-0.0,0,1.79,0,1
2011_09_26_drive_0005_sync_0000000152,-0.0,0.0,0.0,0,1.1,1.15,2
2011_09_26_drive_0005_sync_0000000130,0.0,0.0,0.0,0,0,1.06,1
2011_09_26_drive_0005_sync_0000000016,-0.0,-0.0,0.0,-1.09,1.6,1.02,3
2011_09_26_drive_0005_sync_0000000105,0.0,-0.0,0.0,1.18,1.97,-1.01,3
2011_09_26_drive_0005_sync_0000000055,0.0,-0.0,0.0,-1.51,-1.57,1.11,3
2011_09_26_drive_0005_sync_0000000134,0.0,0.0,0.0,0,-1.41,0,1
2011_09_26_drive_0005_sync_0000000036,-0.0,-0.0,-0.0,0,-1.56,-1.15,2
2011_09_26_drive_0005_sync_0000000066,0.0,0.0,-0.0,-1.26,-1.3,1.32,3
2011_09_26_drive_0005_sync_0000000094,-0.0,0.0,0.0,1.47,-1.49,1.25,3
2011_09_26_drive_0005_sync_0000000035,-0.0,0.0,0.0,-1.76,-1.31,-1.73,3
2011_09_26_drive_0005_sync_0000000050,0.0,0.0,-0.0,-1.81,-1.79,-1.8,3
2011_09_26_drive_0005_sync_0000000100,0.0,-0.0,0.0,-1.03,0,0,1
2011_09_26_drive_0005_sync_0000000149,0.0,0.0,0.0,-1.28,-1.95,1.18,3
2011_09_26_drive_0005_sync_0000000136,-0.0,-0.0,-0.0,-1.72,-1.09,-1.14,3
2011_09_26_drive_0005_sync_0000000041,-0.0,-0.0,0.0,1.47,1.94,1.75,3
2011_09_26_drive_0005_sync_0000000141,-0.0,0.0,0.0,1.64,0,0,1
2011_09_26_drive_0005_sync_0000000084,0.0,0.0,0.0,0,2.0,0,1
2011_09_26_drive_0005_sync_0000000042,0.0,0.0,0.0,1.42,0,-1.54,2
2011_09_26_drive_0005_sync_0000000037,0.0,0.0,0.0,0,0,-1.99,1
2011_09_26_drive_0005_sync_0000000022,0.0,0.0,-0.0,0,1.86,-1.36,2
2011_09_26_drive_0005_sync_0000000108,0.0,-0.0,0.0,0,-1.45,-1.2,2
2011_09_26_drive_0005_sync_0000000015,0.0,-0.0,-0.0,-1.17,1.68,1.43,3
2011_09_26_drive_0005_sync_0000000110,0.0,0.0,0.0,1.96,0,0,1
2011_09_26_drive_0005_sync_0000000087,-0.0,-0.0,-0.0,1.16,1.85,-1.25,3
2011_09_26_drive_0005_sync_0000000043,0.0,-0.0,0.0,1.88,-1.24,-1.4,3
2011_09_26_drive_0005_sync_0000000045,-0.0,-0.0,-0.0,0,-1.71,1.16,2
2011_09_26_drive_0005_sync_0000000056,0.0,-0.0,0.0,0,-1.62,1.9,2
2011_09_26_drive_0005_sync_0000000006,-0.0,-0.0,-0.0,1.76,0,1.78,2
2011_09_26_drive_0005_sync_0000000020,0.0,0.0,0.0,0,-1.74,-1.97,2
2011_09_26_drive_0005_sync_0000000133,-0.0,0.0,0.0,-1.02,-1.11,1.33,3
2011_09_26_drive_0005_sync_0000000132,-0.0,0.0,-0.0,1.02,-1.57,-1.42,3
2011_09_26_drive_0005_sync_0000000122,-0.0,0.0,-0.0,-1.97,-1.49,0,2
2011_09_26_drive_0005_sync_0000000038,0.0,-0.0,0.0,0,1.42,1.09,2
2011_09_26_drive_0005_sync_0000000070,0.0,0.0,-0.0,1.52,-1.68,1.83,3
2011_09_26_drive_0005_sync_0000000075,0.0,-0.0,-0.0,-1.2,0,-1.97,2
2011_09_26_drive_0005_sync_0000000047,0.0,-0.0,0.0,-1.87,-1.32,1.08,3
2011_09_26_drive_0005_sync_0000000065,0.0,0.0,0.0,1.05,1.65,1.91,3
2011_09_26_drive_0005_sync_0000000012,0.0,-0.0,-0.0,1.41,1.44,-1.08,3
2011_09_26_drive_0005_sync_0000000071,-0.0,0.0,-0.0,1.68,1.77,-1.14,3
2011_09_26_drive_0005_sync_0000000013,-0.0,-0.0,0.0,-1.86,-1.35,1.05,3
2011_09_26_drive_0005_sync_0000000019,0.0,-0.0,0.0,-1.18,1.1,1.33,3
2011_09_26_drive_0005_sync_0000000039,-0.0,0.0,-0.0,1.76,0,1.56,2
2011_09_26_drive_0005_sync_0000000131,-0.0,-0.0,-0.0,-1.52,-1.47,1.02,3
2011_09_26_drive_0005_sync_0000000059,-0.0,-0.0,0.0,-1.28,1.61,-1.45,3
2011_09_26_drive_0005_sync_0000000027,0.0,-0.0,-0.0,0,-2.0,-1.1,2
2011_09_26_drive_0005_sync_0000000104,-0.0,-0.0,-0.0,-1.3,1.21,0,2
2011_09_26_drive_0005_sync_0000000151,-0.0,0.0,0.0,0,-1.3,-1.31,2
2011_09_26_drive_0005_sync_0000000082,0.0,0.0,0.0,0,1.5,1.57,2
2011_09_26_drive_0005_sync_0000000060,0.0,-0.0,0.0,0,0,1.08,1
2011_09_26_drive_0005_sync_0000000147,0.0,-0.0,-0.0,-1.62,0,1.12,2
2011_09_26_drive_0005_sync_0000000086,0.0,0.0,0.0,0,0,1.86,1
2011_09_26_drive_0005_sync_0000000116,0.0,-0.0,0.0,-1.13,1.29,-1.75,3
2011_09_26_drive_0005_sync_0000000007,-0.0,-0.0,0.0,0,-1.59,-1.32,2
2011_09_26_drive_0005_sync_0000000102,0.0,-0.0,-0.0,-1.3,0,0,1
2011_09_26_drive_0005_sync_0000000120,-0.0,-0.0,0.0,-1.85,0,-1.7,2
2011_09_26_drive_0005_sync_0000000011,0.0,-0.0,0.0,-1.63,-1.26,-1.54,3
2011_09_26_drive_0005_sync_0000000088,-0.0,-0.0,-0.0,-1.53,-1.7,-1.03,3
2011_09_26_drive_0005_sync_0000000076,0.0,0.0,-0.0,0,1.46,0,1
2011_09_26_drive_0005_sync_0000000093,-0.0,-0.0,0.0,1.47,1.33,1.61,3
2011_09_26_drive_0005_sync_0000000062,-0.0,-0.0,-0.0,0,0,1.3,1
2011_09_26_drive_0005_sync_0000000106,-0.0,-0.0,0.0,1.57,0,-1.86,2
2011_09_26_drive_0005_sync_0000000080,-0.0,-0.0,-0.0,-1.81,0,0,1
2011_09_26_drive_0005_sync_0000000032,0.0,0.0,0.0,0,1.62,0,1
2011_09_26_drive_0005_sync_0000000026,-0.0,0.0,-0.0,-1.1,-1.16,0,2
2011_09_26_drive_0005_sync_0000000023,0.0,-0.0,0.0,-1.17,1.24,0,2
2011_09_26_drive_0005_sync_0000000091,0.0,0.0,0.0,0,-1.47,1.6,2
2011_09_26_drive_0005_sync_0000000005,-0.0,-0.0,0.0,-1.98,1.29,0,2
2011_09_26_drive_0005_sync_0000000018,-0.0,0.0,0.0,1.64,-1.14,-1.89,3
2011_09_26_drive_0005_sync_0000000109,0.0,-0.0,-0.0,1.77,0,1.13,2
2011_09_26_drive_0005_sync_0000000101,0.0,-0.0,0.0,1.18,1.3,0,2
2011_09_26_drive_0005_sync_0000000081,-0.0,0.0,0.0,1.64,-1.01,0,2
