name,x,y,z,theta_rad1,theta_rad2,theta_rad3,n
2011_09_26_drive_0009_sync_0000000401,-0.0,0.0,0,-1.97,0.6,-1.07,2
2011_09_26_drive_0009_sync_0000000019,0.0,-0.0,0,-1.98,0.63,1.07,2
2011_09_26_drive_0009_sync_0000000039,0,0.0,0,-1.68,1.21,1.66,1
2011_09_26_drive_0009_sync_0000000271,0,-0.0,-0.0,-1.71,1.99,1.98,2
2011_09_26_drive_0009_sync_0000000310,0,0,0.0,0.9,1.87,-0.88,1
2011_09_26_drive_0009_sync_0000000131,0,-0.0,0.0,1.06,-1.95,1.89,2
2011_09_26_drive_0009_sync_0000000417,-0.0,-0.0,0,-1.62,0.79,-1.37,2
2011_09_26_drive_0009_sync_0000000059,0,0.0,-0.0,1.29,1.87,-1.37,2
2011_09_26_drive_0009_sync_0000000027,0,0,0.0,1.02,-1.54,-1.21,1
2011_09_26_drive_0009_sync_0000000104,-0.0,-0.0,-0.0,-1.85,0.76,0.73,3
2011_09_26_drive_0009_sync_0000000169,0,-0.0,-0.0,-1.26,-1.74,1.28,2
2011_09_26_drive_0009_sync_0000000335,-0.0,-0.0,-0.0,-0.68,-0.77,1.75,3
2011_09_26_drive_0009_sync_0000000360,0,-0.0,0.0,1.2,0.55,0.8,2
2011_09_26_drive_0009_sync_0000000151,0.0,-0.0,0.0,1.83,-0.84,-1.42,3
2011_09_26_drive_0009_sync_0000000392,0,0.0,0,1.98,-0.73,-1.08,1
2011_09_26_drive_0009_sync_0000000393,-0.0,-0.0,0.0,0.52,0.7,0.93,3
2011_09_26_drive_0009_sync_0000000082,0.0,-0.0,0,-1.16,1.53,1.11,2
2011_09_26_drive_0009_sync_0000000364,0,0.0,-0.0,1.35,1.51,-1.11,2
2011_09_26_drive_0009_sync_0000000060,-0.0,0,0,0.95,-1.96,0.84,1
2011_09_26_drive_0009_sync_0000000405,0,-0.0,0.0,-1.15,1.17,1.35,2
2011_09_26_drive_0009_sync_0000000147,0.0,-0.0,-0.0,1.15,0.72,-1.31,3
2011_09_26_drive_0009_sync_0000000182,0,0,-0.0,0.96,1.32,0.82,1
2011_09_26_drive_0009_sync_0000000249,-0.0,0,-0.0,-1.47,0.6,-1.0,2
2011_09_26_drive_0009_sync_0000000304,-0.0,0,0,1.66,0.55,0.94,1
2011_09_26_drive_0009_sync_0000000402,-0.0,-0.0,0,-0.91,-0.71,0.88,2
2011_09_26_drive_0009_sync_0000000086,0,0,-0.0,-1.19,1.55,-1.19,1
2011_09_26_drive_0009_sync_0000000411,-0.0,-0.0,0.0,1.87,1.45,1.33,3
2011_09_26_drive_0009_sync_0000000116,0.0,0,-0.0,-0.53,-1.26,1.73,2
2011_09_26_drive_0009_sync_0000000394,-0.0,-0.0,0,0.98,1.34,1.34,2
2011_09_26_drive_0009_sync_0000000266,0,-0.0,0,-0.77,-1.12,1.31,1
2011_09_26_drive_0009_sync_0000000308,0.0,-0.0,0.0,1.03,-1.72,-0.6,3
2011_09_26_drive_0009_sync_0000000267,0.0,0,0,-1.62,1.33,0.7,1
2011_09_26_drive_0009_sync_0000000381,0,0,0.0,1.38,0.77,-1.31,1
2011_09_26_drive_0009_sync_0000000007,0,0.0,0.0,-1.69,1.38,0.53,2
2011_09_26_drive_0009_sync_0000000293,-0.0,0.0,-0.0,1.34,1.06,0.63,3
2011_09_26_drive_0009_sync_0000000212,-0.0,-0.0,-0.0,0.63,-1.97,-1.24,3
2011_09_26_drive_0009_sync_0000000102,-0.0,0.0,-0.0,1.21,1.13,0.73,3
2011_09_26_drive_0009_sync_0000000319,-0.0,0.0,-0.0,1.35,-1.86,-1.83,3
2011_09_26_drive_0009_sync_0000000372,0,0,-0.0,0.84,1.97,1.15,1
2011_09_26_drive_0009_sync_0000000444,-0.0,0.0,0.0,1.28,1.97,-1.91,3
2011_09_26_drive_0009_sync_0000000327,-0.0,0,-0.0,1.54,0.59,-1.1,2
2011_09_26_drive_0009_sync_0000000120,0,0.0,0,-1.01,1.78,-1.58,1
2011_09_26_drive_0009_sync_0000000172,0.0,0,-0.0,-0.66,1.01,-1.37,2
2011_09_26_drive_0009_sync_0000000433,0.0,0.0,0,1.76,1.43,-0.63,2
2011_09_26_drive_0009_sync_0000000011,0,0.0,-0.0,1.72,-0.72,-1.81,2
2011_09_26_drive_0009_sync_0000000088,-0.0,0.0,-0.0,-1.64,-1.99,1.7,3
2011_09_26_drive_0009_sync_0000000076,0.0,0.0,-0.0,1.12,-1.72,0.6,3
2011_09_26_drive_0009_sync_0000000276,0.0,0.0,-0.0,-1.52,-0.94,1.36,3
2011_09_26_drive_0009_sync_0000000175,0.0,0.0,0,-1.84,-0.63,-1.74,2
2011_09_26_drive_0009_sync_0000000192,-0.0,0,0.0,0.85,-1.76,0.56,2
2011_09_26_drive_0009_sync_0000000093,-0.0,0,0,1.13,-1.31,1.78,1
2011_09_26_drive_0009_sync_0000000361,0.0,0,0,0.78,0.58,1.84,1
2011_09_26_drive_0009_sync_0000000062,0,0,-0.0,-1.41,-1.57,1.94,1
2011_09_26_drive_0009_sync_0000000363,-0.0,0,0.0,-0.96,1.61,-1.77,2
2011_09_26_drive_0009_sync_0000000106,0.0,0.0,0.0,-1.8,1.07,-0.65,3
2011_09_26_drive_0009_sync_0000000080,0.0,0.0,0.0,0.66,1.91,0.75,3
2011_09_26_drive_0009_sync_0000000300,-0.0,0.0,-0.0,-1.06,-0.94,1.21,3
2011_09_26_drive_0009_sync_0000000032,0,-0.0,0.0,1.3,-1.23,-1.08,2
2011_09_26_drive_0009_sync_0000000026,-0.0,0,-0.0,1.88,-1.87,-1.43,2
2011_09_26_drive_0009_sync_0000000359,0.0,0.0,0,-1.36,-1.83,-1.44,2
2011_09_26_drive_0009_sync_0000000023,0.0,0.0,0.0,0.54,-0.55,-1.2,3
