name,x,y,z,theta_rad1,theta_rad2,theta_rad3,n
01_000380,0.02,0.0,0.0,-0.16,0.28,0.05,6
01_000843,0.01,0.01,-0.01,-0.24,-0.21,-0.24,6
01_000765,0,0,0,0,0,0,0
01_000881,0,0,0,-0.08,0,0,1
01_000647,0.01,0.02,0.01,-0.28,-0.2,-0.17,6
01_000572,-0.01,0,-0.01,0,0,0,2
01_000890,0,0,0,0,0,0.13,1
01_001065,0,0,0.02,0,-0.27,0,2
01_000289,0,0,0.01,0,0,0.15,2
01_000876,-0.0,0,0,-0.27,0,0.29,3
01_000789,0,0,0,0,0,0,0
01_000206,0.0,0.02,0.01,0.06,0,0.24,5
01_001060,-0.01,0.0,-0.01,-0.09,0.05,0.1,6
01_000469,0,0,0,0,-0.25,0,1
01_000179,-0.0,0,0,0.16,-0.22,0,3
01_000394,0,0,0,0,0,0,0
01_000203,0,0,0,0,0,0,0
01_000574,0,0,0,0,0,0,0
01_000726,-0.02,0,0,0,0,-0.21,2
01_000095,0,0.01,0,0,0.22,0,2
01_000740,0,0,0.0,0,0,0,1
01_001089,-0.01,0,0.01,0.27,-0.01,0.11,5
01_000914,0.01,-0.01,0.02,0.05,0.19,-0.06,6
01_000218,-0.01,-0.01,-0.01,0.15,0.27,0,5
01_000423,0.0,0.02,-0.0,0.12,0,0.12,5
01_000326,0,0,0,0,0,0,0
01_000307,0,0,0.02,0,0,0.03,2
01_000345,0,0,0,0,-0.28,0,1
01_000261,0,0,0,0,0,0,0
01_000711,0.01,0.01,-0.0,0.08,0.06,0.05,6
01_000875,0.02,0,-0.02,0,0,0,2
01_000703,0,-0.01,0,-0.26,-0.11,-0.25,4
01_000456,0.01,0,0.02,0.27,0.12,-0.14,5
01_000125,0,-0.01,0.01,-0.22,0,-0.26,4
01_000624,0,0,0,0,0,0,0
01_000728,0,0.0,0,0,0,0,1
01_000769,-0.02,0,0,0.06,0.08,-0.06,4
01_001080,0.01,-0.02,0.0,-0.05,-0.23,-0.15,6
01_000425,0,0,0.0,0,0,-0.3,2
01_000025,0,0,0,0,0.02,0,1
01_000107,0,0,0,0,0,0,0
01_000782,0,0,0,0.14,0,0,1
01_000783,0,0,0,0.25,0,0,1
01_000115,0.02,-0.01,-0.01,0.01,0,0,4
01_000974,-0.01,0.0,0.0,0.16,-0.06,-0.11,6
01_000358,0,0,0,0,-0.15,0,1
01_000481,0.01,-0.02,0.01,0.26,0,0.22,5
01_000317,0,0,0,0,0,0,0
01_000210,0,0,0,0,0,0,0
01_001020,0,0,0,0.22,0,0,1
01_000695,0,0,0,0,0,0,0
01_000292,-0.01,0,0.02,-0.21,0,0.08,4
01_000828,0,-0.0,-0.01,0,0.08,0.08,4
01_000554,0,0,0,0,0,0,0
01_000942,0,0.01,0,-0.21,0,0,2
01_000123,0.01,0,-0.01,0,0.01,0.27,4
01_000028,0,0,0,0,0,0,0
01_000091,0,0.01,-0.0,0.23,0.1,0.15,5
01_000568,-0.01,0.01,0.02,-0.17,0.15,0.17,6
01_000847,0,0,0.02,-0.25,0,-0.2,3
01_000833,0.01,-0.02,0.01,-0.12,0.06,-0.27,6
01_000407,0,0,0.0,0,0,0,1
01_000346,-0.01,0.01,0,-0.2,0.15,0.16,5
01_000984,-0.01,-0.0,0.02,-0.12,0.19,-0.13,6
01_000359,0.01,-0.01,0.01,0,0.04,0.05,5
01_000053,0,0,0,0,0,0,0
01_000960,0.01,-0.01,0,0,-0.07,0,3
01_000921,0,0.0,0,0,0.26,0,2
01_000485,0.02,-0.01,0,0.18,-0.26,-0.18,5
01_000462,0,0,0,0,0,0,0
01_000273,0.0,-0.0,-0.0,0,-0.09,0.24,5
01_000863,-0.0,0,0.01,0,0,0.24,3
01_000402,0,-0.01,0.02,0.16,-0.26,-0.19,5
01_000923,0,0,0,0,0,0,0
01_001075,0,0,0,0,0,-0.26,1
01_000339,-0.0,0,0.01,0,0,0,2
01_000437,0.01,0.01,-0.02,0.21,0.0,0.11,6
01_000992,-0.01,0.0,-0.0,-0.09,0.28,0.28,6
01_000762,-0.01,0.0,0,0.19,0,0.03,4
01_000855,0.02,-0.01,0,0,0,0,2
01_000987,-0.01,0.02,-0.0,0.29,-0.04,-0.24,6
01_000758,-0.0,0.0,0,0.2,0.05,0.26,5
01_000110,0,0.01,0,0,0,0,1
01_000119,-0.02,0.0,-0.01,-0.12,-0.12,-0.07,6
01_000161,0,0.01,0.02,0,0,0,2
01_000342,-0.0,0.01,-0.0,0.21,-0.13,0.01,6
01_000164,0,-0.02,-0.0,0,-0.27,-0.15,4
01_000474,0,-0.02,-0.01,0,0,-0.23,3
01_000733,0,0,0,0.02,0,0,1
01_001014,0.0,0,0,0,0,0,1
01_000102,0,0,0,0,0.03,0,1
01_000389,0,-0.02,0,0,0,0,1
01_000858,0.02,-0.01,-0.0,-0.04,-0.01,-0.16,6
01_000156,-0.02,0.0,-0.02,0.18,0.24,-0.18,6
01_000648,-0.02,-0.01,0,0.25,0.08,0,4
01_001053,0,0,0,0.27,-0.11,0,2
01_001048,0.01,-0.0,-0.02,0.26,0.17,0.02,6
01_000730,0,0,-0.01,0.12,0,-0.15,3
01_000716,0,0.01,0,0,0,0.2,2
01_000948,0,0,0,0,0,0,0
01_000257,0.02,0.02,-0.02,-0.26,0.3,0.06,6
01_000811,0,0,0,0,0,0,0
01_001094,0,0,0,0,0,0,0
01_000970,0,0,0,0,-0.03,0,1
01_000743,0,0,-0.01,0,0.28,0,2
01_000729,0,0,0,0,0,0,0
01_000152,0.0,0,0,0.07,-0.03,-0.14,4
01_000369,0,-0.01,0,0,0,0.1,2
01_000879,-0.0,0.02,-0.02,0.07,0.12,0.19,6
01_000336,-0.0,0,0.0,0,0,-0.23,3
01_000002,0.0,0,0,0,0,0,1
01_000518,0.0,0.01,0,0,-0.26,-0.16,4
01_000269,0.01,0.01,0.01,0.14,0,-0.19,5
01_000666,0.01,0.0,0.02,-0.06,0.23,-0.01,6
01_000165,0,0,0,0,0,0,0
01_000934,0,0.01,0,0,0,0,1
01_000221,0,0,0,0,0,0,0
01_000153,0.01,0,-0.0,-0.03,0,0,3
01_000391,0,0,0,0,0,0,0
01_000580,0,0,-0.01,-0.17,0,-0.24,3
01_000766,0.02,-0.01,-0.01,0.29,-0.15,-0.27,6
01_000712,0.01,0.0,0,-0.22,0.16,0,4
01_000757,-0.01,-0.0,0.01,0.3,-0.17,0.25,6
01_000950,0.01,-0.01,-0.02,0,0,0.25,4
01_000016,0,0,0,0,0.05,0,1
01_000293,-0.01,0,-0.0,0,-0.09,0.18,4
01_000915,0.01,0.0,0.02,0.03,0,0.16,5
01_000246,0.02,0.0,0.02,-0.01,0.14,0.15,6
01_000668,0,0,0,0.18,0,0.01,2
01_000967,0,0.02,0,0,0,0,1
01_000918,-0.01,0,0.01,-0.29,0,0.01,4
01_000529,0.02,0.01,0,0,-0.11,0,3
01_000003,0,0.01,-0.02,-0.04,0,0.07,4
01_000132,-0.01,-0.01,0,0,0,0,2
01_000853,0,0,0,-0.19,0.17,0,2
01_000009,-0.01,-0.0,0.02,-0.25,-0.2,-0.2,6
01_000588,0.02,-0.02,-0.01,0.19,0.04,0.17,6
01_000755,0,0.0,-0.02,0.28,0,0,3
01_000559,-0.02,0,-0.0,0.01,0,0,3
01_000476,0.0,-0.02,-0.0,-0.05,0.03,0.24,6
01_000796,0.01,0.01,-0.0,-0.2,-0.04,0.07,6
01_000808,0,0,0,-0.24,0.23,0,2
01_000694,-0.0,-0.01,-0.01,-0.02,0.03,-0.18,6
01_000422,0,-0.0,-0.0,0,0,0.03,3
01_000200,0.0,0.02,0.0,0,0,0,3
01_000989,-0.01,0,0.02,0,0,0,2
01_000255,0,0,0,-0.08,0,0.28,2
01_000140,0,0,0,0,0,0,0
01_000773,-0.02,0.01,0.0,0.22,0.15,0.2,6
01_000874,0,0,0.01,0,0,-0.06,2
01_000503,-0.02,0,0,0,0,0,1
01_000696,0,-0.0,0,0,0,0,1
01_000023,0,0,0,0,0,0,0
01_000785,-0.0,0.0,-0.0,0.03,-0.24,-0.12,6
01_000443,0,0,0,0,0,0,0
01_000116,-0.0,-0.0,-0.0,0.04,0.16,-0.12,6
01_000906,0.01,0.0,0,0.12,0,0.16,4
01_000752,0,0,0,0,0,0,0
01_000530,0,0,0,0,0,0.28,1
01_000395,-0.0,-0.0,-0.0,-0.17,0.12,0.02,6
01_000788,0,0,0,0,0,-0.03,1
01_000735,0,-0.01,0,0,0,0,1
01_001061,0,0,0,0,0,0,0
01_001041,0,0,0.01,-0.03,0.26,0.19,4
01_000194,0,0,0,0,0,0.19,1
01_000308,-0.01,0.0,-0.01,0,-0.24,0.12,5
01_000158,0,0,0.01,0,0.22,0,2
01_000338,-0.0,0.01,0.0,0.14,0,-0.19,5
01_001019,0.01,-0.01,-0.01,0.03,0.11,-0.18,6
01_000450,0.02,0,0,0,0,0,1
01_000034,0,0,0,0,-0.22,0,1
01_000029,0,-0.0,0,0,-0.09,0,2
01_000593,-0.02,0.02,0.01,0.11,0,0,4
01_000238,0,0,0,0,0,0,0
01_000143,0,0.02,0.01,0,0,0,2
01_001034,0,0.01,0,0,-0.06,0,2
01_000208,0,0,0,0,0,0,0
01_000507,0,0.0,0,0,0,0,1
01_000910,-0.0,0,0.02,0,-0.0,0,3
01_000230,0.01,-0.01,-0.02,0.06,-0.21,-0.09,6
01_000944,0.0,0.02,0,0.15,0,0,3
01_000889,0.01,-0.0,0.0,-0.14,0.08,-0.21,6
01_000868,0,0.01,0,-0.07,0,-0.03,3
01_000222,0,0,0,-0.01,0,0,1
01_000366,-0.02,0,0,0,0,-0.03,2
01_000172,0,0,0,0,0,0,0
01_000146,-0.01,-0.02,-0.01,-0.11,0.09,-0.09,6
01_000587,0.01,0,0.01,0.09,0.1,0.29,5
01_001056,-0.0,0.01,-0.01,-0.2,-0.16,0.05,6
01_000169,0,0,0,0,0,0,0
01_000963,0.02,0.01,0.01,0.1,0.28,0.3,6
01_000720,0,0,-0.0,0,0.08,0,2
01_000936,0,0,0,0,0,0,0
01_000662,0,0,0,0,0,0,0
01_000314,0,-0.01,0,0,0,0,1
01_000062,-0.01,-0.0,0.01,0.1,0.07,0.24,6
01_000354,-0.01,0,0,0,-0.07,0,2
01_000216,-0.01,0,0,-0.1,0,-0.28,3
01_000583,-0.0,-0.01,-0.0,0.02,-0.28,-0.2,6
01_000335,0,-0.02,0,0,0.19,-0.02,3
01_000770,0,0,0,0,0,0,0
01_000680,0,0,0,0.26,0.19,0.13,3
01_000059,-0.01,0,0,-0.13,0,0,2
01_000737,0.0,0,-0.01,0.08,0.15,0.13,5
01_000150,0.01,0,-0.0,-0.04,0,-0.07,4
01_000682,0,0,0,0,0,-0.1,1
01_000845,-0.01,0,0,0,0,0,1
01_000403,0,0,-0.02,0.23,-0.02,-0.14,4
01_000548,0,0.01,0.01,0.04,0,-0.24,4
01_000705,0,-0.01,-0.01,0,0,0,2
01_000120,-0.01,0.0,0,0,0,-0.02,3
01_000377,0,0,0,0,0,0,0
01_000215,-0.01,0.0,-0.01,0,0.01,0,4
01_000739,0.0,-0.01,-0.01,-0.18,0.15,-0.2,6
01_000127,-0.0,-0.01,-0.02,-0.22,0,0,4
01_001069,0,0,-0.01,0.04,0,0,2
01_000591,0.01,0.01,0.01,0.24,-0.06,-0.09,6
01_001055,-0.0,0,-0.01,-0.13,-0.12,-0.27,5
01_000919,0.01,0.0,-0.02,0,0.02,0.03,5
01_000324,0,0,0,0,0,0,0
01_000971,0,-0.01,0,0.28,0,0,2
01_000962,0,0.02,0,0,-0.04,0,2
01_000517,0,0,0,0,0,-0.19,1
01_000280,0,-0.01,0.02,0.17,0,0,3
01_000618,0,-0.02,0.02,-0.25,0.18,-0.12,5
01_000969,0,0,0,0,0,0,0
01_000985,0,-0.01,-0.01,0,-0.28,0,3
01_000523,-0.0,0.02,-0.02,-0.02,-0.05,0.07,6
01_000500,0,-0.01,0,0,0,0,1
01_000822,0,-0.02,-0.02,0,-0.24,-0.18,4
01_000442,0.02,-0.02,-0.0,-0.12,-0.27,0.1,6
01_000370,-0.0,0,0.0,0,0,-0.09,3
01_001030,0.01,0.01,-0.01,0.15,0.19,-0.25,6
01_000012,0.02,0.02,-0.01,0.04,0.2,0.28,6
01_000617,0,-0.01,0,0,0,0,1
01_001067,0,0,0,0,0,0,0
01_001076,0,0.0,0,0,0,0,1
01_000686,0,0.01,-0.01,-0.19,0.18,0,4
01_000945,-0.01,-0.02,-0.02,0,-0.29,0,4
01_001004,-0.01,-0.01,-0.01,-0.11,0.15,-0.03,6
01_000079,0.02,-0.0,0.01,0.02,0.12,0.08,6
01_000412,-0.0,0.01,0,0.22,0,0,3
01_001082,0.0,0,0.02,0,0.24,-0.05,4
01_000851,0,0,0,0,0.19,-0.19,2
01_000564,0.01,-0.01,0,-0.23,-0.06,0.16,5
01_000972,0,0,0,0,0,-0.23,1
01_000818,0.01,0,0,0,0,0,1
01_000961,0,0,0,-0.17,-0.08,0.18,3
01_000479,0,0.02,0.01,0,0,0,2
01_000620,-0.0,0.0,0.01,0.26,-0.19,-0.11,6
01_000343,0.02,-0.02,0.0,0.16,-0.07,0.01,6
01_000258,0,0,-0.02,0.29,0,0.16,3
01_000187,0,-0.01,0.01,0.06,0,0,3
01_000598,-0.02,0,0,0.05,-0.05,-0.22,4
01_000498,0.02,-0.02,-0.01,-0.1,0,-0.22,5
01_000654,0,0,0,0,-0.11,0,1
01_000547,0,0,0,0,0,0,0
01_000464,0,0,0.01,0,0.22,0,2
01_000861,0,0,0,0,0,0,0
01_000819,0,0,0,0,0.13,0,1
01_000081,0.01,0,0,0.19,-0.26,-0.29,4
01_000050,-0.0,0,0.01,-0.29,0.13,0.09,5
01_000558,0,0,0,0,0,0,0
01_000931,0,0.01,0.01,-0.04,-0.28,-0.05,5
01_001023,0.02,0,0,0,-0.23,0.09,3
01_000463,-0.01,0,-0.01,-0.22,-0.11,0.23,5
01_000175,0.01,0.02,0.01,-0.11,-0.15,0.26,6
01_000298,-0.01,-0.01,0,0.17,0.24,0,4
01_000242,0.01,-0.01,-0.01,0.28,0.05,-0.04,6
01_000043,0,0,0.0,0,0,0,1
01_000973,0,0.01,0,-0.15,-0.11,0,3
01_000312,0,0.01,0,0,0,0,1
01_000955,-0.02,0,-0.01,-0.13,0,-0.21,4
01_000540,0,-0.0,0.01,0,0.16,-0.02,4
01_000759,0,0,0,0,0.01,0,1
01_000531,-0.01,0.0,0.0,0.05,0.2,-0.1,6
01_000361,0,0,0,0,0,0,0
01_000460,0.01,-0.01,0.02,0.04,0,-0.12,5
01_000622,0.01,-0.02,-0.02,0,0,0,3
01_000898,0.01,-0.02,0.01,-0.11,-0.04,0.15,6
01_000134,0,0,0,0,0,0,0
01_001011,0,0,-0.01,-0.07,0,0,2
01_001015,0.01,0.0,-0.01,0,0.26,0.24,5
01_000774,-0.01,-0.02,0,0.06,-0.09,0.22,5
01_000094,0.01,0,0,-0.3,0.22,-0.01,4
01_001052,-0.02,-0.01,0,0,0,0,2
01_000373,0.02,0.0,0.01,-0.05,0.16,0,5
01_000281,0,0,0,0,0,0,0
01_000320,0.02,-0.0,0.02,-0.1,-0.25,0.2,6
01_000488,0.02,0,0,0,0,0,1
01_000408,0,0,0,0.19,0,0,1
01_000475,0,0.01,0.01,0.26,0.01,-0.02,5
01_000964,-0.01,0,0,0.16,0.26,0.3,4
01_000393,0,0,0,-0.23,0,0,1
01_000299,0.01,-0.01,0.01,0.19,0,0,4
01_000409,0,0,0,0,0,0,0
01_000866,-0.02,0.01,-0.02,-0.3,0.23,-0.29,6
01_000809,0.01,0.02,0,0.04,0.23,0.18,5
01_000400,-0.0,0,0,0,-0.02,0,2
01_000489,-0.02,0,0,0.17,0.18,0,3
01_000700,0.01,-0.02,0,0,0.24,-0.09,4
01_000174,0,0,0,0,0,0,0
01_000714,-0.02,0.01,0,0.01,-0.25,-0.27,5
01_000285,0.02,-0.01,0,0,0,-0.07,3
01_001084,0,-0.0,-0.01,-0.11,0,-0.28,4
01_000505,0.0,-0.02,0.01,0.15,-0.2,0.01,6
01_000871,0,-0.0,0,0,0,0,1
01_000381,0,0,0,-0.09,0,-0.13,2
01_000379,0.0,0,0,0.24,-0.29,0,3
01_000473,0.01,-0.01,0.0,0,-0.2,-0.07,5
01_000798,-0.01,0,0,-0.28,0,0,2
01_001038,-0.02,-0.0,0.0,0.18,0.11,0.13,6
01_000439,0,0,0,0,0,0,0
01_000199,-0.01,0,-0.01,-0.12,-0.07,0.16,5
01_000856,-0.01,0,0,0,0,0,1
01_000315,0.0,0,-0.0,0,0.18,0.0,4
01_001064,-0.01,0,0,0,0,0,1
01_000416,-0.01,0,0,0.26,-0.06,0.06,4
01_000702,0,0.01,-0.01,-0.0,-0.02,0.06,5
01_000713,0,-0.01,0,-0.19,0.27,0,3
01_000304,0.02,0,0,0.11,-0.12,-0.0,4
01_000049,-0.0,0,0.01,0,0,0,2
01_001029,0,0,0,0,0,0,0
01_000608,0.0,-0.01,0.01,0.07,-0.28,0,5
01_000103,0.01,0.0,0,0,0.26,0,3
01_000219,0,0,0,0,0,0,0
01_001009,0,0,0,0,-0.18,0,1
01_000563,-0.02,0,-0.02,0,-0.23,0.18,4
01_001077,-0.0,0,0,0,0,0.25,2
01_000611,0,0,0,0,0,0,0
01_000800,0.01,0,0.0,0,0,0,2
01_001008,0.01,0,0.01,-0.22,0.18,0,4
01_000790,0.01,0,0,0,0,-0.02,2
01_000472,0.0,-0.01,0.02,0.17,0,0.17,5
01_000911,0,0,0,0,0,0.28,1
01_000846,0.01,0,0,0,0,0,1
01_000528,0.01,0.01,0.02,-0.06,0.1,-0.2,6
01_000571,0,0.01,0,0,0,0,1
01_000679,0.01,0.01,-0.01,0.16,0,0,4
01_000951,0,0.02,0.02,0.15,0,0,3
01_000606,0,-0.01,-0.01,0.08,0.27,0,4
01_000698,0,-0.02,-0.01,0,0,0,2
01_000430,0,0.01,0,0,0.13,0.24,3
01_001035,0.01,0.01,0,0,0,0,2
01_000184,0.02,0.0,-0.01,0.3,0.22,0.07,6
01_000311,0,0,0,0,0,0,0
01_000198,0.01,-0.01,0.01,-0.05,0.03,0.21,6
01_000188,-0.02,-0.02,-0.0,0.18,0.07,0.28,6
01_000734,0.01,0.02,0.0,0.02,-0.05,0.18,6
01_000245,-0.02,-0.01,0,-0.19,0.18,0,4
01_000220,0,0,0,0,0,0,0
01_000690,0,0,0,0,0.14,0.26,2
01_001096,0,0,0,0,0,0,0
01_000570,0.02,-0.02,-0.01,0,-0.04,-0.11,5
01_000848,0,0.0,0.02,0,0,0,2
01_000228,-0.0,0.0,0,0,-0.23,0,3
01_000775,-0.01,0,0,0,0,-0.16,2
01_000751,0.01,-0.01,0,0,0,0,2
01_000924,0,0,0,0,0,0,0
01_000993,0.02,0,0,0,0,0,1
01_000397,0,0.01,-0.02,0,0,0,2
01_000196,0,0,0,0,0.01,0,1
01_000940,0,-0.02,0,0,0,0,1
01_000211,0.01,0,-0.0,0.18,0.11,-0.04,5
01_000552,-0.0,0.01,0.01,0.19,0.02,0,5
01_000057,0,0,0,0,0,0,0
01_000821,0,0.0,0,0,0,0.19,2
01_000675,0,0,0.01,-0.18,0.04,0,3
01_000683,-0.02,0,-0.01,0.13,0,0,3
01_000604,0.02,-0.0,-0.02,0.12,-0.28,-0.08,6
01_000929,0.0,0,0,-0.26,-0.12,0,3
01_000096,0.02,0.0,-0.02,-0.19,0.04,0.27,6
01_000999,0,0,0,0,0,0,0
01_000419,0.02,-0.02,0.0,0,0.3,0,4
01_000834,-0.01,0.0,0,0,0.04,0.14,4
01_000275,-0.02,0.02,-0.0,-0.16,0.0,-0.05,6
01_000279,-0.01,-0.01,-0.0,0.03,0,-0.17,5
01_000981,-0.01,0.02,-0.02,-0.3,-0.11,0.01,6
01_001002,0,0.01,0,0.01,0,0,2
01_000087,-0.02,0,0.01,0,0,0,2
01_000869,0.0,0,0.0,0,0,0,2
01_000515,0,0,0,0.19,0.09,0,2
01_000072,-0.0,0,-0.0,0.13,0,0,3
01_000930,-0.0,-0.01,-0.02,-0.01,0,0,4
01_000477,0,0.0,0,0,0,0,1
01_001024,0,0,0,-0.1,0,0,1
01_000465,0,0,0,0,0,0,0
01_000431,0,0,0,0,0,0,0
01_000544,0,0.0,0,-0.03,0.16,0,3
01_000820,-0.0,0.0,0.01,0.19,-0.16,0.2,6
01_000202,0,-0.0,-0.02,0,0.03,0,3
01_000510,0.02,-0.02,0.02,-0.25,-0.3,0.21,6
01_000590,0,0,0.01,-0.15,0,0,2
01_000831,0,0,0,0.23,0,0,1
01_000191,0,0,0,0,0.03,-0.25,2
01_000873,0,0.0,-0.02,0.19,-0.23,-0.27,5
01_000467,0,0,0,0,0,0,0
01_000453,0,-0.02,0,0,0,0,1
01_000429,0,0.01,0.02,0.29,0,0,3
01_000231,0.02,0.02,0.01,0,0.21,0.16,5
01_000976,0.0,-0.01,0,0,0.04,-0.21,4
01_000138,0,0,0,0,-0.25,0,1
01_000684,0,0,0,0,0,-0.16,1
01_000347,0,0,-0.01,-0.06,0,0.01,3
01_000010,0.02,0,-0.0,-0.11,0.08,0,4
01_000581,0,0,0,0,0,0,0
01_000162,0.02,0,0,0,0,0,1
01_001066,0,0,0,0,0,0,0
01_000601,0,0.01,0,-0.1,0,0,2
01_000159,0.02,0.0,-0.01,0.29,-0.17,-0.23,6
01_000633,0.01,0.0,-0.0,0.24,0.29,0.01,6
01_000060,-0.01,-0.0,0.01,0.19,0.27,0.13,6
01_000038,0,0,0.0,0,0.04,0,2
01_000795,-0.02,0,-0.01,-0.27,0.06,0,4
01_000872,0.01,0.02,0,0.04,0.3,0.08,5
01_000767,0,0,0,-0.07,0,0,1
01_000546,-0.01,0,0.01,0.21,-0.2,0.15,5
01_000832,-0.02,-0.01,0.01,0,-0.26,-0.15,5
01_000122,0,0,-0.02,0,0,0,1
01_000724,0,0,0,0,0,0,0
01_001012,-0.01,-0.01,0.01,0.17,-0.11,-0.1,6
01_000738,-0.01,0,0.02,-0.13,-0.23,-0.22,5
01_000672,0,0,0,0,0,0,0
01_000247,0,0,0.0,0,0,0,1
01_000372,0,-0.0,-0.0,0.07,-0.17,0.06,5
01_000435,0,0,0.01,0,0,0,1
01_000629,0,0,0,0,-0.13,0,1
01_000348,0,-0.0,0.01,0,0,0,2
01_000539,0,0,0,0,0,0,0
01_001081,0.0,-0.01,0.02,0.13,0.2,0.03,6
01_000600,0,0,-0.02,0.1,-0.16,-0.02,4
01_001043,-0.01,0,0,0,0.16,0,2
01_000750,0,0,0.0,0.27,0,-0.04,3
01_000418,0.02,0.02,0.02,0,0.03,0,4
01_000451,0,-0.0,0,0,-0.02,0,2
01_000444,0.01,0,-0.01,-0.27,0,0,3
01_000644,0,0,-0.0,0,0,0,1
01_000124,0,0.0,0.01,0.13,-0.0,0.23,5
01_000692,0,0,0,0,0,0,0
01_000071,0,0,-0.02,0,0.08,0,2
01_000260,0,0,0,0.04,0.06,-0.02,3
01_000567,0.01,0.0,0.01,0.06,-0.05,0,5
01_000032,0.01,-0.02,0.0,0.06,-0.21,0.06,6
