name,x,y,z,theta_rad1,theta_rad2,theta_rad3,n
2011_09_26_drive_0001_sync_0000000059,0.09,-0.1,0,-2.48,0,2.9,4
2011_09_26_drive_0001_sync_0000000027,0.1,-0.1,-0.09,3.46,0,4.08,5
2011_09_26_drive_0001_sync_0000000104,-0.08,0.06,0.09,-1.08,-3.13,0,5
2011_09_26_drive_0001_sync_0000000082,0,-0.04,0,0,3.5,0,2
2011_09_26_drive_0001_sync_0000000060,0.09,0,0,-0.61,0,0,2
2011_09_26_drive_0001_sync_0000000086,0,0.08,0,0,0,-3.89,2
2011_09_26_drive_0001_sync_0000000007,-0.05,-0.04,-0.05,0,-3.67,3.92,5
2011_09_26_drive_0001_sync_0000000102,0.06,-0.08,-0.05,4.38,2.68,4.89,6
2011_09_26_drive_0001_sync_0000000011,0,0.09,0.09,2.37,1.27,0,4
2011_09_26_drive_0001_sync_0000000088,0,0.1,0.06,-3.29,-3.18,-3.23,5
2011_09_26_drive_0001_sync_0000000076,0.08,-0.06,0.07,4.03,-4.89,-4.49,6
2011_09_26_drive_0001_sync_0000000093,0,0.06,0,4.09,0,0,2
2011_09_26_drive_0001_sync_0000000062,0.1,-0.08,-0.08,1.75,-3.3,0,5
2011_09_26_drive_0001_sync_0000000106,0.08,0.08,0,-2.96,4.53,-2.04,5
2011_09_26_drive_0001_sync_0000000080,0.08,-0.08,0.07,-4.6,0,-2.31,5
2011_09_26_drive_0001_sync_0000000032,0,-0.05,-0.06,0,4.39,4.69,4
2011_09_26_drive_0001_sync_0000000026,0,0,0,0,4.78,-2.37,2
2011_09_26_drive_0001_sync_0000000023,0,0,-0.08,0,-1.55,1.64,3
2011_09_26_drive_0001_sync_0000000091,0,0.06,0,0,0,0,1
2011_09_26_drive_0001_sync_0000000005,0,0,0.06,-2.12,0,-4.68,3
2011_09_26_drive_0001_sync_0000000018,0,-0.06,0,3.1,-4.56,0,3
2011_09_26_drive_0001_sync_0000000101,0,0,0,0,-3.48,0,1
2011_09_26_drive_0001_sync_0000000081,0,0,0.05,0.95,-2.05,0.63,4
2011_09_26_drive_0001_sync_0000000073,0.07,0.05,0.07,0,1.7,4.69,5
2011_09_26_drive_0001_sync_0000000098,-0.08,-0.1,0.07,-3.44,4.87,0,5
2011_09_26_drive_0001_sync_0000000085,0.09,0,0,-0.77,0,0,2
2011_09_26_drive_0001_sync_0000000051,0,0,0.09,4.51,3.66,0,3
2011_09_26_drive_0001_sync_0000000068,0,0,0,0,0,2.41,1
2011_09_26_drive_0001_sync_0000000025,-0.08,-0.08,-0.1,-0.67,0,-0.51,5
2011_09_26_drive_0001_sync_0000000024,0.09,-0.08,-0.07,0,4.75,4.24,5
2011_09_26_drive_0001_sync_0000000030,-0.06,0.07,0.05,2.3,-1.36,4.53,6
2011_09_26_drive_0001_sync_0000000058,-0.09,-0.08,0.07,-4.61,2.49,-0.67,6
2011_09_26_drive_0001_sync_0000000002,-0.09,-0.06,0,-3.46,-1.39,0,4
2011_09_26_drive_0001_sync_0000000072,0.08,0,0,0,0,0,1
2011_09_26_drive_0001_sync_0000000001,0,-0.07,0,4.78,2.64,-4.41,4
2011_09_26_drive_0001_sync_0000000008,0.08,0.05,0.08,-2.9,0,2.8,5
2011_09_26_drive_0001_sync_0000000057,-0.08,0,0.08,2.02,0,1.72,4
2011_09_26_drive_0001_sync_0000000009,-0.09,0,0,4.88,0,0,2
2011_09_26_drive_0001_sync_0000000078,-0.09,-0.07,0.06,0,0,0,3
2011_09_26_drive_0001_sync_0000000004,-0.08,0,0,-4.71,0,0,2
2011_09_26_drive_0001_sync_0000000014,0,0,0.08,1.03,0.96,2.47,4
2011_09_26_drive_0001_sync_0000000021,0,0,0,0,0,3.82,1
2011_09_26_drive_0001_sync_0000000107,0,0.06,-0.07,0,0.63,-0.68,4
2011_09_26_drive_0001_sync_0000000028,0,0.07,0.07,0,0,0,2
2011_09_26_drive_0001_sync_0000000053,-0.05,-0.05,0.09,0,3.85,4.49,5
2011_09_26_drive_0001_sync_0000000063,0,-0.09,0,0,0,0,1
2011_09_26_drive_0001_sync_0000000067,0,0,0,0,0,3.2,1
2011_09_26_drive_0001_sync_0000000097,0,0.05,0.08,-3.14,3.34,-4.71,5
2011_09_26_drive_0001_sync_0000000033,-0.08,-0.08,0.05,3.68,-1.45,-4.18,6
2011_09_26_drive_0001_sync_0000000031,0.06,-0.06,0,2.02,0,3.03,4
2011_09_26_drive_0001_sync_0000000064,-0.07,0,-0.05,0,0,3.03,3
2011_09_26_drive_0001_sync_0000000003,0.08,0.05,-0.06,2.46,-3.99,-2.65,6
2011_09_26_drive_0001_sync_0000000089,-0.07,0.09,0,0.57,-0.83,-4.76,5
2011_09_26_drive_0001_sync_0000000061,0,0.06,0,4.67,2.33,-1.61,4
2011_09_26_drive_0001_sync_0000000046,0.09,0.07,0.08,0,0,0,3
2011_09_26_drive_0001_sync_0000000096,0.05,0.1,-0.1,-2.01,4.3,-3.09,6
2011_09_26_drive_0001_sync_0000000000,0.07,-0.08,-0.1,0,4.06,0,4
2011_09_26_drive_0002_sync_0000000048,0.05,-0.06,0.1,-3.51,4.87,0,5
2011_09_26_drive_0002_sync_0000000069,0,-0.09,0,0,0,0,1
2011_09_26_drive_0002_sync_0000000010,0.04,0,0.1,1.39,0,4.52,4
2011_09_26_drive_0002_sync_0000000029,0.04,0.1,0,0,-2.56,-3.37,4
2011_09_26_drive_0002_sync_0000000074,0,0,-0.08,0,0.53,0,2
2011_09_26_drive_0002_sync_0000000040,0.08,-0.06,0.07,2.22,2.94,0.79,6
2011_09_26_drive_0002_sync_0000000017,0.07,0,0,0,-4.52,2.85,3
2011_09_26_drive_0002_sync_0000000052,0,0,0,0,3.79,4.12,2
2011_09_26_drive_0002_sync_0000000044,0.09,0.06,0,-1.97,-1.24,2.75,5
2011_09_26_drive_0002_sync_0000000034,-0.09,0.06,-0.08,0.97,0,0.72,5
2011_09_26_drive_0002_sync_0000000049,-0.09,0,0,0,0,0,1
2011_09_26_drive_0002_sync_0000000054,0.09,-0.09,0,0,-1.84,1.48,4
2011_09_26_drive_0002_sync_0000000016,0,0.04,0,0,0,0,1
2011_09_26_drive_0002_sync_0000000055,-0.05,0,-0.06,4.11,3.91,-0.5,5
2011_09_26_drive_0002_sync_0000000036,0.08,0,0.04,0,3.43,-2.18,4
2011_09_26_drive_0002_sync_0000000066,0,0.08,0,0,1.93,-3.19,3
2011_09_26_drive_0002_sync_0000000035,-0.07,0.05,0,-4.67,0,-1.18,4
2011_09_26_drive_0002_sync_0000000050,0,0,0,3.54,0,0,1
2011_09_26_drive_0002_sync_0000000041,0,-0.07,0,0,0,0,1
2011_09_26_drive_0002_sync_0000000042,-0.1,0,0,-0.81,0,0,2
2011_09_26_drive_0002_sync_0000000037,-0.05,-0.05,0.06,0,0,-4.83,4
2011_09_26_drive_0002_sync_0000000022,0,0.09,0,0,0,3.45,2
2011_09_26_drive_0002_sync_0000000015,0,0,0,0,-3.27,0,1
2011_09_26_drive_0002_sync_0000000043,0,0.07,0.09,0,-4.7,-0.6,4
2011_09_26_drive_0002_sync_0000000045,0,-0.05,0.07,-4.69,3.63,0,4
2011_09_26_drive_0002_sync_0000000056,-0.04,0,0,0,0,0,1
2011_09_26_drive_0002_sync_0000000006,0,0,0,1.72,0,0,1
2011_09_26_drive_0002_sync_0000000020,0,0,0.09,0,0,0,1
2011_09_26_drive_0002_sync_0000000038,0.1,0.08,0.09,-3.5,-3.4,4.82,6
2011_09_26_drive_0002_sync_0000000070,0,0,0,-4.67,0,0,1
2011_09_26_drive_0002_sync_0000000075,-0.09,0.09,-0.09,0,-1.98,-2.42,5
2011_09_26_drive_0002_sync_0000000047,0.06,0.06,0.06,2.42,-4.79,-3.89,6
2011_09_26_drive_0002_sync_0000000065,-0.09,-0.1,0.09,-4.17,-2.0,1.08,6
2011_09_26_drive_0002_sync_0000000012,0.04,0.05,-0.08,4.63,-2.75,0,5
2011_09_26_drive_0002_sync_0000000071,-0.07,0,0.06,0,-2.95,0,3
2011_09_26_drive_0002_sync_0000000013,0,0,0.04,0,0,0,1
2011_09_26_drive_0002_sync_0000000019,0.07,0,0.06,3.11,-2.22,-2.28,5
2011_09_26_drive_0002_sync_0000000039,-0.05,0,0,0,0,0,1
2011_09_26_drive_0002_sync_0000000059,0,0,-0.04,0,0,0,1
2011_09_26_drive_0002_sync_0000000027,0.05,-0.05,-0.09,-0.99,4.89,0,5
2011_09_26_drive_0002_sync_0000000060,0.1,0.09,0,1.67,-1.96,2.0,5
2011_09_26_drive_0002_sync_0000000007,0,0,0.06,0,0,0,1
2011_09_26_drive_0002_sync_0000000011,0.08,-0.09,-0.06,0,2.71,-1.71,5
2011_09_26_drive_0002_sync_0000000076,-0.04,-0.07,-0.05,-0.78,0,3.79,5
2011_09_26_drive_0002_sync_0000000062,0.06,0,-0.08,0,4.6,4.49,4
2011_09_26_drive_0002_sync_0000000032,0,0.06,-0.04,0,0,0,2
2011_09_26_drive_0002_sync_0000000026,0,0,0,0,-3.64,0,1
2011_09_26_drive_0002_sync_0000000023,-0.08,-0.04,0.08,2.22,2.75,0.8,6
2011_09_26_drive_0002_sync_0000000005,-0.06,0,0,0,0,0,1
2011_09_26_drive_0002_sync_0000000018,-0.08,0.05,-0.09,0,0.96,-2.98,5
2011_09_26_drive_0002_sync_0000000073,-0.04,-0.1,-0.08,0,0,3.4,4
2011_09_26_drive_0002_sync_0000000051,-0.06,-0.09,-0.1,0,2.02,3.8,5
2011_09_26_drive_0002_sync_0000000068,0.06,0.09,0.04,-2.97,1.29,-1.69,6
2011_09_26_drive_0002_sync_0000000025,0,0,0.05,0,0,0,1
2011_09_26_drive_0002_sync_0000000024,0.06,0.1,0.09,0,0,0,3
2011_09_26_drive_0002_sync_0000000030,0,0,-0.09,1.76,0,0,2
2011_09_26_drive_0002_sync_0000000058,0.09,0.08,0,0,0,4.0,3
2011_09_26_drive_0002_sync_0000000002,0,0,-0.1,0,2.31,0,2
2011_09_26_drive_0002_sync_0000000072,0,0.1,0,0,0,0,1
2011_09_26_drive_0002_sync_0000000001,-0.05,0.05,0,1.74,0,-2.42,4
2011_09_26_drive_0002_sync_0000000008,0,0,0,0,4.88,3.76,2
2011_09_26_drive_0002_sync_0000000057,0,0.08,-0.08,1.66,-3.14,0.7,5
2011_09_26_drive_0002_sync_0000000009,0,0,0,3.33,-4.36,0,2
2011_09_26_drive_0002_sync_0000000004,-0.05,0.07,0.09,0.61,-0.58,-4.71,6
2011_09_26_drive_0002_sync_0000000014,-0.08,0.06,-0.06,0,0,0,3
2011_09_26_drive_0002_sync_0000000021,0.07,0.07,0,0,0,0,2
2011_09_26_drive_0002_sync_0000000028,0,-0.05,0,0,0,0,1
2011_09_26_drive_0002_sync_0000000053,0,-0.09,0.04,0,-4.38,0,3
2011_09_26_drive_0002_sync_0000000063,0,0.09,0.04,4.38,0,-4.86,4
2011_09_26_drive_0002_sync_0000000067,0.06,0,0,0,0,2.35,2
2011_09_26_drive_0002_sync_0000000033,-0.09,-0.06,0,3.7,0,0,3
2011_09_26_drive_0002_sync_0000000031,0,0,0.09,-1.84,-3.13,3.0,4
2011_09_26_drive_0002_sync_0000000064,-0.07,0,-0.05,-3.11,4.17,0.92,5
2011_09_26_drive_0002_sync_0000000003,0.05,0.06,0,-3.69,-2.79,0,4
2011_09_26_drive_0002_sync_0000000061,-0.05,-0.06,0,0,0,1.22,3
2011_09_26_drive_0002_sync_0000000046,0,0.06,0,3.99,-0.74,2.23,4
2011_09_26_drive_0002_sync_0000000000,0.1,0.1,-0.08,0,-3.75,0,4
2011_09_26_drive_0005_sync_0000000048,-0.07,-0.08,-0.08,-3.6,-0.92,-0.64,6
2011_09_26_drive_0005_sync_0000000143,0,-0.08,0,4.7,0,-4.16,3
2011_09_26_drive_0005_sync_0000000069,0,-0.07,0,0,2.17,-2.38,3
2011_09_26_drive_0005_sync_0000000099,0.05,0,0,-3.27,0,0,2
2011_09_26_drive_0005_sync_0000000010,0,-0.07,0.07,0,0,0,2
2011_09_26_drive_0005_sync_0000000138,0,-0.08,0.05,-2.57,0,0,3
2011_09_26_drive_0005_sync_0000000153,-0.04,0.08,-0.09,-2.91,-2.07,3.04,6
2011_09_26_drive_0005_sync_0000000029,0,-0.1,0,0,-1.24,-2.21,3
2011_09_26_drive_0005_sync_0000000135,0,0.06,0,0,0,0,1
2011_09_26_drive_0005_sync_0000000079,0,-0.06,0,1.76,0,2.98,3
2011_09_26_drive_0005_sync_0000000074,0,0,0,0,-2.22,0,1
2011_09_26_drive_0005_sync_0000000128,0.07,0,-0.1,0,0,0,2
2011_09_26_drive_0005_sync_0000000121,0.05,0.09,0.06,1.86,1.19,0.68,6
2011_09_26_drive_0005_sync_0000000040,-0.09,0,-0.06,1.95,-1.0,-1.21,5
2011_09_26_drive_0005_sync_0000000125,0,0.06,0,4.78,4.06,3.45,4
2011_09_26_drive_0005_sync_0000000090,-0.1,0.06,0,-0.88,0,0,3
2011_09_26_drive_0005_sync_0000000017,-0.08,0.05,0,0,3.89,-3.47,4
2011_09_26_drive_0005_sync_0000000148,0,-0.07,-0.08,0,0,0,2
2011_09_26_drive_0005_sync_0000000144,0.07,-0.1,0,-0.74,2.88,4.73,5
2011_09_26_drive_0005_sync_0000000095,0.1,0.06,0,0,0,0,2
2011_09_26_drive_0005_sync_0000000126,0.05,0.1,0.07,0,-3.73,0,4
2011_09_26_drive_0005_sync_0000000145,-0.1,0,-0.06,1.84,-2.3,-3.26,5
2011_09_26_drive_0005_sync_0000000113,0,0,0,0,0,2.25,1
2011_09_26_drive_0005_sync_0000000092,0,0,0,3.73,0,0,1
2011_09_26_drive_0005_sync_0000000103,-0.1,-0.07,0.09,0,4.81,-1.7,5
2011_09_26_drive_0005_sync_0000000052,0.04,-0.07,0,0,-4.36,4.04,4
2011_09_26_drive_0005_sync_0000000137,-0.1,-0.04,-0.1,3.59,3.38,-1.55,6
2011_09_26_drive_0005_sync_0000000117,0.07,0.05,-0.05,-4.01,-4.19,1.34,6
2011_09_26_drive_0005_sync_0000000142,-0.08,0,0,0,0,2.88,2
2011_09_26_drive_0005_sync_0000000044,-0.08,0.05,0,0,0,0,2
2011_09_26_drive_0005_sync_0000000083,-0.06,0,0,1.87,0,0,2
2011_09_26_drive_0005_sync_0000000034,-0.08,0.06,0.05,-3.58,0,4.57,5
2011_09_26_drive_0005_sync_0000000123,0,0,0,0,0,-2.06,1
2011_09_26_drive_0005_sync_0000000129,-0.07,0,-0.06,0,0,0,2
2011_09_26_drive_0005_sync_0000000049,-0.06,0.09,0,4.18,-2.85,-1.35,5
2011_09_26_drive_0005_sync_0000000077,0,-0.09,0.05,0,0.92,1.4,4
2011_09_26_drive_0005_sync_0000000054,0,0,0.05,4.21,0,0,2
2011_09_26_drive_0005_sync_0000000152,0,0.08,0,-1.86,0,0.9,3
2011_09_26_drive_0005_sync_0000000130,0.09,-0.05,-0.08,-3.2,1.97,-2.44,6
2011_09_26_drive_0005_sync_0000000016,-0.05,-0.09,-0.05,0,2.42,0.68,5
2011_09_26_drive_0005_sync_0000000105,0,-0.08,-0.04,0,3.69,0,3
2011_09_26_drive_0005_sync_0000000055,0,0,-0.06,0,1.8,0,2
2011_09_26_drive_0005_sync_0000000134,-0.1,0.09,0,3.17,0,-3.64,4
2011_09_26_drive_0005_sync_0000000036,0,-0.1,-0.07,0,-0.95,0,3
2011_09_26_drive_0005_sync_0000000066,0.06,-0.05,-0.09,0,4.67,2.14,5
2011_09_26_drive_0005_sync_0000000094,0,0,0,-1.69,4.29,3.67,3
2011_09_26_drive_0005_sync_0000000035,0.08,-0.09,0.08,-2.39,3.86,1.82,6
2011_09_26_drive_0005_sync_0000000050,0,0.09,0,0,-1.15,-3.93,3
2011_09_26_drive_0005_sync_0000000100,0,0,0,2.73,0,0,1
2011_09_26_drive_0005_sync_0000000149,0,0.05,-0.04,0,0,4.36,3
2011_09_26_drive_0005_sync_0000000136,0.09,0.07,0.09,-2.28,0,3.79,5
2011_09_26_drive_0005_sync_0000000041,0.06,-0.05,0.08,-3.17,-3.04,1.66,6
2011_09_26_drive_0005_sync_0000000141,0,0,0,0,0,1.32,1
2011_09_26_drive_0005_sync_0000000084,0.05,0.05,0.1,0,1.61,0,4
2011_09_26_drive_0005_sync_0000000042,-0.06,0.07,0,-2.94,-3.81,-3.85,5
2011_09_26_drive_0005_sync_0000000037,-0.09,0,0,0,0,0,1
2011_09_26_drive_0005_sync_0000000022,0.07,-0.09,-0.06,3.18,1.8,0,5
2011_09_26_drive_0005_sync_0000000108,0.07,0.05,0.07,-1.21,0,3.9,5
2011_09_26_drive_0005_sync_0000000015,0.04,-0.07,-0.1,-4.31,2.8,0,5
2011_09_26_drive_0005_sync_0000000110,0.05,0,-0.06,0,-2.32,4.51,4
2011_09_26_drive_0005_sync_0000000087,0,0,0.04,-1.32,0,0,2
2011_09_26_drive_0005_sync_0000000043,0.09,0.06,0.08,-1.76,4.73,2.4,6
2011_09_26_drive_0005_sync_0000000045,-0.07,0,0,0,0,0,1
2011_09_26_drive_0005_sync_0000000056,0.06,0.08,-0.08,0,-3.0,-1.08,5
2011_09_26_drive_0005_sync_0000000006,-0.05,0,0,0,0,0,1
2011_09_26_drive_0005_sync_0000000020,0,0.06,0.1,-3.39,0,1.89,4
2011_09_26_drive_0005_sync_0000000133,-0.07,-0.08,-0.07,0,0,1.99,4
2011_09_26_drive_0005_sync_0000000132,0,-0.04,-0.08,3.34,-4.11,0,4
2011_09_26_drive_0005_sync_0000000122,-0.05,-0.05,-0.07,-3.12,2.98,-1.0,6
2011_09_26_drive_0005_sync_0000000038,0,0,-0.05,0,-1.22,0,2
2011_09_26_drive_0005_sync_0000000070,-0.05,0.04,-0.05,0,2.03,-4.11,5
2011_09_26_drive_0005_sync_0000000075,-0.09,0.04,-0.05,-4.62,1.82,2.18,6
2011_09_26_drive_0005_sync_0000000047,0,0,0.1,0,0,0,1
2011_09_26_drive_0005_sync_0000000065,0.09,0.07,-0.08,-1.54,0,-4.55,5
2011_09_26_drive_0005_sync_0000000012,0,0.07,-0.04,3.42,0,3.5,4
2011_09_26_drive_0005_sync_0000000071,0,0,-0.07,0,0,0,1
2011_09_26_drive_0005_sync_0000000013,-0.06,-0.09,0,-4.44,0.6,0,4
2011_09_26_drive_0005_sync_0000000019,0,-0.07,0,0,0,0,1
2011_09_26_drive_0005_sync_0000000039,0,0,0,4.76,2.95,0,2
2011_09_26_drive_0005_sync_0000000131,0.07,0.08,0.05,1.15,3.65,-4.9,6
2011_09_26_drive_0005_sync_0000000059,0.07,-0.04,0.06,-2.03,4.08,1.09,6
2011_09_26_drive_0005_sync_0000000027,-0.09,0.05,0,-1.39,-4.53,1.98,5
2011_09_26_drive_0005_sync_0000000104,-0.06,0.1,-0.07,-2.33,1.74,2.27,6
2011_09_26_drive_0005_sync_0000000151,-0.06,-0.07,0,-4.21,0,2.33,4
2011_09_26_drive_0005_sync_0000000082,0.05,0,0,-3.01,3.64,3.79,4
2011_09_26_drive_0005_sync_0000000060,-0.07,-0.07,0.1,-3.43,4.87,0,5
2011_09_26_drive_0005_sync_0000000147,-0.06,-0.07,-0.06,-4.91,-0.6,-2.74,6
2011_09_26_drive_0005_sync_0000000086,0,0.06,0.08,-4.47,-4.39,-0.69,5
2011_09_26_drive_0005_sync_0000000116,-0.09,0,0.09,0,0,2.35,3
2011_09_26_drive_0005_sync_0000000007,0.07,-0.09,0.08,-2.37,0,4.88,5
2011_09_26_drive_0005_sync_0000000102,0,0,0,4.08,0,0,1
2011_09_26_drive_0005_sync_0000000120,0,0,-0.09,-3.37,0,0,2
2011_09_26_drive_0005_sync_0000000011,0,-0.05,0,4.95,0,0,2
2011_09_26_drive_0005_sync_0000000088,0,0,0,-4.39,-3.48,-1.9,3
2011_09_26_drive_0005_sync_0000000076,0,0.08,0.05,0,4.3,2.91,4
2011_09_26_drive_0005_sync_0000000093,0.08,0,-0.05,2.14,-3.92,-3.43,5
2011_09_26_drive_0005_sync_0000000062,-0.05,0,0.04,0,0.75,0,3
2011_09_26_drive_0005_sync_0000000106,-0.07,0,0,-0.56,0,0,2
2011_09_26_drive_0005_sync_0000000080,0.09,0.07,-0.07,4.3,0,-4.04,5
2011_09_26_drive_0005_sync_0000000032,0,0,-0.1,-0.92,0,0,2
2011_09_26_drive_0005_sync_0000000026,0.08,-0.09,0.1,0.5,3.73,1.32,6
2011_09_26_drive_0005_sync_0000000023,0,0.06,0,-1.33,0,-1.58,3
2011_09_26_drive_0005_sync_0000000091,0,0.07,-0.07,0,2.3,0,3
2011_09_26_drive_0005_sync_0000000005,0,0,0,0,1.7,0,1
2011_09_26_drive_0005_sync_0000000018,-0.09,0.06,0.08,1.42,0,-1.68,5
2011_09_26_drive_0005_sync_0000000109,0,0,0.07,0,3.84,0,2
2011_09_26_drive_0005_sync_0000000101,0,0,0,-2.05,0,0,1
2011_09_26_drive_0005_sync_0000000081,0.07,0,0,3.26,0,0,2
2011_09_26_drive_0005_sync_0000000073,0.1,0.08,-0.04,-3.81,-1.68,-3.96,6
2011_09_26_drive_0005_sync_0000000140,0,0.06,0,-3.71,0,0,2
2011_09_26_drive_0005_sync_0000000098,-0.09,-0.08,0,0.97,0,0,3
2011_09_26_drive_0005_sync_0000000085,0,0,0,-2.73,0,0,1
2011_09_26_drive_0005_sync_0000000051,0,0,0,1.3,-4.56,0,2
2011_09_26_drive_0005_sync_0000000068,0,-0.08,0,-1.59,0,-4.24,3
2011_09_26_drive_0005_sync_0000000025,0,0.08,-0.06,0,0,2.83,3
2011_09_26_drive_0005_sync_0000000024,0.06,-0.06,0.09,-4.48,3.36,-3.16,6
2011_09_26_drive_0005_sync_0000000030,-0.04,-0.07,-0.04,-4.81,0,1.34,5
2011_09_26_drive_0005_sync_0000000112,0,0.08,0.09,-1.46,-2.31,3.75,5
2011_09_26_drive_0005_sync_0000000058,0,0,0,0,-3.31,0,1
2011_09_26_drive_0005_sync_0000000150,0,-0.08,0.09,0.91,-4.53,3.55,5
2011_09_26_drive_0005_sync_0000000002,0.08,0.08,0.06,-1.09,3.86,-3.09,6
2011_09_26_drive_0005_sync_0000000118,0,0,0.1,0,0,3.95,2
2011_09_26_drive_0005_sync_0000000072,0,-0.1,0,0,0,-4.51,2
2011_09_26_drive_0005_sync_0000000146,0,0,0,-2.08,0,0,1
2011_09_26_drive_0005_sync_0000000114,0.08,0.06,0,0,0,0,2
2011_09_26_drive_0005_sync_0000000001,0.09,0,0.09,-2.48,0,0,3
2011_09_26_drive_0005_sync_0000000119,0.1,0,0,-3.46,0,0,2
2011_09_26_drive_0005_sync_0000000124,0,-0.08,0,3.12,3.19,1.21,4
2011_09_26_drive_0005_sync_0000000008,0,-0.08,0,0,0,0,1
2011_09_26_drive_0005_sync_0000000057,0,0.07,-0.08,0,3.61,-2.68,4
2011_09_26_drive_0005_sync_0000000009,-0.09,-0.05,0.06,-0.84,-4.12,2.15,6
2011_09_26_drive_0005_sync_0000000078,0,0,-0.09,0,0,0,1
2011_09_26_drive_0005_sync_0000000004,0,0,-0.06,0,0,0,1
2011_09_26_drive_0005_sync_0000000014,0,0,0.1,0,0,0,1
2011_09_26_drive_0005_sync_0000000021,0,0.08,-0.07,2.62,0,0,3
