name,x,y,z,theta_rad1,theta_rad2,theta_rad3,n
01_000126,0.08,0.04,0,1.68,3.96,-3.12,5
01_001046,-0.09,0,0.08,3.93,4.51,3.32,5
01_000042,0,-0.07,0,0,0,0,1
01_000520,0,0,0,-1.1,0,0,1
01_000037,0,0.09,0.04,0,-4.53,0,3
01_000667,0,-0.08,-0.06,0,-3.09,0,3
01_000776,-0.05,0.09,0.07,0,1.54,0.59,5
01_000857,0.07,0,0,0,0,0,1
01_000139,0.09,0,-0.09,0,0,-0.79,3
01_000718,0.04,0,0,4.92,0,0,2
01_000399,0,-0.04,0,0.9,0,1.69,3
01_000844,0,0,-0.04,0,0,0,1
01_000852,0,0,0,0,0,1.63,1
01_000301,0,-0.09,0.06,-1.94,0,0,3
01_000104,-0.05,0.09,-0.05,-3.77,1.98,-3.39,6
01_001079,0,0,-0.05,-3.36,-3.8,4.54,4
01_000457,-0.09,0,0.04,0,2.85,-2.35,4
01_000254,0,-0.07,0,0,0,0,1
01_000007,-0.08,0,-0.09,-2.61,0,3.2,4
01_000717,0,-0.09,0,0,-4.32,1.02,3
01_001021,0,0,0,0,-3.7,0,1
01_000101,0.07,0,0,-1.31,0,-3.84,3
01_000784,-0.1,-0.07,0.09,-1.04,-0.52,2.03,6
01_001086,0,0.08,0.08,-0.51,3.61,-2.5,5
01_000267,0,0,0,-4.0,-1.59,0,2
01_000284,0.1,0.08,-0.1,-3.84,3.59,-1.79,6
01_000241,0,-0.05,0,0,0,0,1
01_000040,-0.06,0,-0.08,0,-2.4,0,3
01_000380,0.08,0.05,0.1,1.08,-2.93,-0.57,6
01_000843,0,0.08,-0.07,0,0,0,2
01_000765,0.04,-0.08,0,0,-2.03,4.21,4
01_000881,0.07,0,0,0,0,0,1
01_000647,0.06,0.07,-0.09,-0.64,0,-4.02,5
01_000572,-0.06,0,0,0,3.44,0,2
01_000890,0,0,0.06,0,4.05,0,2
01_001065,0,0.05,0,-0.93,0,0,2
01_000289,0,0,0,1.0,4.4,-3.27,3
01_000876,0.05,-0.09,0.06,0,-3.06,0,4
01_000789,0,0.05,0.05,0,0,2.62,3
01_000206,0.07,0,0.08,-1.93,1.97,0,4
01_001060,-0.09,-0.07,-0.09,-3.88,0.74,2.81,6
01_000469,0,0,0,0,-1.87,0,1
01_000179,-0.09,0,0,-3.02,3.35,0.95,4
01_000394,0,0,0.09,0.78,1.22,3.88,4
01_000203,0.04,-0.1,0.1,-3.21,0,-4.61,5
01_000574,0,0,0,2.3,0,-0.87,2
01_000726,0,0,-0.08,0,0,0,1
01_000095,-0.07,0.06,0.06,1.66,0,0,4
01_000740,0,0,0.1,-2.74,0,0,2
01_001089,-0.1,0,0.08,0,-1.6,1.56,4
01_000914,0,-0.05,-0.04,0,0.67,1.88,4
01_000218,0.04,0,0,1.77,-2.89,0,3
01_000423,0,0.07,0.05,3.22,-4.69,-4.05,5
01_000326,0.1,0.07,-0.06,0,-3.23,1.53,5
01_000307,0,-0.07,-0.05,0,0,-1.39,3
01_000345,0.04,0.06,-0.1,-1.34,2.62,0.58,6
01_000261,-0.08,0,0,-2.03,3.52,-4.57,4
01_000711,0.08,0.08,0.1,0,0,-2.39,4
01_000875,0.04,0,0.07,-2.35,0,2.69,4
01_000703,0.08,-0.08,0.04,2.61,-4.09,4.15,6
01_000456,-0.08,0.08,-0.07,0,0,-1.27,4
01_000125,-0.05,0.08,0.06,0,-4.66,3.25,5
01_000624,-0.04,0,0.05,0,-4.3,-3.38,4
01_000728,0.06,0,-0.09,0,3.68,0,3
01_000769,0.09,0.08,0.05,-4.69,-1.38,1.68,6
01_001080,0.08,-0.09,0,0,0,0,2
01_000425,0.06,0,0.07,0,-4.62,0,3
01_000025,0,0,0,0,-1.76,-3.09,2
01_000107,-0.06,-0.09,-0.08,-2.69,-4.61,1.93,6
01_000782,-0.09,-0.1,0,0,-1.4,2.82,4
01_000783,-0.06,0.07,0.05,1.7,3.02,-3.03,6
01_000115,0.07,-0.09,-0.07,2.15,-2.02,3.64,6
01_000974,0,0,0,-4.83,-1.77,0,2
01_000358,0,0,0,0.95,0,0,1
01_000481,0.08,0.08,0.09,0,0,0,3
01_000317,0,-0.07,-0.07,0,0.96,-4.39,4
01_000210,0.06,0,0.05,0,0,0,2
01_001020,-0.09,0.04,0.09,1.37,-1.96,-3.62,6
01_000695,0.08,0,0,0,-3.47,-1.53,3
01_000292,-0.06,-0.07,-0.04,0,0,0,3
01_000828,0,0.06,-0.06,0.62,2.82,4.02,5
01_000554,0,0,0,-3.26,0,0,1
01_000942,0.05,0.1,0,-3.35,0,0,3
01_000123,-0.06,-0.08,0.06,-1.7,4.14,0,5
01_000028,0,0,-0.1,0,2.74,0,2
01_000091,0.06,0.07,-0.05,1.74,4.92,4.53,6
01_000568,0.05,-0.08,0.09,0,0,0,3
01_000847,-0.07,0.05,-0.09,-4.95,1.23,-2.91,6
01_000833,0.07,0,0,0,0.6,0,2
01_000407,-0.07,0.06,0.09,-2.78,0,0,4
01_000346,0,0.08,0,-3.79,0,0,2
01_000984,-0.07,-0.06,-0.09,-3.35,3.01,-0.89,6
01_000359,0.07,0.06,0,0,-4.19,0.92,4
01_000053,0,0,0.06,0,0,0,1
01_000960,0,0,0,-2.44,0,0.55,2
01_000921,0,-0.07,0.05,3.63,0,3.32,4
01_000485,0.1,-0.09,0.09,0,2.17,1.94,5
01_000462,-0.08,0,0,0,0,3.87,2
01_000273,0,-0.05,-0.09,0,0,0,2
01_000863,-0.07,0.05,0.07,0,-1.7,-3.45,5
01_000402,0.08,0,0,3.54,4.68,1.06,4
01_000923,0.08,-0.08,0,-2.46,4.03,0,4
01_001075,0,0,0,2.35,2.93,0,2
01_000339,-0.05,0.07,-0.09,-3.94,-2.28,1.92,6
01_000437,-0.05,0,0,0,-2.04,1.97,3
01_000992,0,-0.06,0,0,2.11,0,2
01_000762,0.06,0.06,0.06,1.26,-3.17,-2.7,6
01_000855,-0.08,0.04,0.09,1.15,-1.46,-1.8,6
01_000987,-0.09,-0.04,-0.1,-4.26,-2.29,-2.5,6
01_000758,-0.06,0.08,0,4.87,3.42,2.96,5
01_000110,0.05,-0.09,0,0,-1.64,4.86,4
01_000119,0.09,0.08,0.09,4.72,0.79,0.51,6
01_000161,-0.1,0.05,-0.05,-0.59,-0.57,4.89,6
01_000342,0.08,0,0.07,0,0,3.2,3
01_000164,0.05,0.1,0,0,0.95,1.6,4
01_000474,0.09,0,0,0,0,0,1
01_000733,-0.07,0.08,-0.04,0,-4.36,-1.36,5
01_001014,0,0,-0.1,-3.52,0,0,2
01_000102,0,0.08,0,0,0,-2.26,2
01_000389,0,0,0,0,0,-0.53,1
01_000858,0,0,0,0,0,-3.35,1
01_000156,0,0,0,3.82,0,2.67,2
01_000648,0,0.04,0,0,1.75,0,2
01_001053,0.06,-0.06,0,-2.6,4.9,2.8,5
01_001048,0,-0.04,0,0,0,0,1
01_000730,0.05,0.09,0.08,-3.95,3.67,2.39,6
01_000716,0.08,0,0.06,-2.77,0,0,3
01_000948,-0.09,0,0,0,-2.94,0.56,3
01_000257,-0.09,-0.07,0.06,-4.12,-4.54,4.95,6
01_000811,-0.1,0,0,0,0,0,1
01_001094,-0.09,0,0,0,0,0,1
01_000970,0,0.08,-0.06,0,-4.93,1.02,4
01_000743,0.1,-0.08,0.09,3.56,0,-4.74,5
01_000729,0,0,0.06,0,0,0,1
01_000152,0.08,-0.07,0,-3.58,-4.16,0,4
01_000369,-0.05,0,0,-1.77,4.05,0,3
01_000879,0.06,0,0,-0.84,2.2,0.55,4
01_000336,0,-0.06,-0.04,4.85,0,0,3
01_000002,0.09,0,0,-2.83,-4.01,0,3
01_000518,0.09,0.09,-0.09,0.54,2.33,0,5
01_000269,-0.09,0.09,-0.06,2.89,0,0,4
01_000666,0,0,0.08,0,-4.16,-3.19,3
01_000165,0,0,0.06,-2.9,0,-3.64,3
01_000934,-0.08,0,0,0,0,0,1
01_000221,0,0,0.09,0,0,0,1
01_000153,0,0,-0.07,0,0,0,1
01_000391,0.06,-0.05,-0.06,4.89,0,-1.38,5
01_000580,0.08,-0.05,0,3.5,2.09,-4.53,5
01_000766,-0.06,0,-0.07,-2.35,0,3.97,4
01_000712,-0.09,0.09,0.06,-1.76,3.28,-2.23,6
01_000757,-0.08,-0.07,0.06,0,-4.66,3.29,5
01_000950,0.07,-0.07,-0.04,0,-2.3,0,4
01_000016,-0.05,0.08,-0.09,-3.47,0,1.34,5
01_000293,0,0,0,2.29,-2.45,3.67,3
01_000915,-0.06,-0.07,0.07,2.46,3.6,-2.91,6
01_000246,-0.07,0,0,0,-0.6,0,2
01_000668,0,0,0.09,0,-1.45,0,2
01_000967,-0.06,-0.04,0.05,-4.02,0,-2.19,5
01_000918,0,0,0,0,-2.61,0,1
01_000529,0,0.1,-0.07,-0.74,-2.42,1.7,5
01_000003,0,0,0,0,0,3.83,1
01_000132,0,0.04,0,0,0,0,1
01_000853,-0.06,0.04,0.1,0,1.7,0,4
01_000009,0,-0.06,0,0,0,0,1
01_000588,0.1,0.07,-0.1,0,0,-3.61,4
01_000755,0,-0.05,0.07,0,-4.69,0,3
01_000559,-0.04,-0.09,0.07,4.99,4.58,0.73,6
01_000476,-0.05,0,0,0,0,0,1
01_000796,-0.06,0.08,0.05,4.16,0,-0.76,5
01_000808,0.1,0.08,-0.1,-3.47,1.37,1.24,6
01_000694,-0.07,0,0,0,0,0,1
01_000422,-0.08,0,0.07,-3.15,0,1.17,4
01_000200,0.1,0,-0.1,-4.53,3.25,-0.91,5
01_000989,-0.08,0,0,0,0,0,1
01_000255,0,0,0,1.05,-4.79,0,2
01_000140,0,0,0.06,-3.52,-1.07,0.99,4
01_000773,0.09,0,0,-4.19,2.76,3.15,4
01_000874,-0.05,0.06,0,0,-2.93,0,3
01_000503,-0.07,0,0,0,0,0,1
01_000696,0.07,0,0.09,3.92,2.06,-3.84,5
01_000023,0,0,-0.06,0,0,0.9,2
01_000785,0,0,0.1,0,0,0,1
01_000443,-0.07,0.08,-0.05,2.75,4.02,-2.06,6
01_000116,-0.06,0,0,-0.85,0,0,2
01_000906,0,0,-0.08,-1.0,0,0,2
01_000752,0,0,-0.09,0,0.53,0,2
01_000530,0,-0.07,-0.05,1.9,-0.92,-1.28,5
01_000395,-0.1,-0.1,0.06,-4.87,3.79,2.21,6
01_000788,0,-0.1,0,0,0,0,1
01_000735,-0.06,-0.04,0,-4.14,-0.91,1.16,5
01_001061,0,-0.1,-0.07,-4.72,4.01,-0.8,5
01_001041,0,0,0.05,0,0,0,1
01_000194,0.08,-0.05,-0.06,2.54,1.58,-4.44,6
01_000308,0,0,0,4.94,-4.61,-3.55,3
01_000158,0.05,0.06,-0.08,4.47,-4.1,-2.18,6
01_000338,-0.08,-0.08,-0.07,-4.89,4.68,1.04,6
01_001019,0.06,0,0,0,0,-1.76,2
01_000450,-0.09,0.04,-0.04,0,0,0.78,4
01_000034,0,0,-0.07,0,0,3.17,2
01_000029,-0.09,0,-0.08,0,-3.51,0,3
01_000593,0.1,0,0.05,1.21,-3.65,-1.65,5
01_000238,0,0.08,0.08,1.01,-0.87,-3.01,5
01_000143,0,0.08,0,-1.65,0,1.33,3
01_001034,0.09,-0.09,0,0,0,-2.08,3
01_000208,0.09,0.1,-0.08,0,-1.21,-1.86,5
01_000507,0.04,0,0,3.04,-4.99,0,3
01_000910,0.05,0.06,0,1.96,-4.33,0,4
01_000230,0,0,-0.07,0.96,0,-1.06,3
01_000944,0,0,0.09,-4.93,0,0,2
01_000889,0,0,0.04,0,3.9,0,2
01_000868,0,0,0,-0.87,-2.32,1.29,3
01_000222,0,0.05,0,0,0,-1.33,2
01_000366,-0.09,0,0,-0.72,1.22,0,3
01_000172,-0.05,0.05,0.09,0,-4.74,-1.78,5
01_000146,0,0,0,-3.0,0,0,1
01_000587,-0.1,0.06,0.09,-2.55,-2.07,1.45,6
01_001056,0,-0.08,0,1.95,1.21,0,3
01_000169,-0.08,-0.06,0.07,0,3.01,-2.35,5
01_000963,-0.06,0.07,0.06,3.2,-2.03,4.92,6
01_000720,0.09,0.08,-0.05,0.77,-2.98,-1.12,6
01_000936,-0.09,-0.06,0.07,0,0.63,2.41,5
01_000662,0,0,0,0,0,1.11,1
01_000314,0,0.06,0,0,0,-3.93,2
01_000062,-0.09,0,0,0,0,1.72,2
01_000354,-0.08,0.05,0.09,-3.63,-2.87,0,5
01_000216,-0.07,0,-0.06,-4.7,0,0,3
01_000583,0.05,0.04,-0.07,-3.14,2.87,0,5
01_000335,0,0,0.05,4.48,0,0,2
01_000770,-0.04,0.06,-0.05,-3.9,-1.26,-4.13,6
01_000680,0,0,0,0,0,-1.45,1
01_000059,-0.05,0.07,0,1.88,-2.82,0,4
01_000737,-0.07,0,-0.04,4.06,-4.56,-2.71,5
01_000150,0.1,0.05,0.07,-1.9,-1.96,0,5
01_000682,-0.04,-0.09,0.05,-3.27,0,-1.29,5
01_000845,0,0,0,0,3.72,2.77,2
01_000403,-0.09,-0.07,0.08,-2.54,2.3,3.9,6
01_000548,0.06,0,0,0,0,0,1
01_000705,0,0.05,-0.08,0,-1.23,0,3
01_000120,-0.05,-0.06,-0.07,-2.5,-2.45,-0.71,6
01_000377,-0.09,0,-0.04,0,0,0,2
01_000215,-0.06,0,0,0,3.06,0,2
01_000739,0.04,-0.05,0.06,0,0,1.49,4
01_000127,0.05,0.06,0.09,4.33,-4.59,3.72,6
01_001069,-0.08,0.06,-0.07,-4.53,0,1.11,5
01_000591,0,0.06,0,0,0,-1.47,2
01_001055,0,0.07,-0.06,2.78,1.17,-4.06,5
01_000919,-0.06,0,0.05,0,0,1.99,3
01_000324,-0.04,-0.05,0,0,0,0,2
01_000971,0,0,-0.08,-3.73,0,4.48,3
01_000962,-0.1,0,0.05,0,4.77,0.83,4
01_000517,-0.07,0.06,0,0,2.24,-0.5,4
01_000280,-0.04,0,-0.06,0,0,0,2
01_000618,0,0.09,-0.09,2.83,-1.37,1.89,5
01_000969,0.05,0.08,-0.08,4.19,3.07,-2.14,6
01_000985,0.09,-0.07,0.04,-4.11,4.88,4.94,6
01_000523,0.04,-0.06,-0.08,4.78,4.99,2.48,6
01_000500,0,0.07,0.08,0,0,0,2
01_000822,0,0,0.1,0,-3.41,1.11,3
01_000442,0,-0.07,-0.06,-1.89,0,-1.85,4
01_000370,0.09,0.08,-0.06,3.12,0.94,3.18,6
01_001030,0,0,-0.07,0,0,0,1
01_000012,0.09,0.04,-0.08,-4.04,1.9,-2.84,6
01_000617,0,-0.07,0.06,1.16,-4.79,0,4
01_001067,-0.1,0.06,0.09,-2.08,0.76,2.33,6
01_001076,0.09,0.06,-0.04,0,-2.15,4.55,5
01_000686,0,0.1,0.1,-4.84,2.22,4.95,5
01_000945,0.07,0,-0.08,4.23,2.91,3.87,5
01_001004,-0.07,0.05,0,0,2.27,0,3
01_000079,-0.08,-0.05,0.07,-1.58,0.75,-4.46,6
01_000412,0,0,0.09,0,0,0,1
01_001082,-0.06,0.06,0.07,1.22,0,2.71,5
01_000851,0.05,0.1,0,0,2.34,-1.47,4
01_000564,0.08,-0.05,0.05,1.8,0,-4.43,5
01_000972,0,0,0,0,2.69,-1.01,2
01_000818,0,0,0,0,-0.78,0,1
01_000961,0.1,0,0,0,2.35,0,2
01_000479,0.06,0,-0.06,0,3.03,-3.59,4
01_000620,0.08,0.05,-0.04,0,2.52,-1.21,5
01_000343,-0.07,0.06,-0.08,-1.84,4.34,4.34,6
01_000258,-0.06,0.09,0.08,0.61,1.28,-2.37,6
01_000187,0.06,0.08,0,0,0,-4.35,3
01_000598,0.07,-0.08,-0.1,-0.63,0,0.54,5
01_000498,0,0.08,0,2.36,2.85,-3.81,4
01_000654,0.05,0.06,0,3.32,0,-0.85,4
01_000547,0.08,0,0.08,0,1.55,0,3
01_000464,0,0,0,0,0,-1.98,1
01_000861,0,0,-0.08,4.88,-3.73,0,3
01_000819,0.04,0.05,-0.07,-1.29,-4.3,-2.39,6
01_000081,-0.08,0,0,0,4.58,4.38,3
01_000050,-0.05,0,0,0,0,0,1
01_000558,-0.09,-0.06,0.07,2.07,0,1.25,5
01_000931,0,0,-0.09,0,1.13,0,2
01_001023,0,0.1,-0.1,-1.16,-0.93,0,4
01_000463,-0.05,-0.08,0.07,-0.94,-1.48,-3.31,6
01_000175,0.1,-0.05,0,0,3.11,1.07,4
01_000298,0,0.06,0,0,0,0,1
01_000242,0,0,0,0,0,-1.28,1
01_000043,0,0,-0.08,-3.44,2.13,0,3
01_000973,0,-0.09,0,3.93,0,-0.79,3
01_000312,0.06,0,0,0,0,0,1
01_000955,0,0,0,0,0,0.52,1
01_000540,0.07,0.08,0.04,-2.23,4.39,1.4,6
01_000759,0.08,0,0.09,-4.92,0,0,3
01_000531,-0.04,-0.04,0.07,3.32,-3.61,3.15,6
01_000361,0.05,0.07,-0.04,-3.46,0,3.58,5
01_000460,0,0,-0.05,0,-0.76,0,2
01_000622,0,0,0,0,4.54,0,1
01_000898,-0.09,0.07,0.09,-4.2,0,-4.25,5
01_000134,-0.05,-0.07,0,-4.61,0,0,3
01_001011,-0.08,0,0.08,-3.62,-4.21,-1.22,5
01_001015,-0.09,-0.08,-0.05,3.83,0,1.13,5
01_000774,0.08,-0.07,0,0,0,-0.76,3
01_000094,0,0,0.09,4.67,1.78,0,3
01_001052,0.06,0.09,0.06,0,2.79,0,4
01_000373,0,0,0.07,0,0,0,1
01_000281,0.1,0.06,0,0,0,0,2
01_000320,0,0,0.1,4.25,0,0,2
01_000488,-0.06,0,0,0,3.28,0,2
01_000408,0.09,0,0,0,2.91,0,2
01_000475,0.09,0,0,0,0,0,1
01_000964,0.06,0,-0.05,1.92,1.43,0,4
01_000393,0.05,-0.04,0,0,-1.33,-0.78,4
01_000299,0,0,0,3.06,0,0,1
01_000409,0,0,0.09,-0.73,0,0,2
01_000866,0,-0.05,0,0,0,-2.2,2
01_000809,-0.09,-0.05,0.06,3.44,0,2.08,5
01_000400,-0.08,0,0,0,0,-2.18,2
01_000489,0,0.05,0,0,-3.58,0,2
01_000700,0,0,-0.1,0,0,0,1
01_000174,0.06,-0.05,0,-3.81,-4.79,0,4
01_000714,0,-0.06,-0.04,0,0,0,2
01_000285,0,0,-0.07,0,0,0,1
01_001084,0,0,-0.09,0,0,-4.99,2
01_000505,0,0.06,0,0.95,0,0,2
01_000871,0.05,-0.06,0,3.29,2.04,0,4
01_000381,0.05,0.05,-0.1,0,0,0,3
01_000379,-0.04,0,0,4.85,0,-3.59,3
01_000473,0,0.1,-0.05,0,0,-1.14,3
01_000798,0,-0.07,0.08,-1.62,4.29,-3.79,5
01_001038,-0.07,0.08,0,0,0,0,2
01_000439,-0.08,0.06,-0.09,0,-2.08,-1.61,5
01_000199,0,-0.06,-0.05,-2.13,-2.23,-4.08,5
01_000856,-0.05,-0.04,-0.06,3.99,0.79,0,5
01_000315,0.04,0,0,-3.61,0,0,2
01_001064,0,0,0.1,0,0,0,1
01_000416,0,-0.08,0.07,-3.44,-3.48,0,4
01_000702,-0.04,0.06,0,0.84,1.46,3.07,5
01_000713,-0.09,0,-0.08,0,-3.86,-4.08,4
01_000304,-0.09,0,0,0,0,0,1
01_000049,0,0.08,0,0,3.04,0,2
01_001029,-0.06,0,-0.09,-4.17,-1.76,3.91,5
01_000608,-0.07,0,0,-1.5,0,0,2
01_000103,0.1,0.06,0.08,-1.76,0.51,0,5
01_000219,0.1,0,-0.08,1.54,4.06,0,4
01_001009,0,0,0.05,-1.26,0,1.42,3
01_000563,0.05,0.06,0,0,0,0,2
01_001077,0.1,0.05,-0.08,0,0,0,3
01_000611,0.08,0.09,0.09,0,0,0,3
01_000800,0,-0.08,0.1,0,2.47,0,3
01_001008,-0.06,0,0.07,0,0,0,2
01_000790,0,0.1,0,-2.9,0,1.5,3
01_000472,0,-0.06,0,0,4.92,-4.03,3
01_000911,0,0.08,0,0,4.05,2.24,3
01_000846,0.06,0.06,-0.05,2.63,1.83,0,5
01_000528,-0.04,0.06,-0.1,0,-4.65,-4.53,5
01_000571,0,-0.09,0.06,-3.2,0,-4.93,4
01_000679,-0.08,-0.09,0.04,-3.37,0,-2.46,5
01_000951,0,0.05,0.08,1.99,0,4.45,4
01_000606,0,0,-0.07,0,0,0,1
01_000698,0,-0.05,-0.09,1.57,2.67,0,4
01_000430,-0.06,0,0.08,4.66,0,-3.92,4
01_001035,0,0,0,-2.88,0,0,1
01_000184,0,0.06,0,-4.79,-1.87,-0.52,4
01_000311,0.05,-0.08,0.06,1.79,2.45,0,5
01_000198,0.1,-0.06,0.1,0.95,0,-3.07,5
01_000188,-0.04,-0.05,0.05,-4.48,0,0,4
01_000734,0,0.04,0,0,0,0,1
01_000245,0,0,-0.06,0,-2.87,1.17,3
01_000220,0.05,-0.05,0.08,0,0,1.28,4
01_000690,0,0,0,0,-3.45,1.47,2
01_001096,0,0,0.09,0,-1.3,0,2
01_000570,-0.05,0.09,-0.04,0,-4.97,-1.69,5
01_000848,0,0,0,0,-0.92,3.42,2
01_000228,-0.09,0.07,-0.08,-2.46,0.6,-0.83,6
01_000775,0,0,0,-2.63,-0.57,0.74,3
01_000751,0.1,0,0,0,0,-3.22,2
01_000924,-0.07,-0.1,0.05,0,4.09,1.48,5
01_000993,-0.05,0,0,0,0.6,0,2
01_000397,0,0.08,-0.06,-3.2,0,0,3
01_000196,0.08,-0.09,-0.07,-1.95,-1.6,2.74,6
01_000940,-0.06,0.07,0.08,-2.67,2.89,-3.88,6
01_000211,0,0.09,-0.08,3.43,-3.72,-4.42,5
01_000552,0,0.06,0,0,0,0,1
01_000057,-0.06,0,0.09,1.36,1.35,3.13,5
01_000821,0.07,-0.09,0.06,-3.38,0,0,4
01_000675,-0.07,0.09,0.05,-3.67,0,3.99,5
01_000683,0.06,0,0.06,0,0,3.62,3
01_000604,0,-0.07,-0.08,-3.64,3.67,-0.99,5
01_000929,0,0.1,-0.1,0,2.54,-1.03,4
01_000096,0,-0.1,0.07,-2.64,0,0,3
01_000999,0,0,0,0,0,4.83,1
01_000419,0.07,0,-0.1,0.57,1.68,1.4,5
01_000834,-0.07,-0.09,0.06,-3.34,-2.16,4.84,6
01_000275,0,0,-0.05,0,-3.51,0,2
01_000279,-0.05,-0.09,0,1.74,-4.72,4.27,5
01_000981,-0.04,-0.1,-0.06,-1.43,2.99,-2.77,6
01_001002,-0.08,0,-0.04,2.12,1.38,0.69,5
01_000087,-0.05,0,-0.07,2.56,-4.37,-3.6,5
01_000869,0.05,0,0,0,0,0,1
01_000515,0,-0.07,-0.07,-2.65,2.08,0,4
01_000072,-0.1,0,0,-4.78,4.37,0,3
01_000930,0.06,0,0,0,0.64,0,2
01_000477,0,-0.07,0,0,2.04,0,2
01_001024,0,0,0,-3.29,-3.78,-4.58,3
01_000465,0.08,0,-0.05,1.62,2.18,3.98,5
01_000431,0,0,-0.06,0.84,-2.35,0,3
01_000544,0.05,0.08,0.09,0,2.04,-2.78,5
01_000820,-0.05,-0.05,-0.05,-4.72,1.35,4.41,6
01_000202,-0.07,0.1,-0.09,-4.17,3.53,2.16,6
01_000510,0,-0.07,-0.06,-1.26,0.81,0,4
01_000590,0.08,0.05,0.08,-1.96,4.31,3.9,6
01_000831,0,0,0,0.84,0,-4.95,2
01_000191,0,0,0,-4.17,0,0,1
01_000873,0,0,0,0,-2.51,1.8,2
01_000467,0,0,0,3.17,0,0,1
01_000453,0.05,0.07,0.08,4.72,-2.06,3.08,6
01_000429,-0.1,0,-0.08,-1.18,-4.11,2.1,5
01_000231,0,0.05,-0.09,-3.61,-3.97,3.8,5
01_000976,0.09,0,-0.05,0,-1.89,0,3
01_000138,0.07,0,0,3.51,0,0.86,3
01_000684,0,0.06,0.08,0,-0.87,0,3
01_000347,0.06,0.05,-0.05,-0.74,0,2.84,5
01_000010,0,0.08,-0.05,3.36,1.13,0,4
01_000581,-0.06,0.07,0,0,0,0,2
01_000162,-0.07,0,0.04,0,-1.46,-1.44,4
01_001066,0,0,0,0,3.88,0,1
01_000601,0,0.09,0,-2.27,0,0,2
01_000159,-0.07,0,0,0,0,0,1
01_000633,0.09,0,-0.07,-1.22,-2.26,1.44,5
01_000060,0,0,0.08,0,0,0,1
01_000038,0,0.04,0.08,2.59,0,0,3
01_000795,0.1,-0.06,0.07,0,0.71,-1.4,5
01_000872,-0.05,0,0,0,0,0,1
01_000767,0,0,0,0,-1.13,0,1
01_000546,-0.1,0,0,0,0,0.86,2
