name,x,y,z,theta_rad1,theta_rad2,theta_rad3,n
2011_09_26_drive_0009_sync_0000000330,-0.02,-0.04,-0.03,0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000173,-0.03,-0.03,0,-0.0,-0.0,0.0,2
2011_09_26_drive_0009_sync_0000000153,0,-0.02,0,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000231,-0.04,-0.04,0.05,0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000029,0,-0.03,0.04,0.0,-0.0,0.0,2
2011_09_26_drive_0009_sync_0000000135,0,-0.04,-0.04,0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000246,0,-0.03,-0.03,0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000176,0,-0.02,0.04,-0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000269,0.03,0,0,0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000397,0.05,-0.02,0,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000079,0.04,0,0.03,-0.0,-0.0,0.0,2
2011_09_26_drive_0009_sync_0000000362,-0.04,0,-0.02,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000332,0.03,0,0,0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000074,0.04,0.03,0.04,-0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000228,-0.02,0,0,-0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000385,-0.04,0,-0.03,0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000128,0.04,0.04,-0.02,0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000121,-0.05,0,0,-0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000420,0.03,-0.03,0,-0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000040,-0.05,0.04,-0.04,0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000382,0,0.04,-0.03,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000409,0,0,0.03,0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000191,0.04,0.04,0.03,-0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000125,0.05,0,-0.05,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000090,0.04,0.05,-0.05,-0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000288,0,0,-0.03,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000017,0.03,-0.02,-0.03,0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000291,0,0,0.04,-0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000148,0.03,0,0,-0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000236,0.05,0,-0.05,0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000144,0,0,-0.04,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000384,0.04,-0.05,0,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000290,0,-0.04,0,-0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000095,0,0,-0.05,0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000303,0,0,0.03,0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000431,-0.03,-0.05,-0.05,0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000261,-0.05,-0.05,-0.03,-0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000272,-0.04,0,0,-0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000126,0.04,-0.04,-0.02,-0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000285,0,0,-0.04,0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000145,0,0.04,0,0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000155,0.04,-0.03,0.03,-0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000113,0,0.04,-0.03,0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000092,0,0,0.03,0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000313,0.05,-0.03,0.03,0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000346,0,0.04,0,0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000404,0.03,0,-0.03,0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000219,-0.03,0.03,0.03,-0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000376,-0.03,-0.02,-0.04,-0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000410,-0.05,0.04,-0.05,0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000400,0,-0.04,0,0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000235,0.04,-0.04,-0.05,0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000103,0,-0.04,0.05,0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000204,0.04,0,0,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000052,0.05,0,0,0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000197,0,-0.04,0,-0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000374,-0.03,-0.04,0,-0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000157,0,0.02,0,0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000137,-0.04,0.04,-0.03,0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000352,-0.03,0.04,-0.05,0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000117,-0.02,0.03,0,-0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000142,0,0,-0.03,-0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000044,0,0.04,0,-0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000083,-0.03,-0.03,-0.03,0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000167,0,0,-0.05,-0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000301,0,-0.05,0,0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000183,0.03,0.02,0,0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000034,-0.05,0,0,0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000123,0.04,-0.05,-0.02,-0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000446,0,0.05,0.03,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000129,0,-0.05,0,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000281,0,0.03,0,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000049,0.05,0.04,0.03,0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000199,0.02,0,0,0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000440,-0.04,0.04,0,-0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000077,0,0,-0.04,0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000233,0,0.04,0,-0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000314,-0.03,0.02,-0.04,-0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000054,0,0,0.04,0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000278,0.04,-0.03,0.02,-0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000152,0.03,0.04,-0.03,0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000296,0.03,0.05,0,0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000370,-0.04,0.05,-0.04,-0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000214,0.04,0.05,-0.04,0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000445,-0.03,-0.03,0,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000230,-0.05,0.03,0.03,-0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000130,-0.03,0.04,0.03,0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000016,0.04,-0.03,0.02,0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000375,0.03,-0.04,0,0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000105,0,0,-0.05,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000158,0,-0.03,-0.05,-0.0,-0.0,0.0,2
2011_09_26_drive_0009_sync_0000000243,0.03,-0.04,0,0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000406,0.05,-0.04,0,0.0,-0.0,0.0,2
2011_09_26_drive_0009_sync_0000000353,0.04,0.04,-0.04,0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000317,0.04,0.03,-0.03,-0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000283,0.02,-0.04,0.02,-0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000333,0,0.04,0,0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000055,0,0.05,0,-0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000134,0.03,-0.04,0.02,0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000036,0.04,-0.04,-0.04,0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000355,-0.03,-0.04,0,0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000427,-0.03,0,0,-0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000369,0,0.04,0,0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000189,0.04,0.04,-0.04,-0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000390,0,0,-0.03,0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000357,-0.03,0,0.03,-0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000066,0.03,-0.02,0.03,-0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000443,-0.05,0.03,0.04,0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000094,0.04,0,0.03,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000388,0,0.03,0.03,-0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000193,0,-0.04,-0.02,-0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000295,0.05,0,0,-0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000234,-0.03,0,0.04,0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000035,0,-0.04,0,-0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000050,0.03,0.05,-0.03,0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000163,0.03,0,0.03,-0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000329,0.02,0.05,-0.05,-0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000100,0,-0.03,0.03,0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000149,-0.04,0.04,0.03,0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000258,0,0,0.05,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000229,0.04,0.05,-0.03,-0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000256,0,-0.04,0.03,0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000356,0.03,-0.03,0,-0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000136,-0.03,-0.03,0.03,0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000391,0.03,0,0,-0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000438,-0.03,0.04,0,-0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000041,-0.03,0.03,-0.05,-0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000248,0.03,0.05,-0.05,-0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000141,-0.04,0.04,0.04,0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000312,0,-0.02,0,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000084,0.04,0,0.03,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000254,0.02,0,0,0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000190,0,0.04,0,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000161,0,0.03,0.04,0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000383,0,0.03,0,0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000344,-0.04,0.03,-0.04,0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000239,0.04,0,0,0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000336,-0.05,0,0.05,-0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000398,-0.04,0,0.03,0.0,-0.0,0.0,2
2011_09_26_drive_0009_sync_0000000196,0,-0.04,-0.02,0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000222,0,0.04,0,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000307,0.03,-0.04,-0.04,-0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000245,0.02,-0.04,-0.03,0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000042,-0.02,0.04,0,-0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000037,-0.03,-0.04,0,-0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000386,0,-0.03,0.04,-0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000022,-0.04,0,0.03,-0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000351,0.04,-0.04,0,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000108,0.02,0.04,0.04,-0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000365,-0.03,-0.04,0.04,-0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000315,0,-0.03,0,-0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000247,-0.04,0,0,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000298,-0.02,-0.05,0.02,0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000170,0.03,-0.04,-0.04,0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000015,-0.04,0.05,-0.02,0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000224,0.04,0.03,0.03,-0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000265,0.02,-0.02,0.05,0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000216,-0.04,0.04,0.04,0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000110,0.04,0,0,0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000087,-0.04,0,0,0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000043,-0.03,-0.04,-0.03,-0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000367,0,0.02,-0.03,0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000237,0,-0.04,0,-0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000316,0.02,0.03,0.03,0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000257,-0.04,0,-0.05,0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000045,0,-0.02,0.03,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000287,-0.03,0.03,0.04,0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000186,0,-0.05,-0.04,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000056,0,0.03,-0.04,-0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000006,0.05,0.03,0,0.0,-0.0,0.0,2
2011_09_26_drive_0009_sync_0000000198,0.04,0,-0.03,-0.0,-0.0,0.0,2
2011_09_26_drive_0009_sync_0000000339,0,-0.04,0,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000213,0.03,0,0,0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000263,0,-0.04,0.04,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000341,0.04,0.04,0,0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000253,0.03,0,0.03,0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000020,0.04,0,0,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000389,0.03,-0.02,0,0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000207,0.04,-0.04,0,-0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000133,0.03,0.04,-0.02,0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000132,0,0,-0.05,-0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000122,0,-0.02,0,0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000038,0.05,0,0,0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000070,0.02,0.03,-0.04,0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000262,0,0,-0.02,-0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000075,-0.05,-0.04,0.05,0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000188,0.02,0.04,-0.03,0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000416,0,0.02,0,-0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000164,0,0.05,0,0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000264,0,0.03,-0.03,-0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000299,-0.04,-0.04,0,0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000047,0.04,0,0.03,0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000318,-0.05,0,0,0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000065,0.04,0,-0.05,0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000242,-0.04,0,0,-0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000168,0.02,0.03,-0.03,-0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000232,0.03,-0.05,0.03,-0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000012,0.02,0.03,0.02,-0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000280,0,0.04,0.03,-0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000305,0.02,0.03,0.02,-0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000071,-0.03,0.04,0.03,-0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000013,0,0,0.03,-0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000194,-0.03,-0.03,-0.04,-0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000252,-0.04,-0.03,0.03,0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000162,0.05,0,-0.03,0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000174,0.02,0,0,-0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000379,0,-0.02,0,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000401,0.04,0.03,0.04,-0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000019,0.05,0,0,-0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000039,-0.04,0,0,-0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000271,-0.05,0.05,-0.03,-0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000310,-0.03,0,0,0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000131,0,0.04,0,-0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000417,0.04,-0.04,0,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000059,0.04,0.04,0.03,0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000027,0.04,0.03,0.03,-0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000104,0,0,0.04,0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000169,-0.04,0.05,0,0.0,-0.0,0.0,2
2011_09_26_drive_0009_sync_0000000335,0.04,0.03,0.03,0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000360,0,0,-0.04,-0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000151,-0.02,0.03,-0.02,0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000392,0,0,0.02,-0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000393,0.02,0,0,-0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000082,0,0.03,0.04,-0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000364,0,0.02,0,-0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000060,0.03,-0.04,-0.03,0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000405,0.04,0.04,-0.05,-0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000147,0.03,-0.03,0.03,0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000182,0.03,0.05,0.03,0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000249,0.02,0.05,-0.05,-0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000304,-0.02,0.04,0.04,0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000402,0,-0.05,0,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000086,0.03,0.03,0.04,0.0,-0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000411,0.04,0.05,-0.02,0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000116,0,0.03,0,0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000394,0,0,0.03,0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000266,0.04,-0.03,0,0.0,-0.0,0.0,2
2011_09_26_drive_0009_sync_0000000308,0,-0.05,-0.03,0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000267,-0.03,0.04,-0.03,0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000381,-0.03,0.04,0.03,-0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000007,0,0,-0.05,0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000293,-0.04,-0.04,-0.03,-0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000212,0.04,0,0,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000102,-0.04,-0.05,0.04,-0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000319,0.04,0,0.05,-0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000372,-0.05,0.03,-0.04,-0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000444,0.02,-0.04,-0.03,0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000327,0,0.04,-0.04,0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000120,0,0.03,0.03,-0.0,0.0,0.0,2
2011_09_26_drive_0009_sync_0000000172,0,0,-0.05,0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000433,0,-0.05,0,-0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000011,-0.04,0,0,-0.0,-0.0,0.0,1
2011_09_26_drive_0009_sync_0000000088,0,0,-0.05,0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000076,0.03,0.03,0.04,-0.0,0.0,0.0,3
2011_09_26_drive_0009_sync_0000000276,0,-0.03,-0.05,-0.0,0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000175,-0.03,0,0,-0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000192,0,0.02,0,0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000093,0.04,0.02,0.03,-0.0,-0.0,0.0,3
2011_09_26_drive_0009_sync_0000000361,-0.02,0.03,0,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000062,0.04,-0.03,0,0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000363,-0.04,0,0,-0.0,0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000106,0.05,0.05,0.04,0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000080,0.03,0,0,-0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000300,-0.04,0,-0.04,-0.0,-0.0,-0.0,2
2011_09_26_drive_0009_sync_0000000032,0,0,-0.03,0.0,0.0,0.0,1
2011_09_26_drive_0009_sync_0000000026,-0.03,0.03,-0.03,0.0,0.0,-0.0,3
2011_09_26_drive_0009_sync_0000000359,0,0.03,0,-0.0,-0.0,-0.0,1
2011_09_26_drive_0009_sync_0000000023,-0.04,0.04,0,0.0,-0.0,-0.0,2
