name,x,y,z,theta_rad1,theta_rad2,theta_rad3,n
2011_09_26_drive_0091_sync_0000000274,0,-0.1,0.06,0,-1.55,-1.64,4
2011_09_26_drive_0017_sync_0000000086,-0.09,0.09,0.06,1.31,-1.46,-0.69,6
2011_10_03_drive_0027_sync_0000004075,0.07,0,0.09,1.71,-0.8,-0.89,5
2011_09_26_drive_0018_sync_0000000113,0,-0.05,0,0,-0.96,1.63,3
2011_09_26_drive_0070_sync_0000000415,0.09,0,0.05,0.7,0.98,-1.32,5
2011_09_26_drive_0018_sync_0000000082,-0.06,-0.08,0.09,0.68,0.78,0.6,6
2011_10_03_drive_0027_sync_0000000410,-0.06,-0.07,0.05,-0.86,0,1.39,5
2011_09_26_drive_0005_sync_0000000136,0,0,0,1.92,-1.99,0,2
2011_09_26_drive_0028_sync_0000000102,0.05,0.08,-0.09,-2.0,-1.63,1.83,6
2011_09_26_drive_0015_sync_0000000289,0,0.07,0.08,0,0.55,0,3
2011_09_26_drive_0051_sync_0000000086,-0.06,0,-0.09,1.67,1.61,-1.83,5
2011_10_03_drive_0042_sync_0000000711,-0.07,-0.06,0.07,-1.37,-1.43,0.59,6
2011_09_26_drive_0039_sync_0000000199,-0.09,0,-0.1,-1.7,-1.55,0,4
2011_10_03_drive_0027_sync_0000002339,0.1,0,0,0,1.36,0.72,3
2011_09_26_drive_0036_sync_0000000152,0,0,0,0,1.87,0,1
2011_09_26_drive_0014_sync_0000000035,-0.09,0.08,0.1,0,-1.12,-0.96,5
2011_10_03_drive_0042_sync_0000000025,-0.08,0,0,-1.2,0,-1.31,3
2011_09_26_drive_0096_sync_0000000191,0.09,0.08,0,0,0,-0.77,3
2011_09_26_drive_0022_sync_0000000128,0.07,0.09,0,-1.55,-1.93,-1.41,5
2011_09_26_drive_0051_sync_0000000136,0,0,-0.06,0,0,0,1
2011_10_03_drive_0042_sync_0000000118,0,-0.08,0.05,-1.59,-0.58,-0.8,5
2011_09_26_drive_0039_sync_0000000344,-0.09,-0.06,0,-1.54,1.65,-1.51,5
2011_09_26_drive_0051_sync_0000000068,0.04,0,0.1,0,1.91,0,3
2011_09_26_drive_0093_sync_0000000150,0.1,-0.09,-0.05,1.19,0.68,-1.32,6
2011_09_26_drive_0101_sync_0000000734,0,0,0,-1.74,0,0,1
2011_10_03_drive_0027_sync_0000001151,0.05,0,0,0,-1.59,0,2
2011_09_26_drive_0036_sync_0000000507,0.07,0.09,0,-0.96,-1.91,1.16,5
2011_09_26_drive_0086_sync_0000000150,0.08,-0.05,0.06,1.21,-1.73,-1.35,6
2011_09_26_drive_0095_sync_0000000048,0,0,0,-1.1,0,0,1
2011_09_26_drive_0032_sync_0000000003,-0.08,-0.1,0.07,0,0,0,3
2011_09_26_drive_0093_sync_0000000273,0.06,0,-0.1,-1.16,-1.7,0,4
2011_09_26_drive_0022_sync_0000000416,0.08,0.09,0,0,0,0,2
2011_09_26_drive_0084_sync_0000000106,0.07,0.05,-0.05,-1.04,1.78,0,5
2011_10_03_drive_0027_sync_0000002035,0,0,0,0,0,-0.52,1
2011_09_26_drive_0056_sync_0000000201,0.09,0.05,0.06,0,0,-1.9,4
2011_09_26_drive_0017_sync_0000000063,0.07,-0.1,0,-1.96,0,0,3
2011_09_26_drive_0101_sync_0000000425,0,-0.06,0.07,-0.73,-1.64,0.69,5
2011_10_03_drive_0027_sync_0000001385,-0.09,0,-0.04,0,0,0,2
2011_09_26_drive_0101_sync_0000000200,-0.04,0.07,-0.07,-0.9,-0.52,-0.77,6
2011_09_26_drive_0027_sync_0000000128,-0.05,0,0,1.33,0,-1.41,3
2011_09_26_drive_0023_sync_0000000339,0,0,0.09,-1.64,1.19,-1.02,4
2011_09_26_drive_0023_sync_0000000250,0,0,0,0,0,0.81,1
2011_10_03_drive_0027_sync_0000002032,-0.08,-0.07,-0.06,-1.78,0.73,1.62,6
2011_09_26_drive_0036_sync_0000000403,0,-0.09,0,0,0,0,1
2011_10_03_drive_0027_sync_0000003944,0,0,-0.1,0,0,0,1
2011_09_26_drive_0039_sync_0000000098,0,0,0.07,1.25,0,0,2
2011_09_26_drive_0096_sync_0000000457,0,0,0.04,0,0,0,1
2011_09_26_drive_0057_sync_0000000144,0.07,0,-0.08,-1.04,1.27,0,4
2011_09_26_drive_0101_sync_0000000609,0,0,0,-0.93,0,-1.37,2
2011_10_03_drive_0027_sync_0000000137,0.08,0,-0.06,-0.87,0,0.7,4
2011_09_26_drive_0022_sync_0000000500,-0.08,-0.06,0.08,1.63,1.28,1.49,6
2011_10_03_drive_0027_sync_0000000878,0.05,0.04,0,0,-0.84,-1.44,4
2011_09_26_drive_0029_sync_0000000350,0,0,-0.1,0,0,0,1
2011_09_26_drive_0104_sync_0000000063,0,-0.08,0,0,0,0,1
2011_10_03_drive_0027_sync_0000000737,-0.08,0,0,0,1.12,-0.67,3
2011_10_03_drive_0027_sync_0000003523,0.06,-0.06,0.06,-1.3,-0.61,-1.52,6
2011_09_26_drive_0101_sync_0000000134,0.05,0.1,-0.08,-1.68,0.58,-1.07,6
2011_09_26_drive_0091_sync_0000000035,0,0,0,1.78,0,-1.9,2
2011_10_03_drive_0027_sync_0000003430,0.09,0,0.07,1.31,0.67,1.05,5
2011_09_26_drive_0056_sync_0000000021,0,0.08,0,-1.32,0,1.52,3
2011_09_26_drive_0064_sync_0000000296,0,0,-0.05,-0.79,0,-1.32,3
2011_09_26_drive_0011_sync_0000000198,0,0,0,0,0,1.4,1
2011_10_03_drive_0027_sync_0000003626,0.08,0,0,0,0,-1.07,2
2011_10_03_drive_0042_sync_0000000598,0,0.05,0,0,-1.37,0,2
2011_10_03_drive_0027_sync_0000002002,0.09,-0.09,0.07,0,0,1.58,4
2011_10_03_drive_0042_sync_0000000345,0.09,0,0.08,-0.94,0.6,1.57,5
2011_09_26_drive_0087_sync_0000000391,-0.09,0,0,1.26,0,0,2
2011_09_26_drive_0070_sync_0000000034,0.05,0.06,0.06,-1.66,-1.8,1.74,6
2011_09_26_drive_0057_sync_0000000327,0.09,0,-0.05,-1.4,1.44,1.19,5
2011_09_26_drive_0029_sync_0000000305,-0.07,0.04,-0.06,0.96,0.97,0.84,6
2011_10_03_drive_0027_sync_0000001810,0,0,0.06,0.73,0,-1.69,3
2011_09_26_drive_0036_sync_0000000549,-0.07,-0.04,0,0,0.9,0,3
2011_10_03_drive_0042_sync_0000000356,0.1,-0.06,-0.08,1.73,1.7,-0.85,6
2011_09_26_drive_0096_sync_0000000356,-0.07,0,0.09,-1.2,1.29,1.23,5
2011_10_03_drive_0027_sync_0000002910,0,0,0.08,-1.23,0.92,-1.41,4
2011_09_26_drive_0104_sync_0000000259,0.05,0.07,-0.08,0,1.86,-1.85,5
2011_09_26_drive_0086_sync_0000000461,0.06,-0.07,0,-0.53,-0.91,-1.62,5
2011_10_03_drive_0027_sync_0000002536,0.09,0,0,0,0,0,1
2011_10_03_drive_0047_sync_0000000112,0,0,0,0,0,0.56,1
2011_09_26_drive_0104_sync_0000000095,0.07,0.1,0.08,-1.64,-1.5,0.66,6
2011_09_26_drive_0022_sync_0000000015,0,-0.09,0.07,0,0,-1.68,3
2011_10_03_drive_0027_sync_0000002281,0.09,0,0,0,0,0.52,2
2011_09_26_drive_0002_sync_0000000075,-0.06,0.06,0.06,-1.46,0.87,-1.69,6
2011_09_26_drive_0039_sync_0000000346,0,0,-0.07,0,0,-1.52,2
2011_09_26_drive_0087_sync_0000000182,0.07,0,0,0,0,0,1
2011_10_03_drive_0027_sync_0000003479,-0.05,-0.06,0.07,0.86,-0.6,0.96,6
2011_09_26_drive_0017_sync_0000000109,0.08,-0.09,-0.1,1.92,0,0,4
2011_09_26_drive_0093_sync_0000000018,0,0,0.08,-1.6,-1.99,-0.7,4
2011_09_26_drive_0046_sync_0000000008,-0.04,0.07,0.07,0,0,-0.89,4
2011_09_26_drive_0070_sync_0000000289,-0.04,0.06,0.07,-0.8,0,0.6,5
2011_09_26_drive_0101_sync_0000000217,0.05,-0.08,0.05,-1.2,1.83,-1.94,6
2011_09_26_drive_0029_sync_0000000035,0,0,0,0,-0.79,0.98,2
2011_10_03_drive_0027_sync_0000001737,-0.07,0,0,1.88,0,0,2
2011_09_26_drive_0086_sync_0000000160,-0.06,-0.05,0,-1.13,1.56,-1.21,5
2011_09_26_drive_0018_sync_0000000189,-0.08,-0.05,-0.07,1.84,0.69,-0.67,6
2011_09_26_drive_0023_sync_0000000431,-0.08,0.09,-0.09,0.62,0.75,-1.06,6
2011_09_26_drive_0027_sync_0000000144,0.08,0.05,-0.05,-0.99,1.31,-0.71,6
2011_09_26_drive_0093_sync_0000000307,0,-0.06,0,0.96,0,-1.22,3
2011_09_26_drive_0101_sync_0000000342,-0.05,0.06,0.09,1.05,1.33,1.61,6
2011_10_03_drive_0027_sync_0000001956,-0.07,0.07,0,0,-1.54,0.53,4
2011_09_26_drive_0086_sync_0000000305,0,-0.07,0,-0.78,1.03,1.1,4
2011_10_03_drive_0027_sync_0000001555,-0.08,0,0.08,0,-1.07,0,3
2011_09_26_drive_0057_sync_0000000123,0,0,-0.07,-0.57,0,0,2
2011_09_26_drive_0095_sync_0000000027,-0.08,0,0,1.58,0,0,2
2011_10_03_drive_0027_sync_0000004184,-0.1,-0.06,0,0,0,0,2
2011_09_26_drive_0036_sync_0000000390,-0.07,-0.1,-0.07,0,1.15,0.88,5
2011_09_26_drive_0070_sync_0000000033,0,0,0,1.86,0,0,1
2011_09_26_drive_0014_sync_0000000065,0.05,0.06,0,1.82,0.66,-1.1,5
2011_09_26_drive_0059_sync_0000000370,0.07,0.07,-0.08,1.23,-0.86,0,5
2011_09_26_drive_0032_sync_0000000340,0,0,0,0,-0.88,0,1
2011_10_03_drive_0027_sync_0000004437,-0.07,0,0,0,0,0,1
2011_09_26_drive_0086_sync_0000000689,0.08,0.08,0,-1.45,-1.71,-1.19,5
2011_09_26_drive_0022_sync_0000000626,0,-0.08,0,1.9,1.2,0,3
2011_10_03_drive_0027_sync_0000003089,0,-0.08,0,0.88,0,0,2
2011_09_26_drive_0061_sync_0000000641,0,-0.08,0.06,0,1.48,-1.57,4
2011_10_03_drive_0027_sync_0000003806,-0.07,0,-0.07,0,0,0,2
2011_10_03_drive_0027_sync_0000002062,0,0,0,1.6,0,0,1
2011_09_26_drive_0064_sync_0000000405,0,-0.06,0,0,0,0,1
2011_09_26_drive_0022_sync_0000000455,-0.08,0.08,0.05,0,0,0,3
2011_09_26_drive_0095_sync_0000000018,-0.07,-0.07,0.05,0,0,0,3
2011_09_26_drive_0056_sync_0000000252,0,-0.04,0.06,0,-0.55,0,3
2011_09_26_drive_0086_sync_0000000075,0,0,0,0,0,0.79,1
2011_09_26_drive_0095_sync_0000000246,-0.05,-0.08,0.09,0,1.8,0,4
2011_09_26_drive_0096_sync_0000000301,0,0,-0.07,1.6,1.49,1.1,4
2011_09_26_drive_0023_sync_0000000095,-0.08,-0.08,0.07,1.23,1.46,0.84,6
2011_09_26_drive_0064_sync_0000000258,0.07,-0.09,0,1.23,-1.81,1.2,5
2011_09_26_drive_0101_sync_0000000323,0.09,-0.09,0,-1.26,0,0,3
2011_10_03_drive_0027_sync_0000001804,0,-0.05,0,-0.92,0,0,2
2011_10_03_drive_0027_sync_0000002200,0,0,-0.08,0,0,0,1
2011_10_03_drive_0027_sync_0000002133,0.08,0.07,0.07,-1.51,-1.38,1.61,6
2011_10_03_drive_0027_sync_0000004486,-0.05,0,-0.09,0.92,1.76,-1.51,5
2011_09_26_drive_0070_sync_0000000106,0.08,-0.07,0,1.03,0,0,3
2011_09_26_drive_0091_sync_0000000214,-0.07,0,0.07,1.67,1.71,-1.43,5
2011_09_26_drive_0096_sync_0000000335,0,-0.08,0,0,0,0,1
2011_09_26_drive_0113_sync_0000000076,0,0.07,0.09,-1.53,0,-1.43,4
2011_09_26_drive_0036_sync_0000000401,0,0,-0.07,0,0,0,1
2011_09_26_drive_0022_sync_0000000265,0,0,-0.06,-1.16,1.12,1.02,4
2011_10_03_drive_0027_sync_0000000770,0,0,0,0,-1.81,0,1
2011_10_03_drive_0047_sync_0000000086,0,0,0,0,-1.31,0,1
2011_09_26_drive_0064_sync_0000000376,0,0,0,0,0,-0.79,1
2011_09_26_drive_0086_sync_0000000239,-0.1,-0.07,0,1.8,1.68,1.79,5
2011_09_26_drive_0061_sync_0000000269,-0.08,0.05,0.06,0,0,0,3
2011_09_26_drive_0091_sync_0000000063,0.04,0,0.05,0,0,1.61,3
2011_09_26_drive_0036_sync_0000000446,-0.09,0.1,0.07,-1.99,0,0,4
2011_09_26_drive_0022_sync_0000000610,0.08,-0.04,0,0,0.83,-1.07,4
2011_09_26_drive_0101_sync_0000000879,0,0,-0.08,0,0,0,1
2011_09_26_drive_0015_sync_0000000193,0,0,0,0,-1.26,0.52,2
2011_09_26_drive_0056_sync_0000000052,-0.04,-0.06,0.06,-1.87,-1.18,0,5
2011_09_26_drive_0086_sync_0000000354,-0.09,0,0,1.3,0,0,2
2011_09_26_drive_0029_sync_0000000333,-0.05,-0.05,0,1.53,1.02,-1.58,5
2011_10_03_drive_0027_sync_0000001945,0,0,-0.06,0,0,0,1
2011_09_26_drive_0029_sync_0000000300,0.1,0.09,-0.07,-1.32,-1.82,-1.29,6
2011_10_03_drive_0027_sync_0000000936,0.09,-0.05,-0.09,1.05,-0.8,1.82,6
2011_09_26_drive_0039_sync_0000000158,0,0,0,0,-1.3,0.58,2
2011_10_03_drive_0027_sync_0000003683,0.06,-0.04,0.09,1.74,0,-1.0,5
2011_09_26_drive_0061_sync_0000000370,0.1,-0.09,0.1,-1.99,-1.85,0.71,6
2011_09_26_drive_0029_sync_0000000334,-0.06,0.06,0,0,-1.21,0,3
2011_09_26_drive_0014_sync_0000000299,-0.08,0,-0.06,-1.38,-1.82,-1.29,5
2011_09_26_drive_0028_sync_0000000272,0.08,0.09,-0.08,1.49,-1.28,0.9,6
2011_09_26_drive_0093_sync_0000000304,-0.05,0,0,0,0,0,1
2011_10_03_drive_0027_sync_0000001811,0.09,0,-0.05,1.47,0,0,3
2011_09_26_drive_0018_sync_0000000252,0,-0.06,0,0,0,0,1
2011_09_26_drive_0070_sync_0000000381,-0.06,0.07,0.09,-0.57,-0.94,-1.43,6
2011_09_26_drive_0056_sync_0000000077,0.08,-0.08,0,0,0,0,2
2011_09_26_drive_0014_sync_0000000164,-0.09,0,0,1.52,0,-1.81,3
2011_09_26_drive_0036_sync_0000000150,-0.07,0,0.07,0,-0.98,0,3
2011_09_26_drive_0029_sync_0000000115,0,0,0,-1.1,0.73,1.66,3
2011_09_26_drive_0087_sync_0000000216,-0.07,0.09,0.06,0,0,0,3
2011_09_26_drive_0023_sync_0000000382,-0.09,0,0.08,0,0,0,2
2011_09_26_drive_0057_sync_0000000089,0,0,0,0,0,-1.26,1
2011_09_26_drive_0101_sync_0000000686,-0.06,0.09,-0.1,0,-1.45,0,4
2011_09_26_drive_0101_sync_0000000600,-0.09,0,0.1,0,0,-1.12,3
2011_09_26_drive_0093_sync_0000000143,0.1,0,0,0,0,0,1
2011_09_26_drive_0101_sync_0000000730,0,0,0,0,1.27,0,1
2011_10_03_drive_0027_sync_0000002252,0,0.1,0.04,1.47,0,0,3
2011_09_26_drive_0101_sync_0000000587,-0.09,0,0,1.03,0.66,-1.76,4
2011_09_26_drive_0087_sync_0000000281,0,0.07,-0.07,0,-1.46,0,3
2011_10_03_drive_0027_sync_0000002867,-0.08,-0.06,-0.08,-1.81,-1.91,0,5
2011_10_03_drive_0027_sync_0000001852,0,-0.1,0,-1.31,-0.98,0.78,4
2011_09_26_drive_0087_sync_0000000336,-0.05,0.07,0,1.88,0,0,3
2011_10_03_drive_0047_sync_0000000542,0,0,-0.06,0,0,0,1
2011_09_26_drive_0051_sync_0000000091,0.06,-0.06,0,0.83,0,0,3
2011_09_26_drive_0022_sync_0000000237,-0.05,0.07,0,-1.12,-1.1,-1.26,5
2011_09_26_drive_0036_sync_0000000219,0.07,0.06,0,0,0.56,1.89,4
2011_09_26_drive_0027_sync_0000000145,0,-0.07,0,0,0,-0.59,2
2011_09_26_drive_0091_sync_0000000324,0,0,-0.08,0.72,-1.81,-1.1,4
2011_09_26_drive_0039_sync_0000000381,0.1,0.06,0,0,1.68,1.95,4
2011_09_26_drive_0046_sync_0000000031,0,-0.07,-0.09,1.55,1.59,0,4
2011_09_26_drive_0014_sync_0000000135,0.06,0.09,0,1.67,-0.71,0,4
2011_09_26_drive_0079_sync_0000000048,-0.07,0.08,-0.05,0.57,0.83,0,5
2011_09_26_drive_0064_sync_0000000070,-0.08,0,0.06,-1.14,1.69,-1.9,5
2011_09_26_drive_0087_sync_0000000695,-0.09,0,-0.07,0,-0.66,0,3
2011_09_26_drive_0022_sync_0000000079,0,-0.09,0,0,0,0,1
2011_10_03_drive_0027_sync_0000003773,-0.04,0.06,-0.06,0,0,-1.0,4
2011_09_26_drive_0019_sync_0000000236,0.05,-0.09,0,1.78,0.71,0,4
2011_10_03_drive_0027_sync_0000002984,0.1,0,0.06,0.78,0,-1.13,4
2011_09_26_drive_0015_sync_0000000217,0,0,-0.08,0,1.09,0.9,3
2011_10_03_drive_0047_sync_0000000410,0,0.05,0,0,0,0,1
2011_09_26_drive_0087_sync_0000000326,0,0.05,0,0,0,0,1
2011_10_03_drive_0042_sync_0000000718,0,0.07,0,0,0,0,1
2011_09_26_drive_0039_sync_0000000336,0,0,0,0,1.38,0,1
2011_09_26_drive_0084_sync_0000000315,0,0,0,0,1.33,0,1
2011_10_03_drive_0027_sync_0000002087,0,-0.05,0.1,0,0,1.29,3
2011_09_26_drive_0032_sync_0000000055,0,0.04,0,0,0.64,0,2
2011_09_26_drive_0022_sync_0000000067,0.04,0,0,0,0,0,1
2011_10_03_drive_0042_sync_0000000919,0.05,-0.09,-0.07,-0.67,1.23,1.41,6
2011_09_26_drive_0096_sync_0000000362,-0.07,-0.09,0.05,0,0,-1.73,4
2011_09_26_drive_0051_sync_0000000327,0.05,0.09,0,-1.62,1.22,0.89,5
