name,x,y,z,theta_rad1,theta_rad2,theta_rad3,n
2011_09_26_drive_0011_sync_0000000190,0,-0.06,-0.04,-2.47,-0.55,0,4
2011_09_26_drive_0084_sync_0000000064,-0.05,-0.1,0.07,4.11,-1.52,-2.46,6
2011_09_26_drive_0029_sync_0000000335,0.08,-0.07,0,2.54,0,3.45,4
2011_10_03_drive_0027_sync_0000004086,-0.06,0.05,-0.04,2.34,0,0,4
2011_09_26_drive_0014_sync_0000000110,0,0,0.04,0,2.5,-4.4,3
2011_09_26_drive_0087_sync_0000000138,0,0,-0.07,0,4.52,0,2
2011_10_03_drive_0034_sync_0000004325,0.07,0.1,-0.04,0,0,-3.48,4
2011_10_03_drive_0034_sync_0000003123,0,0.08,-0.07,0,-3.9,-3.2,4
2011_09_26_drive_0101_sync_0000000213,0,0.09,0,3.44,0,1.93,3
2011_10_03_drive_0027_sync_0000004016,0,-0.05,0.09,-1.06,-2.28,0,4
2011_09_26_drive_0039_sync_0000000068,-0.06,0.08,-0.06,4.37,4.62,4.34,6
2011_10_03_drive_0027_sync_0000000463,0.06,0.04,-0.06,0.95,0.97,0,5
2011_10_03_drive_0027_sync_0000003783,0.05,0.07,0.05,-1.9,4.9,0,5
2011_10_03_drive_0027_sync_0000003591,0,-0.06,0,-2.98,3.26,0,3
2011_10_03_drive_0034_sync_0000004612,0.06,0.07,0.07,3.95,3.18,4.03,6
2011_10_03_drive_0042_sync_0000000746,0,0.06,-0.06,0,0,0,2
2011_09_28_drive_0094_sync_0000000078,0.06,0.06,-0.06,3.21,0,-3.34,5
2011_09_26_drive_0032_sync_0000000181,0,0,0,-1.96,4.35,-4.05,3
2011_09_26_drive_0036_sync_0000000373,-0.07,0,0,0,0,-1.21,2
2011_09_26_drive_0064_sync_0000000241,-0.05,0,-0.07,0,2.6,-4.62,4
2011_10_03_drive_0034_sync_0000000974,0.07,0.06,0,-3.6,4.85,0,4
2011_10_03_drive_0034_sync_0000002460,0,0.06,0,-3.5,3.17,1.16,4
2011_10_03_drive_0027_sync_0000003098,0,0,0.08,0,0,0,1
2011_09_26_drive_0096_sync_0000000134,0,0.06,0,1.59,0,0,2
2011_09_29_drive_0071_sync_0000000011,0.07,0,0,0,0,0,1
2011_10_03_drive_0034_sync_0000003551,0.04,0,-0.1,0,0,-1.36,3
2011_09_28_drive_0177_sync_0000000019,0.05,-0.09,0,0,0,-0.74,3
2011_09_26_drive_0046_sync_0000000019,-0.06,0,-0.04,-2.68,0,0,3
2011_09_28_drive_0087_sync_0000000070,0,-0.08,0,0,2.79,0,2
2011_10_03_drive_0027_sync_0000002667,0,0.06,0.08,-1.85,-3.79,1.62,5
2011_09_26_drive_0056_sync_0000000035,-0.08,0,0,-2.64,0,0,2
2011_09_26_drive_0036_sync_0000000791,-0.09,0,0.07,-4.57,0,-1.38,4
2011_09_26_drive_0019_sync_0000000402,-0.08,0.07,-0.06,-3.85,4.27,2.52,6
2011_10_03_drive_0047_sync_0000000403,0.06,0,0,4.56,-0.96,0,3
2011_09_28_drive_0057_sync_0000000008,0.07,0.05,0,0,-1.63,0,3
2011_09_28_drive_0208_sync_0000000014,0,0,-0.06,-3.75,-0.56,0,3
2011_09_26_drive_0027_sync_0000000024,0,0.08,-0.05,-0.94,0,3.64,4
2011_10_03_drive_0027_sync_0000004145,-0.09,0,-0.07,0,0,0,2
2011_10_03_drive_0047_sync_0000000513,0,0,0,0,1.03,0,1
2011_09_26_drive_0087_sync_0000000614,0.09,0.06,0.07,0,4.92,0,4
2011_09_26_drive_0039_sync_0000000290,0,0,-0.09,4.66,0.93,0,3
2011_09_26_drive_0104_sync_0000000069,0,0,0.1,-4.95,-1.59,3.31,4
2011_10_03_drive_0027_sync_0000000294,0.09,0,-0.08,0,0,0,2
2011_09_28_drive_0075_sync_0000000046,0,0,0.09,0,-0.7,0,2
2011_09_26_drive_0056_sync_0000000287,0.05,0,0,2.54,-3.03,-1.21,4
2011_09_29_drive_0071_sync_0000000982,-0.07,0,-0.06,0,-0.66,2.76,4
2011_09_29_drive_0071_sync_0000000413,0,0,0.04,0,0,0,1
2011_09_26_drive_0087_sync_0000000635,0,0,0.04,-4.87,-3.28,0.66,4
2011_09_26_drive_0101_sync_0000000780,0.09,0.07,0.07,-0.62,1.79,-2.13,6
2011_10_03_drive_0027_sync_0000000155,0.09,-0.1,0.1,4.47,2.12,-1.29,6
2011_10_03_drive_0027_sync_0000003225,0,0.08,0,0,0,2.93,2
2011_10_03_drive_0034_sync_0000002409,-0.04,0.05,-0.09,0,0,0,3
2011_10_03_drive_0027_sync_0000000688,0,-0.07,0,-3.87,3.23,0,3
2011_10_03_drive_0027_sync_0000002500,-0.05,-0.06,-0.05,2.68,0,-2.7,5
2011_09_26_drive_0023_sync_0000000003,0.04,0,0.07,-3.49,-1.63,-3.62,5
2011_09_26_drive_0015_sync_0000000239,0.07,0,-0.05,-2.8,0,0,3
2011_09_26_drive_0035_sync_0000000038,0,0.07,-0.06,0,-1.55,0,3
2011_09_28_drive_0021_sync_0000000136,0.08,-0.09,-0.07,0,1.58,3.78,5
2011_09_28_drive_0016_sync_0000000173,0,0,0,4.24,0,0,1
2011_10_03_drive_0034_sync_0000001924,0,0.04,-0.05,-4.23,0.63,2.32,5
2011_09_26_drive_0036_sync_0000000626,0.05,-0.09,0.06,3.09,-4.82,-0.58,6
2011_09_26_drive_0061_sync_0000000421,-0.09,0.06,-0.06,-4.24,1.15,4.82,6
2011_09_28_drive_0001_sync_0000000068,-0.06,0,0.06,-1.32,0,2.97,4
2011_09_26_drive_0056_sync_0000000122,0,-0.08,-0.09,0,-2.8,0,3
2011_09_26_drive_0101_sync_0000000675,0,0.09,-0.1,0,0,0,2
2011_09_26_drive_0087_sync_0000000257,0.07,0.08,0.09,-2.17,1.33,-3.81,6
2011_09_28_drive_0122_sync_0000000038,-0.09,-0.07,0,-3.98,1.11,0,4
2011_10_03_drive_0034_sync_0000004654,0,-0.07,0,0,0,0,1
2011_09_26_drive_0029_sync_0000000283,0,0,0,0,0,0.97,1
2011_10_03_drive_0034_sync_0000004241,0.08,0.07,0.1,-4.76,-0.51,0.57,6
2011_10_03_drive_0027_sync_0000004406,-0.06,0,0,0,0,0,1
2011_10_03_drive_0034_sync_0000001224,0.07,0,0,0,4.38,2.13,3
2011_10_03_drive_0027_sync_0000002208,0.06,-0.07,0.06,-4.21,-1.63,-1.06,6
2011_09_28_drive_0145_sync_0000000034,0.06,0.06,0.1,-2.03,0,4.38,5
2011_09_26_drive_0005_sync_0000000066,-0.05,-0.05,-0.07,2.03,-0.72,-2.67,6
2011_09_26_drive_0070_sync_0000000135,0,-0.08,0,0,0,0,1
2011_09_26_drive_0036_sync_0000000628,0,0,0,0,0,2.75,1
2011_10_03_drive_0034_sync_0000000731,0,0,0,-1.42,1.13,-1.63,3
2011_09_26_drive_0036_sync_0000000643,-0.05,0.07,-0.06,-2.83,3.22,-4.54,6
2011_09_26_drive_0019_sync_0000000257,0.06,0.07,-0.08,-0.78,4.28,-1.02,6
2011_09_26_drive_0057_sync_0000000235,-0.08,0,0,0.63,-0.76,0,3
2011_09_26_drive_0070_sync_0000000335,0,0.07,0.07,-2.96,-2.66,-1.68,5
2011_10_03_drive_0034_sync_0000002538,-0.07,0,0,0,0,0,1
2011_09_29_drive_0071_sync_0000000219,-0.05,-0.04,-0.07,3.03,-3.92,-1.22,6
2011_10_03_drive_0027_sync_0000000060,-0.05,-0.09,0.09,0,-3.09,-2.82,5
2011_09_28_drive_0106_sync_0000000004,0,0,0.06,-3.05,0,3.96,3
2011_09_26_drive_0051_sync_0000000200,0,0,0.1,0,0,0,1
2011_09_28_drive_0165_sync_0000000018,-0.06,0,-0.05,-2.81,-1.04,-0.55,5
2011_10_03_drive_0034_sync_0000001951,-0.07,0,0.09,-4.63,0,-1.95,4
2011_09_28_drive_0103_sync_0000000019,0.07,0,-0.07,-3.83,0,0,3
2011_10_03_drive_0034_sync_0000000168,-0.1,0.1,0,-4.59,0,-1.98,4
2011_09_28_drive_0066_sync_0000000015,-0.08,0.07,-0.06,0,-4.52,-1.06,5
2011_09_28_drive_0039_sync_0000000144,0,0.05,-0.08,0,0,1.99,3
2011_10_03_drive_0034_sync_0000003638,0.1,-0.05,0,-2.46,1.79,-3.49,5
2011_09_26_drive_0051_sync_0000000154,0,-0.05,0,0,0.77,0,2
2011_09_26_drive_0023_sync_0000000401,0,0.08,0.07,3.23,-1.97,1.01,5
2011_09_26_drive_0059_sync_0000000025,0.06,0,0,2.49,-4.05,0.72,4
2011_09_28_drive_0168_sync_0000000053,-0.08,0,-0.05,0.68,-4.37,2.55,5
2011_10_03_drive_0027_sync_0000000791,0,-0.05,0,0,0,4.11,2
2011_10_03_drive_0034_sync_0000002135,0.06,0,0,0,3.36,2.77,3
2011_09_26_drive_0057_sync_0000000351,0,-0.08,0,3.83,-1.12,0.68,4
2011_09_26_drive_0086_sync_0000000500,-0.09,0.09,0.08,0,-1.59,-2.34,5
2011_09_28_drive_0208_sync_0000000005,-0.06,0.05,-0.05,-2.75,-4.95,0.76,6
2011_09_26_drive_0059_sync_0000000062,0,0.08,0.06,3.57,-0.64,4.88,5
2011_10_03_drive_0042_sync_0000000270,-0.08,0,0,0,0,4.98,2
2011_09_26_drive_0011_sync_0000000014,0,0,0,1.36,-1.85,0,2
2011_09_28_drive_0134_sync_0000000004,0.06,-0.05,0.1,0,-4.36,-3.43,5
2011_10_03_drive_0027_sync_0000004300,0,0,0,-0.63,0,0,1
2011_10_03_drive_0034_sync_0000004572,0.06,0,0.08,-4.66,-1.39,0,4
2011_10_03_drive_0027_sync_0000002276,-0.1,0,-0.08,0,0.69,-1.52,4
2011_09_29_drive_0071_sync_0000000533,0,0.07,-0.04,0,-2.79,0,3
2011_10_03_drive_0034_sync_0000003001,0,0,0,-3.9,0,-3.55,2
2011_09_29_drive_0071_sync_0000000970,0,0.04,0,0,0,2.03,2
2011_10_03_drive_0034_sync_0000003243,0,-0.07,-0.1,0,4.62,1.25,4
2011_09_26_drive_0052_sync_0000000069,0.09,-0.04,0.05,0,0,0,3
2011_10_03_drive_0034_sync_0000002928,0,0.06,0.09,3.19,-4.08,2.54,5
2011_10_03_drive_0034_sync_0000001089,0.06,0.1,0,0,0,-4.58,3
2011_09_29_drive_0026_sync_0000000016,0,0.04,0.06,0,0,2.11,3
2011_10_03_drive_0047_sync_0000000289,-0.08,0.06,-0.08,3.5,-2.01,-4.23,6
2011_09_26_drive_0028_sync_0000000366,0,0.07,0.04,0,-1.51,-0.97,4
2011_09_26_drive_0101_sync_0000000035,-0.05,0,0,3.33,0,2.81,3
2011_10_03_drive_0027_sync_0000002368,0,0,-0.04,-1.55,4.58,-2.92,4
2011_09_28_drive_0201_sync_0000000031,0,0,0,-4.62,2.5,0,2
2011_09_26_drive_0019_sync_0000000227,0,0,0,0,-2.9,2.95,2
2011_09_26_drive_0036_sync_0000000090,0.07,0,0,0,0,0,1
2011_10_03_drive_0034_sync_0000002445,0.1,0.07,-0.05,1.29,-2.38,4.04,6
2011_10_03_drive_0027_sync_0000002233,0,0,0,0,-1.31,0,1
2011_10_03_drive_0027_sync_0000002430,0,0,-0.06,-1.39,-2.01,0,3
2011_09_26_drive_0019_sync_0000000053,-0.08,-0.04,-0.08,1.22,0,4.65,5
2011_10_03_drive_0034_sync_0000001875,0.09,-0.05,0,1.44,-2.77,0,4
2011_10_03_drive_0027_sync_0000004043,0,-0.08,0,1.99,0,-3.44,3
2011_10_03_drive_0034_sync_0000002728,0,0,0,0.82,-3.1,0,2
2011_10_03_drive_0027_sync_0000001592,0.1,0.05,0,-3.65,-0.63,0,4
2011_09_26_drive_0087_sync_0000000629,-0.08,0.07,0,0,0,0,2
2011_10_03_drive_0034_sync_0000004172,0,0,0,4.24,-3.23,-3.06,3
2011_09_28_drive_0209_sync_0000000073,-0.06,0,0,0,-4.98,0,2
2011_09_26_drive_0015_sync_0000000080,0.06,0.05,0.04,-1.72,0,-3.72,5
2011_09_29_drive_0071_sync_0000000119,0.08,-0.06,0.1,-3.55,2.53,-4.44,6
2011_09_28_drive_0183_sync_0000000035,0,0,0.08,0,0,0,1
2011_10_03_drive_0027_sync_0000000531,-0.04,0,-0.06,3.94,-3.13,-1.32,5
2011_10_03_drive_0027_sync_0000004309,0.05,-0.04,0,-3.8,2.64,4.23,5
2011_09_26_drive_0061_sync_0000000590,-0.06,0.09,0.04,-1.09,3.86,0,5
2011_09_26_drive_0086_sync_0000000487,0,0.09,-0.1,4.57,0,0,3
2011_09_26_drive_0101_sync_0000000820,-0.06,-0.08,0,0.55,0,-1.85,4
2011_09_26_drive_0101_sync_0000000222,0,0,0.07,0,4.99,-3.63,3
2011_09_28_drive_0086_sync_0000000020,0.08,0.1,0.04,-1.89,0,0,4
2011_09_28_drive_0165_sync_0000000068,0.05,0,0.08,0,1.89,2.32,4
2011_10_03_drive_0034_sync_0000000443,0,-0.05,-0.07,-1.03,-4.26,-1.61,5
2011_09_26_drive_0061_sync_0000000352,0.08,0.08,0.1,-3.19,4.9,0,5
2011_09_26_drive_0029_sync_0000000254,0,0,0,0,3.04,2.47,2
2011_09_28_drive_0089_sync_0000000021,0.07,-0.07,0,0,0,-1.14,3
2011_10_03_drive_0034_sync_0000003100,0,0,0.09,0,0,0,1
2011_09_29_drive_0026_sync_0000000010,0,0.06,0.07,4.65,-1.72,-2.55,5
2011_09_26_drive_0005_sync_0000000107,0.06,0.04,-0.04,1.23,0,-4.58,5
2011_10_03_drive_0034_sync_0000002641,-0.08,0.09,0,0,2.36,0.94,4
2011_10_03_drive_0034_sync_0000000238,0,0.1,0,4.91,2.48,0,3
2011_10_03_drive_0042_sync_0000000201,0,0,0,0,4.31,0,1
2011_10_03_drive_0034_sync_0000004200,0,0,-0.09,0,-2.82,3.65,3
2011_10_03_drive_0034_sync_0000004291,-0.06,-0.08,0.07,-3.87,0.73,1.91,6
2011_09_26_drive_0070_sync_0000000250,0,0,-0.09,0,3.15,-1.08,3
2011_09_26_drive_0022_sync_0000000584,0.09,-0.04,0,0,0,4.62,3
2011_09_26_drive_0019_sync_0000000295,-0.08,0,0,0,0,0,1
2011_10_03_drive_0027_sync_0000003159,0,-0.08,0,-2.6,-3.73,0,3
2011_09_26_drive_0022_sync_0000000717,0.1,0.08,0.08,2.53,2.39,-1.9,6
2011_09_28_drive_0177_sync_0000000040,0.05,-0.04,0.09,-4.36,-1.17,-0.54,6
2011_09_26_drive_0019_sync_0000000040,0,0,-0.09,-4.89,-4.29,0,3
2011_10_03_drive_0027_sync_0000000865,0,0.04,0,0.8,1.31,0,3
2011_09_26_drive_0059_sync_0000000005,0,-0.09,0.06,-1.17,0,-1.39,4
2011_09_26_drive_0048_sync_0000000020,0.06,0,0.08,2.57,2.22,4.42,5
2011_09_26_drive_0018_sync_0000000137,0,0,0,0.88,0,0,1
2011_10_03_drive_0034_sync_0000003860,0,0,0.1,-1.92,-4.76,-3.48,4
2011_10_03_drive_0034_sync_0000004589,-0.09,0.09,0,0,-3.86,0,3
2011_09_26_drive_0070_sync_0000000238,0,0,0,-4.11,4.79,2.69,3
2011_09_26_drive_0032_sync_0000000246,0,-0.09,0,0,0,0,1
2011_09_26_drive_0023_sync_0000000069,0,0,0,0,0.61,0,1
2011_10_03_drive_0034_sync_0000001965,-0.06,-0.05,0,0,2.3,0,3
2011_10_03_drive_0027_sync_0000003562,0.08,-0.05,0.04,3.6,4.75,4.4,6
2011_10_03_drive_0034_sync_0000002316,-0.08,-0.06,0.09,-0.53,1.91,0,5
2011_09_29_drive_0071_sync_0000000925,-0.05,-0.09,-0.06,0,0,-3.78,4
2011_10_03_drive_0034_sync_0000002769,-0.05,0.05,-0.09,0,2.32,-2.98,5
2011_09_26_drive_0022_sync_0000000066,0.08,0,0,3.85,0,0,2
2011_10_03_drive_0034_sync_0000002933,0.09,-0.05,-0.06,0,-4.2,0,4
2011_09_26_drive_0101_sync_0000000592,0,0,-0.07,-2.81,0,-4.43,3
2011_10_03_drive_0034_sync_0000003676,0,0,-0.09,0,0,0,1
2011_10_03_drive_0034_sync_0000001208,-0.07,0.04,0.06,-2.96,0,-2.33,5
2011_09_26_drive_0091_sync_0000000006,0,0.04,0,0,0,-3.18,2
2011_09_26_drive_0032_sync_0000000280,0.05,-0.05,0,1.81,-3.27,0,4
2011_09_28_drive_0104_sync_0000000031,-0.06,-0.09,-0.1,-1.63,2.48,-3.31,6
2011_10_03_drive_0034_sync_0000003972,0,0,0.1,0,0,0,1
2011_10_03_drive_0034_sync_0000002919,-0.08,0,0.09,0,1.79,4.38,4
2011_10_03_drive_0034_sync_0000003591,-0.05,-0.04,0.04,0,0,0,3
2011_10_03_drive_0034_sync_0000000362,-0.06,-0.07,0,0,0,1.59,3
2011_09_26_drive_0022_sync_0000000305,0,0.08,0.07,-0.73,1.23,0,4
2011_10_03_drive_0034_sync_0000002428,0,0,-0.09,4.59,0,0,2
2011_09_28_drive_0110_sync_0000000051,0.06,0.08,-0.09,-2.02,1.01,-2.59,6
2011_09_26_drive_0011_sync_0000000223,-0.05,-0.08,0,2.43,0,3.83,4
2011_10_03_drive_0042_sync_0000000903,0,0,0.06,-4.15,0,1.34,3
2011_10_03_drive_0034_sync_0000001458,-0.08,-0.06,0,2.41,0,-3.97,4
2011_09_28_drive_0039_sync_0000000215,0.04,0.06,0,0,4.14,1.88,4
2011_10_03_drive_0027_sync_0000004019,0,-0.06,-0.06,0,-4.77,-2.3,4
2011_09_29_drive_0071_sync_0000000081,0,0.06,0,0,-1.51,1.76,3
2011_09_28_drive_0154_sync_0000000023,0.08,0.08,-0.09,-3.4,-3.24,2.46,6
2011_09_28_drive_0110_sync_0000000032,0.04,0.05,0.09,-1.47,0,-4.02,5
2011_10_03_drive_0027_sync_0000003579,0.07,0,0,0,0,0,1
2011_09_26_drive_0101_sync_0000000867,-0.09,0,-0.1,0,0,0,2
2011_09_28_drive_0001_sync_0000000015,0,-0.08,0,0,0,-1.52,2
2011_09_26_drive_0002_sync_0000000008,0,0,0,0,3.94,1.78,2
2011_10_03_drive_0034_sync_0000001328,0,0,0,3.05,0,0,1
2011_10_03_drive_0027_sync_0000004263,0.05,0,-0.08,-0.57,-0.92,0,4
2011_09_26_drive_0001_sync_0000000096,0,0,0,-2.87,-2.44,-3.66,3
2011_10_03_drive_0034_sync_0000001169,0.05,0.08,-0.08,-0.68,1.73,4.18,6
2011_10_03_drive_0027_sync_0000004225,-0.04,0.07,0.05,0,0,0,3
2011_10_03_drive_0034_sync_0000004265,-0.09,0,0,0,0,-3.28,2
2011_09_26_drive_0059_sync_0000000200,-0.07,0,0.07,-3.87,0.58,-2.03,5
2011_10_03_drive_0027_sync_0000001164,0,-0.05,0.06,-1.64,1.01,-3.84,5
2011_09_28_drive_0054_sync_0000000010,-0.08,-0.05,-0.09,-0.58,0,4.34,5
2011_10_03_drive_0027_sync_0000002494,0,0,0,-3.0,0,0,1
2011_09_26_drive_0019_sync_0000000312,0.05,0,0,0,4.23,0,2
2011_09_26_drive_0101_sync_0000000467,0.05,0.05,0,-4.92,0,-3.63,4
2011_09_26_drive_0051_sync_0000000106,0.1,-0.04,0,0,0,0,2
2011_09_28_drive_0066_sync_0000000001,0.09,-0.09,0.08,4.99,2.43,-3.32,6
2011_10_03_drive_0027_sync_0000004082,0,0.05,-0.05,0.8,1.37,2.49,5
2011_09_28_drive_0038_sync_0000000035,0.04,0,-0.04,-2.69,1.11,-4.21,5
2011_10_03_drive_0034_sync_0000000544,-0.09,0,0.06,0,0,-4.87,3
2011_09_26_drive_0086_sync_0000000396,0,-0.08,-0.05,-2.1,-4.6,-2.23,5
2011_09_26_drive_0087_sync_0000000232,0,-0.06,0.05,-0.96,-2.45,3.26,5
2011_09_26_drive_0036_sync_0000000665,0.09,0,-0.05,-4.7,-3.75,0,4
2011_10_03_drive_0027_sync_0000002419,-0.1,-0.05,-0.08,4.14,-2.95,0,5
2011_09_26_drive_0052_sync_0000000045,0,0,-0.08,4.87,-4.0,0,3
2011_09_26_drive_0015_sync_0000000226,0.09,-0.05,0,4.24,0,0,3
2011_09_26_drive_0046_sync_0000000077,0,0,0,2.9,-4.5,1.05,3
2011_09_26_drive_0070_sync_0000000022,0.05,0.05,0,-3.62,0,-1.68,4
2011_09_29_drive_0071_sync_0000000946,0,0,0,-2.08,0,0,1
2011_09_26_drive_0022_sync_0000000768,-0.09,0,-0.05,0,0,0,2
2011_10_03_drive_0027_sync_0000001316,0,0,-0.05,0,0,-1.74,2
2011_10_03_drive_0027_sync_0000002713,0.1,0.09,-0.06,4.19,0,0,4
2011_09_26_drive_0056_sync_0000000140,0,0.05,0,0.7,0,-2.42,3
2011_09_26_drive_0019_sync_0000000339,0,0,-0.05,0,0,2.42,2
2011_09_26_drive_0070_sync_0000000283,0,0,-0.05,0,0,0,1
2011_10_03_drive_0027_sync_0000003784,0.05,-0.09,0,0,4.46,0,3
2011_09_26_drive_0101_sync_0000000314,-0.08,0.09,0,0,4.64,0,3
2011_10_03_drive_0042_sync_0000000171,0.1,0.07,0,0,0,-3.4,3
2011_09_26_drive_0059_sync_0000000260,0.06,-0.05,0.06,0.65,-0.88,0,5
2011_10_03_drive_0027_sync_0000001737,-0.07,0.09,-0.09,-2.93,3.66,2.23,6
2011_09_26_drive_0064_sync_0000000133,0.07,0.09,-0.09,-3.07,-4.45,1.14,6
2011_09_29_drive_0004_sync_0000000231,0.05,0.08,-0.07,3.6,0,-2.23,5
2011_10_03_drive_0034_sync_0000003805,0,0.05,0.06,0,0,-3.81,3
2011_09_26_drive_0032_sync_0000000319,0.07,0,0.06,-0.54,-2.31,4.82,5
2011_09_26_drive_0051_sync_0000000278,0.07,-0.08,0,0.73,0,0,3
2011_09_26_drive_0022_sync_0000000321,-0.05,-0.05,-0.08,-2.63,0,0,4
2011_09_26_drive_0036_sync_0000000247,0,-0.05,0,0,0,0,1
2011_09_26_drive_0101_sync_0000000248,0,0,-0.09,-2.53,0,0,2
2011_09_26_drive_0036_sync_0000000502,0,-0.07,-0.08,0,-4.47,0,3
2011_09_26_drive_0059_sync_0000000252,0.06,0.08,-0.09,3.25,-1.5,3.86,6
2011_09_26_drive_0057_sync_0000000118,0,0,0,1.32,-1.75,-1.76,3
2011_10_03_drive_0034_sync_0000000930,0.09,0.07,0.07,1.11,0,-4.62,5
2011_09_26_drive_0036_sync_0000000120,0,0,0.06,0,3.2,0,2
2011_10_03_drive_0047_sync_0000000361,0.06,0,0.05,2.46,0,3.69,4
2011_10_03_drive_0042_sync_0000000049,0,-0.08,0.05,-1.17,0,0,3
2011_09_26_drive_0028_sync_0000000346,-0.06,0.09,0.04,2.24,-3.79,3.61,6
2011_09_26_drive_0087_sync_0000000496,0,0,0,0,0,-4.11,1
2011_10_03_drive_0034_sync_0000000774,0,0,0,1.66,3.87,0,2
2011_09_29_drive_0026_sync_0000000065,-0.05,0,-0.05,4.99,0,-3.94,4
2011_09_28_drive_0141_sync_0000000007,0,0,0.07,0,1.73,0,2
2011_09_29_drive_0071_sync_0000000677,0,0.06,0,0,2.72,-1.67,3
2011_10_03_drive_0027_sync_0000000951,0,0,0.05,-3.2,3.05,0,3
2011_09_26_drive_0079_sync_0000000098,0.06,0.06,-0.06,1.18,1.78,1.05,6
2011_09_26_drive_0101_sync_0000000589,0,0,0.08,0,0,0,1
2011_09_28_drive_0216_sync_0000000009,0,0,0.09,0,-2.5,-2.31,3
2011_10_03_drive_0034_sync_0000003035,0,0.08,0,0,0,0,1
2011_09_26_drive_0096_sync_0000000288,-0.06,-0.05,0.06,-3.9,-1.61,3.13,6
2011_09_28_drive_0220_sync_0000000032,0.04,0.05,0.07,0.74,-3.91,0.91,6
2011_09_26_drive_0091_sync_0000000274,0.07,0.08,0.07,0,3.9,0,4
2011_09_26_drive_0019_sync_0000000200,-0.08,-0.06,-0.07,3.74,-4.24,1.95,6
2011_09_26_drive_0064_sync_0000000057,0,0,0.07,3.22,4.05,0,3
2011_09_26_drive_0028_sync_0000000043,0.05,0.07,-0.07,0,-3.93,0,4
2011_10_03_drive_0042_sync_0000000596,0,0,0,4.26,0,0,1
2011_09_26_drive_0087_sync_0000000264,-0.07,-0.06,0,0,1.69,0,3
2011_09_26_drive_0029_sync_0000000127,-0.06,0.07,0.09,0.51,3.54,-3.52,6
2011_09_26_drive_0087_sync_0000000560,0,0,0.09,0,0,-2.74,2
2011_10_03_drive_0047_sync_0000000601,0,0.1,-0.05,1.83,0,-3.49,4
2011_09_28_drive_0080_sync_0000000001,0,0,0,0,4.98,0,1
2011_09_26_drive_0023_sync_0000000118,0.08,-0.1,0,0,3.69,-3.43,4
2011_10_03_drive_0042_sync_0000000226,0,0,-0.1,-4.22,-0.74,4.26,4
2011_09_26_drive_0002_sync_0000000032,-0.08,-0.06,-0.05,-3.75,-2.82,2.01,6
2011_09_28_drive_0071_sync_0000000037,-0.04,0,0.08,-2.1,0,0,3
2011_09_26_drive_0022_sync_0000000692,0.08,0.08,-0.06,3.69,0,-2.27,5
2011_10_03_drive_0027_sync_0000003514,-0.08,0.07,0.06,3.85,0,-4.94,5
2011_09_26_drive_0101_sync_0000000139,0.05,-0.07,0,0,-4.73,0,3
2011_10_03_drive_0027_sync_0000002484,0,0,0,0,-4.56,0,1
2011_10_03_drive_0034_sync_0000002985,0,-0.08,0.06,1.87,-4.03,2.08,5
2011_09_28_drive_0102_sync_0000000005,0,-0.1,0,0,0,0,1
2011_10_03_drive_0027_sync_0000002592,-0.09,-0.08,0.04,-1.86,2.13,1.43,6
