name,x,y,z,theta_rad1,theta_rad2,theta_rad3,n
2011_09_26_drive_0056_sync_0000000122,0,0,0.08,0,2.17,3.06,3
2011_09_26_drive_0101_sync_0000000675,0,0,0.1,0,0,-3.5,2
2011_09_26_drive_0087_sync_0000000257,-0.1,-0.05,0.04,-2.95,-3.22,-1.76,6
2011_09_28_drive_0122_sync_0000000038,0,0,0,0,0,4.33,1
2011_10_03_drive_0034_sync_0000004654,0,0.06,-0.07,1.78,-2.06,0,4
2011_09_26_drive_0029_sync_0000000283,-0.05,-0.05,0,0,0,0,2
2011_10_03_drive_0034_sync_0000004241,0.1,0.1,0.08,1.78,0,-0.65,5
2011_10_03_drive_0027_sync_0000004406,0.07,0.06,0,4.13,0,-1.86,4
2011_10_03_drive_0034_sync_0000001224,0,0,-0.07,0,-2.03,0,2
2011_10_03_drive_0027_sync_0000002208,0,0,0.05,0,0,0,1
2011_09_28_drive_0145_sync_0000000034,0.04,0.09,0,0,0,-1.21,3
2011_09_26_drive_0005_sync_0000000066,0,0,0,0,1.03,0,1
2011_09_26_drive_0070_sync_0000000135,0.1,-0.07,0,0,4.81,0,3
2011_09_26_drive_0036_sync_0000000628,0.06,0.07,0.04,-0.6,0,4.24,5
2011_10_03_drive_0034_sync_0000000731,0,0.07,-0.07,4.86,4.88,2.44,5
2011_09_26_drive_0036_sync_0000000643,-0.1,-0.06,-0.1,-4.06,-1.48,1.7,6
2011_09_26_drive_0019_sync_0000000257,-0.09,0.09,0.05,-3.73,-3.81,4.57,6
2011_09_26_drive_0057_sync_0000000235,-0.07,0,0,2.51,-4.24,0,3
2011_09_26_drive_0070_sync_0000000335,0,0,0,0,-3.31,0,1
2011_10_03_drive_0034_sync_0000002538,0,0,0.09,-3.08,0,0,2
2011_09_29_drive_0071_sync_0000000219,0.04,0.1,0.08,4.48,0,1.3,5
2011_10_03_drive_0027_sync_0000000060,0.09,-0.08,0.1,-4.44,3.97,4.46,6
2011_09_28_drive_0106_sync_0000000004,-0.09,0,-0.07,-1.51,-4.8,-1.55,5
2011_09_26_drive_0051_sync_0000000200,0,-0.08,0,0,0,0,1
2011_09_28_drive_0165_sync_0000000018,0,0.06,0,-4.01,3.62,-2.5,4
2011_10_03_drive_0034_sync_0000001951,-0.1,-0.05,0.07,4.94,0.73,-3.22,6
2011_09_28_drive_0103_sync_0000000019,0,0,0,-2.96,-4.84,0,2
2011_10_03_drive_0034_sync_0000000168,0,0,-0.07,0,0,0,1
2011_09_28_drive_0066_sync_0000000015,0.04,0.07,-0.05,3.84,-1.66,-1.67,6
2011_09_28_drive_0039_sync_0000000144,-0.08,-0.09,0,3.2,1.78,0,4
2011_10_03_drive_0034_sync_0000003638,-0.1,-0.07,-0.05,4.76,-3.48,3.18,6
2011_09_26_drive_0051_sync_0000000154,0,0.09,-0.05,0,0,3.36,3
2011_09_26_drive_0023_sync_0000000401,-0.04,0,0,0,0,1.27,2
2011_09_26_drive_0059_sync_0000000025,-0.09,0,0.05,2.26,0,-2.6,4
2011_09_28_drive_0168_sync_0000000053,0,0,0,4.67,0,0,1
2011_10_03_drive_0027_sync_0000000791,-0.05,-0.08,0.09,-0.79,-3.93,-4.85,6
2011_10_03_drive_0034_sync_0000002135,0,0,0,0,-1.47,4.55,2
2011_09_26_drive_0057_sync_0000000351,0,-0.08,0,4.15,-3.69,-2.37,4
2011_09_26_drive_0086_sync_0000000500,0.06,-0.06,-0.05,-4.06,-4.84,-2.17,6
2011_09_28_drive_0208_sync_0000000005,-0.06,-0.05,0.08,4.12,4.93,-1.37,6
2011_09_26_drive_0059_sync_0000000062,-0.05,0,0,0,0,-1.23,2
2011_10_03_drive_0042_sync_0000000270,0.06,0.08,-0.06,1.76,0,1.05,5
2011_09_26_drive_0011_sync_0000000014,0,0,0.07,0,-2.33,2.42,3
2011_09_28_drive_0134_sync_0000000004,0,0,0,0,0,2.16,1
2011_10_03_drive_0027_sync_0000004300,0,0,-0.08,0,0,2.43,2
2011_10_03_drive_0034_sync_0000004572,-0.05,0,0.1,0,0,0,2
2011_10_03_drive_0027_sync_0000002276,0,-0.08,0,0,0,1.84,2
2011_09_29_drive_0071_sync_0000000533,-0.07,0,0.08,-2.89,3.11,4.75,5
2011_10_03_drive_0034_sync_0000003001,-0.08,0.07,0.1,0,0,0,3
2011_09_29_drive_0071_sync_0000000970,0,0,-0.04,1.31,4.01,-0.72,4
2011_10_03_drive_0034_sync_0000003243,-0.07,0.04,0.08,2.3,3.74,3.17,6
2011_09_26_drive_0052_sync_0000000069,0.08,-0.07,0,-0.53,2.11,0,4
2011_10_03_drive_0034_sync_0000002928,-0.09,0.09,-0.05,-1.33,-0.95,3.58,6
2011_10_03_drive_0034_sync_0000001089,0.08,-0.06,-0.07,-4.76,-3.19,0,5
2011_09_29_drive_0026_sync_0000000016,0,0,-0.1,0,0,0,1
2011_10_03_drive_0047_sync_0000000289,-0.04,0,0,0,3.88,2.02,3
2011_09_26_drive_0028_sync_0000000366,0,0.07,-0.04,1.72,0,4.34,4
2011_09_26_drive_0101_sync_0000000035,-0.06,0,0,0,-2.99,0,2
2011_10_03_drive_0027_sync_0000002368,0,0.05,0.1,-3.24,0,-1.72,4
2011_09_28_drive_0201_sync_0000000031,0,0.1,0,0,4.46,0,2
2011_09_26_drive_0019_sync_0000000227,0,0,0.05,0,-1.12,0,2
2011_09_26_drive_0036_sync_0000000090,-0.06,0.05,-0.08,-3.67,-3.35,3.2,6
2011_10_03_drive_0034_sync_0000002445,0,0.04,0.1,3.61,4.83,3.77,5
2011_10_03_drive_0027_sync_0000002233,-0.05,0,0,0,0,-3.14,2
2011_10_03_drive_0027_sync_0000002430,0,0,0,0,-2.18,-1.55,2
2011_09_26_drive_0019_sync_0000000053,0.07,-0.1,0,0,0,0,2
2011_10_03_drive_0034_sync_0000001875,0,0,0.06,0,0,-1.96,2
2011_10_03_drive_0027_sync_0000004043,0,-0.09,-0.1,0,-2.0,-1.61,4
2011_10_03_drive_0034_sync_0000002728,0,-0.07,0,0,0,-0.79,2
2011_10_03_drive_0027_sync_0000001592,0,0.08,0,0,0,4.48,2
2011_09_26_drive_0087_sync_0000000629,-0.06,-0.09,0.05,4.73,1.78,-2.23,6
2011_10_03_drive_0034_sync_0000004172,0,-0.05,0,0,1.92,0,2
2011_09_28_drive_0209_sync_0000000073,-0.04,0,-0.06,0,-3.7,0,3
2011_09_26_drive_0015_sync_0000000080,0.1,0.1,0,0,-3.06,0,3
2011_09_29_drive_0071_sync_0000000119,0,0.06,0,-0.99,0,-4.92,3
2011_09_28_drive_0183_sync_0000000035,-0.08,0,0,0,-0.7,0,2
2011_10_03_drive_0027_sync_0000000531,-0.09,-0.05,-0.08,3.74,-1.23,0,5
2011_10_03_drive_0027_sync_0000004309,0.09,0.05,0,0.82,-1.27,-3.28,5
2011_09_26_drive_0061_sync_0000000590,0,0,0,3.42,0,0,1
2011_09_26_drive_0086_sync_0000000487,0,0,0.04,0,0,0,1
2011_09_26_drive_0101_sync_0000000820,0.05,0,-0.1,-2.07,2.88,-1.02,5
2011_09_26_drive_0101_sync_0000000222,-0.08,-0.05,0,3.89,-1.06,-4.31,5
2011_09_28_drive_0086_sync_0000000020,-0.1,-0.06,-0.08,0,-4.56,-3.26,5
2011_09_28_drive_0165_sync_0000000068,0,0.05,0,0,0,0,1
2011_10_03_drive_0034_sync_0000000443,0.1,0,-0.08,2.96,-1.77,4.21,5
2011_09_26_drive_0061_sync_0000000352,0,0.04,0,-4.87,-2.03,1.63,4
2011_09_26_drive_0029_sync_0000000254,0,0,0,0,0,-1.12,1
2011_09_28_drive_0089_sync_0000000021,0.08,0.09,-0.05,-3.79,0,0,4
2011_10_03_drive_0034_sync_0000003100,-0.06,0,0.06,2.08,0,0,3
2011_09_29_drive_0026_sync_0000000010,0,0,0,0,4.86,2.31,2
2011_09_26_drive_0005_sync_0000000107,-0.04,0,0,0,0,0,1
2011_10_03_drive_0034_sync_0000002641,0.08,0,-0.09,-4.44,-3.94,0.84,5
2011_10_03_drive_0034_sync_0000000238,-0.07,-0.08,0,-0.57,1.26,1.16,5
2011_10_03_drive_0042_sync_0000000201,0,-0.04,0,1.57,0,0,2
2011_10_03_drive_0034_sync_0000004200,0,0,0.07,0,0,0,1
2011_10_03_drive_0034_sync_0000004291,-0.08,-0.08,0,1.0,-2.4,-2.32,5
2011_09_26_drive_0070_sync_0000000250,0.09,0,-0.06,0.65,-3.57,-4.03,5
2011_09_26_drive_0022_sync_0000000584,0,0,0,3.11,0,0,1
2011_09_26_drive_0019_sync_0000000295,0.1,0.09,-0.05,0,0.99,1.05,5
2011_10_03_drive_0027_sync_0000003159,0,-0.1,0.06,0,0,0,2
2011_09_26_drive_0022_sync_0000000717,0.08,-0.09,0,-4.45,2.46,0,4
2011_09_28_drive_0177_sync_0000000040,0,0.05,0,0,0,0,1
2011_09_26_drive_0019_sync_0000000040,0,0.05,-0.07,2.61,-2.16,3.3,5
2011_10_03_drive_0027_sync_0000000865,0,0,0.06,1.13,-1.07,0.79,4
2011_09_26_drive_0059_sync_0000000005,0,0.06,0,-2.03,2.86,0,3
2011_09_26_drive_0048_sync_0000000020,0,-0.09,0.07,0,-3.79,3.79,4
2011_09_26_drive_0018_sync_0000000137,0,-0.06,0.1,0,0,0,2
2011_10_03_drive_0034_sync_0000003860,0.1,0,0.1,0,4.13,1.93,4
2011_10_03_drive_0034_sync_0000004589,0,0,0,0,-2.07,1.73,2
2011_09_26_drive_0070_sync_0000000238,0.05,0,-0.08,4.39,0,0.95,4
2011_09_26_drive_0032_sync_0000000246,0.08,0,0,-2.55,0,-0.97,3
2011_09_26_drive_0023_sync_0000000069,0.05,0,0.06,0,0,0,2
2011_10_03_drive_0034_sync_0000001965,-0.1,0.08,0,0,0,0,2
2011_10_03_drive_0027_sync_0000003562,-0.08,-0.1,0.04,1.08,0,0,4
2011_10_03_drive_0034_sync_0000002316,-0.07,-0.05,-0.06,0,0,4.25,4
2011_09_29_drive_0071_sync_0000000925,0,-0.05,-0.05,-4.99,0,4.65,4
2011_10_03_drive_0034_sync_0000002769,0.09,0.08,0.04,0,0,0,3
2011_09_26_drive_0022_sync_0000000066,-0.08,0,0,0,1.31,-4.45,3
2011_10_03_drive_0034_sync_0000002933,0.07,0.1,-0.07,0,0,-4.29,4
2011_09_26_drive_0101_sync_0000000592,-0.05,-0.05,0.06,-0.66,2.88,-4.71,6
2011_10_03_drive_0034_sync_0000003676,0.08,0.07,-0.06,0,0.77,-2.39,5
2011_10_03_drive_0034_sync_0000001208,-0.08,0,0,0,0.62,0,2
2011_09_26_drive_0091_sync_0000000006,-0.09,-0.06,0.09,0,0,-3.57,4
2011_09_26_drive_0032_sync_0000000280,0,0,0.09,2.45,0,0,2
2011_09_28_drive_0104_sync_0000000031,-0.06,0,0.06,-4.0,0,0,3
2011_10_03_drive_0034_sync_0000003972,0,-0.04,0.05,0,-2.14,1.69,4
2011_10_03_drive_0034_sync_0000002919,0,0,-0.05,0,0.88,-3.64,3
2011_10_03_drive_0034_sync_0000003591,0.09,0,-0.06,2.45,-0.85,1.89,5
2011_10_03_drive_0034_sync_0000000362,0,0,0,0,0,1.58,1
2011_09_26_drive_0022_sync_0000000305,-0.08,-0.08,0.07,0,3.62,2.6,5
2011_10_03_drive_0034_sync_0000002428,0,-0.05,0,4.93,-3.97,-3.27,4
2011_09_28_drive_0110_sync_0000000051,-0.08,0,-0.08,-2.88,-2.18,-1.73,5
2011_09_26_drive_0011_sync_0000000223,0,-0.04,0,0,-3.04,1.3,3
2011_10_03_drive_0042_sync_0000000903,0.04,-0.1,0,1.68,-4.44,-3.85,5
2011_10_03_drive_0034_sync_0000001458,0,0,0,0,0.9,0,1
2011_09_28_drive_0039_sync_0000000215,-0.09,0,0,0,0,0,1
2011_10_03_drive_0027_sync_0000004019,0.08,0,0,0,0,0,1
2011_09_29_drive_0071_sync_0000000081,0.06,0,0,3.47,-2.57,-4.38,4
2011_09_28_drive_0154_sync_0000000023,-0.08,0,0,0,0,0,1
2011_09_28_drive_0110_sync_0000000032,0,0.09,0,1.08,-0.66,0,3
2011_10_03_drive_0027_sync_0000003579,0.06,0.06,0.06,0,0,-4.13,4
2011_09_26_drive_0101_sync_0000000867,0,-0.06,-0.07,-4.56,0,1.59,4
2011_09_28_drive_0001_sync_0000000015,-0.04,-0.09,-0.06,-1.23,1.84,-0.9,6
2011_09_26_drive_0002_sync_0000000008,0,0,0,0,0,1.41,1
2011_10_03_drive_0034_sync_0000001328,0,0,0,-3.48,-0.92,-3.88,3
2011_10_03_drive_0027_sync_0000004263,0.06,0,0.06,-3.64,1.23,4.02,5
2011_09_26_drive_0001_sync_0000000096,0.06,0.06,0,-0.57,-2.48,0,4
2011_10_03_drive_0034_sync_0000001169,-0.08,0.05,0.05,-1.68,-4.73,-0.8,6
2011_10_03_drive_0027_sync_0000004225,0,-0.07,0.09,1.07,1.55,-1.9,5
2011_10_03_drive_0034_sync_0000004265,0,-0.1,0,0,0,0,1
2011_09_26_drive_0059_sync_0000000200,-0.09,0,0.04,-1.71,0.66,-2.71,5
2011_10_03_drive_0027_sync_0000001164,0.05,-0.09,0.1,-2.64,-1.82,4.92,6
2011_09_28_drive_0054_sync_0000000010,0.06,0,0,1.43,3.24,0,3
2011_10_03_drive_0027_sync_0000002494,0,0,-0.07,2.79,3.52,0,3
2011_09_26_drive_0019_sync_0000000312,-0.07,0.07,-0.06,4.89,-4.32,4.21,6
2011_09_26_drive_0101_sync_0000000467,-0.07,0.09,-0.07,3.22,0.6,-3.15,6
2011_09_26_drive_0051_sync_0000000106,0,0.04,-0.07,0,0,-3.59,3
2011_09_28_drive_0066_sync_0000000001,0.07,0,-0.09,-1.95,0,0,3
2011_10_03_drive_0027_sync_0000004082,0,-0.05,0,0,0,2.43,2
2011_09_28_drive_0038_sync_0000000035,-0.05,-0.05,-0.06,2.26,2.54,0.76,6
2011_10_03_drive_0034_sync_0000000544,-0.05,0.08,0,1.39,0,0,3
2011_09_26_drive_0086_sync_0000000396,0.07,-0.04,-0.07,2.26,-4.72,-4.16,6
2011_09_26_drive_0087_sync_0000000232,0,0,0,0,4.97,1.83,2
2011_09_26_drive_0036_sync_0000000665,0.06,-0.06,0,1.83,0,0,3
2011_10_03_drive_0027_sync_0000002419,0.09,-0.05,0,-2.45,0.98,0.75,5
2011_09_26_drive_0052_sync_0000000045,-0.05,-0.04,-0.05,0,0,2.59,4
2011_09_26_drive_0015_sync_0000000226,0,0.08,0,1.44,0,-3.15,3
2011_09_26_drive_0046_sync_0000000077,-0.1,-0.06,0.06,4.23,-4.82,0,5
2011_09_26_drive_0070_sync_0000000022,0,0.07,-0.04,0,0,-4.93,3
2011_09_29_drive_0071_sync_0000000946,0.08,0.07,0.09,-4.82,0,-1.94,5
2011_09_26_drive_0022_sync_0000000768,0.08,-0.1,-0.05,0,1.49,0,4
2011_10_03_drive_0027_sync_0000001316,-0.06,0,0,0,0,0,1
2011_10_03_drive_0027_sync_0000002713,0,0,0,0,-4.93,0,1
2011_09_26_drive_0056_sync_0000000140,0,0,0,-4.06,0,0,1
2011_09_26_drive_0019_sync_0000000339,0,0,0,0,1.43,0,1
2011_09_26_drive_0070_sync_0000000283,0,-0.04,0,0,0,0,1
2011_10_03_drive_0027_sync_0000003784,0,-0.08,-0.05,0,-3.34,-2.56,4
2011_09_26_drive_0101_sync_0000000314,0.08,-0.07,0.06,1.17,-3.36,3.06,6
2011_10_03_drive_0042_sync_0000000171,0.08,0,-0.07,0,2.06,-1.93,4
2011_09_26_drive_0059_sync_0000000260,-0.06,0.09,-0.07,-3.29,0,0,4
2011_10_03_drive_0027_sync_0000001737,0.07,0,0,-3.02,2.04,3.79,4
2011_09_26_drive_0064_sync_0000000133,0.08,-0.07,0,4.54,-2.0,0,4
2011_09_29_drive_0004_sync_0000000231,-0.05,-0.07,0.08,-2.29,-1.9,-2.48,6
2011_10_03_drive_0034_sync_0000003805,0,-0.09,-0.05,0,3.54,0,3
2011_09_26_drive_0032_sync_0000000319,0.07,0.05,-0.07,0,-4.02,0,4
2011_09_26_drive_0051_sync_0000000278,0,0,0,0,3.92,0,1
2011_09_26_drive_0022_sync_0000000321,0,0,-0.05,0,-3.1,0,2
2011_09_26_drive_0036_sync_0000000247,-0.09,-0.05,0.07,0,0.55,0,4
2011_09_26_drive_0101_sync_0000000248,0,0,-0.09,-3.77,-3.62,0,3
2011_09_26_drive_0036_sync_0000000502,0,0,0,-2.98,0,1.0,2
2011_09_26_drive_0059_sync_0000000252,-0.09,0.07,0.06,0,-4.37,3.28,5
2011_09_26_drive_0057_sync_0000000118,0,0,0,-4.54,0,0,1
2011_10_03_drive_0034_sync_0000000930,0.06,0,0.05,0,0,0.69,3
2011_09_26_drive_0036_sync_0000000120,0.04,0.05,0,0,0,0,2
2011_10_03_drive_0047_sync_0000000361,0,0,0,2.3,0,3.01,2
2011_10_03_drive_0042_sync_0000000049,0,0,0,1.48,-4.28,3.14,3
2011_09_26_drive_0028_sync_0000000346,0,0,0,0,0,-1.75,1
2011_09_26_drive_0087_sync_0000000496,0,0,0,0,0,2.45,1
2011_10_03_drive_0034_sync_0000000774,-0.07,-0.07,-0.06,3.1,1.12,-2.72,6
2011_09_29_drive_0026_sync_0000000065,0.08,0.06,0.04,1.41,-0.77,-4.16,6
2011_09_28_drive_0141_sync_0000000007,0.07,0.06,-0.08,4.05,1.56,-2.09,6
2011_09_29_drive_0071_sync_0000000677,0.05,0.05,-0.09,4.55,-2.91,1.39,6
2011_10_03_drive_0027_sync_0000000951,0,0,0,0,4.86,1.5,2
2011_09_26_drive_0079_sync_0000000098,0.08,0,-0.1,0,0.78,0,3
2011_09_26_drive_0101_sync_0000000589,-0.06,0.06,0,-2.65,-1.37,0,4
2011_09_28_drive_0216_sync_0000000009,-0.08,0.05,-0.07,-0.78,-3.8,0,5
2011_10_03_drive_0034_sync_0000003035,0.07,-0.1,-0.09,0,0,-1.19,4
2011_09_26_drive_0096_sync_0000000288,0.06,0.07,0.09,-1.63,2.93,-0.58,6
2011_09_28_drive_0220_sync_0000000032,0,0,0,0,0,3.19,1
2011_09_26_drive_0091_sync_0000000274,0.08,-0.05,-0.06,2.91,3.0,0,5
2011_09_26_drive_0019_sync_0000000200,-0.07,-0.06,0.05,-3.35,1.0,-1.04,6
2011_09_26_drive_0064_sync_0000000057,0.1,-0.06,0,-2.91,-1.48,-4.06,5
2011_09_26_drive_0028_sync_0000000043,0,0,0,2.22,0,0,1
2011_10_03_drive_0042_sync_0000000596,0,0,0.06,0,0.65,0,2
2011_09_26_drive_0087_sync_0000000264,0.05,0.07,0.08,0,3.2,4.0,5
2011_09_26_drive_0029_sync_0000000127,0.05,-0.05,0.08,2.79,3.47,-3.36,6
2011_09_26_drive_0087_sync_0000000560,-0.05,0.06,-0.09,-2.93,-0.74,3.51,6
2011_10_03_drive_0047_sync_0000000601,-0.09,0.05,0,-2.87,2.98,-4.0,5
2011_09_28_drive_0080_sync_0000000001,0,0,0,0,2.17,0,1
2011_09_26_drive_0023_sync_0000000118,0,0,-0.1,3.27,0,-1.15,3
2011_10_03_drive_0042_sync_0000000226,0.06,0.1,0.08,1.21,1.24,4.54,6
2011_09_26_drive_0002_sync_0000000032,-0.08,-0.09,0,-1.8,3.94,4.76,5
2011_09_28_drive_0071_sync_0000000037,0,0,0,0,0,2.27,1
2011_09_26_drive_0022_sync_0000000692,0,0,-0.06,-4.99,0,0,2
2011_10_03_drive_0027_sync_0000003514,0,0.05,0.05,4.85,-2.88,2.26,5
2011_09_26_drive_0101_sync_0000000139,0,0,0.07,3.28,0.71,2.38,4
2011_10_03_drive_0027_sync_0000002484,-0.07,0.07,0,0,1.85,4.16,4
2011_10_03_drive_0034_sync_0000002985,0,0,0,0,1.87,0,1
2011_09_28_drive_0102_sync_0000000005,0,0,0,-3.88,0,4.67,2
2011_10_03_drive_0027_sync_0000002592,0,0.07,0,0,-3.1,0,2
2011_10_03_drive_0027_sync_0000000677,-0.07,0.04,0.08,-3.65,1.65,-2.66,6
