name,x,y,z,theta_rad1,theta_rad2,theta_rad3,n
2011_09_26_drive_0009_sync_0000000397,0,0.0,0,-3.65,-3.33,4.6,1
2011_09_26_drive_0009_sync_0000000079,0.0,0,0.0,-3.71,-2.12,-2.34,2
2011_09_26_drive_0009_sync_0000000362,0.0,0,-0.0,-3.16,-2.67,-4.19,2
2011_09_26_drive_0009_sync_0000000332,0.0,-0.0,-0.0,-3.88,3.75,-3.96,3
2011_09_26_drive_0009_sync_0000000074,-0.0,0,-0.0,2.96,4.61,-4.18,2
2011_09_26_drive_0009_sync_0000000228,0.0,0.0,0.0,-3.27,3.06,-2.22,3
2011_09_26_drive_0009_sync_0000000385,-0.0,-0.0,0.0,3.13,-2.02,4.69,3
2011_09_26_drive_0009_sync_0000000128,0.0,0.0,-0.0,-2.86,-3.77,-4.15,3
2011_09_26_drive_0009_sync_0000000121,0.0,-0.0,0,-2.53,-2.54,4.63,2
2011_09_26_drive_0009_sync_0000000420,-0.0,-0.0,0.0,-2.03,4.06,4.96,3
2011_09_26_drive_0009_sync_0000000040,0.0,0.0,0.0,-3.93,-4.17,3.92,3
2011_09_26_drive_0009_sync_0000000382,0,0,0.0,-3.09,-2.3,4.7,1
2011_09_26_drive_0009_sync_0000000409,-0.0,0.0,-0.0,-4.96,-4.7,-3.53,3
2011_09_26_drive_0009_sync_0000000191,0,0.0,0,-2.19,4.55,3.49,1
2011_09_26_drive_0009_sync_0000000125,0,0,0.0,4.14,-4.96,4.88,1
2011_09_26_drive_0009_sync_0000000090,0.0,0.0,0.0,-4.94,4.3,-3.85,3
2011_09_26_drive_0009_sync_0000000288,-0.0,-0.0,0,2.22,-4.51,2.25,2
2011_09_26_drive_0009_sync_0000000017,-0.0,0.0,0.0,-3.04,-3.97,-4.2,3
2011_09_26_drive_0009_sync_0000000291,0.0,-0.0,-0.0,-2.39,3.7,4.8,3
2011_09_26_drive_0009_sync_0000000148,0,0,-0.0,2.33,-3.39,-4.52,1
2011_09_26_drive_0009_sync_0000000236,-0.0,0,0,-2.04,2.19,-3.48,1
2011_09_26_drive_0009_sync_0000000144,-0.0,-0.0,0.0,-4.04,3.22,-2.05,3
2011_09_26_drive_0009_sync_0000000384,-0.0,-0.0,0,3.67,-2.98,-4.36,2
2011_09_26_drive_0009_sync_0000000290,-0.0,0,0,4.83,3.62,4.36,1
2011_09_26_drive_0009_sync_0000000095,-0.0,0,0.0,3.65,2.44,3.75,2
2011_09_26_drive_0009_sync_0000000303,-0.0,0.0,0,3.08,-4.93,4.99,2
2011_09_26_drive_0009_sync_0000000431,-0.0,-0.0,0,3.03,3.82,3.91,2
2011_09_26_drive_0009_sync_0000000261,0.0,-0.0,0,2.92,-2.58,-3.63,2
2011_09_26_drive_0009_sync_0000000272,0.0,-0.0,0.0,-3.29,-2.81,-4.95,3
2011_09_26_drive_0009_sync_0000000126,0,0,-0.0,2.05,4.44,-3.58,1
2011_09_26_drive_0009_sync_0000000285,0,0,-0.0,4.63,-4.71,4.99,1
2011_09_26_drive_0009_sync_0000000145,0.0,0.0,-0.0,3.46,-2.16,-3.1,3
2011_09_26_drive_0009_sync_0000000155,-0.0,0.0,-0.0,4.71,-2.56,-2.42,3
2011_09_26_drive_0009_sync_0000000113,0,0,0.0,-4.6,4.36,4.64,1
2011_09_26_drive_0009_sync_0000000092,0.0,0,-0.0,-2.99,3.12,-4.16,2
2011_09_26_drive_0009_sync_0000000313,0,0.0,0,4.45,2.59,-3.98,1
2011_09_26_drive_0009_sync_0000000346,0,-0.0,-0.0,4.42,2.32,3.24,2
2011_09_26_drive_0009_sync_0000000404,-0.0,0.0,0.0,-2.78,3.01,-4.34,3
2011_09_26_drive_0009_sync_0000000219,0,0,0.0,-3.91,-2.34,-2.94,1
2011_09_26_drive_0009_sync_0000000376,0,0,-0.0,3.2,-2.15,3.17,1
2011_09_26_drive_0009_sync_0000000410,0,-0.0,0.0,3.36,2.12,2.93,2
2011_09_26_drive_0009_sync_0000000400,0,0.0,-0.0,-4.54,-3.74,2.25,2
2011_09_26_drive_0009_sync_0000000235,-0.0,0,0,-3.05,3.57,-3.08,1
2011_09_26_drive_0009_sync_0000000103,0.0,0.0,-0.0,-3.29,2.2,2.22,3
2011_09_26_drive_0009_sync_0000000204,-0.0,0.0,0.0,2.24,-4.92,-4.6,3
2011_09_26_drive_0009_sync_0000000052,0.0,0.0,0.0,3.17,-2.44,3.76,3
2011_09_26_drive_0009_sync_0000000197,0,0.0,0,-3.03,2.96,-2.86,1
2011_09_26_drive_0009_sync_0000000374,0.0,0,0.0,2.27,-4.47,3.24,2
2011_09_26_drive_0009_sync_0000000157,-0.0,0,0.0,4.8,-3.21,-3.6,2
2011_09_26_drive_0009_sync_0000000137,0.0,0.0,-0.0,-2.61,-4.45,-2.91,3
2011_09_26_drive_0009_sync_0000000352,0,0.0,-0.0,-4.36,-4.41,-3.23,2
2011_09_26_drive_0009_sync_0000000117,-0.0,0.0,0.0,3.69,4.83,-2.62,3
2011_09_26_drive_0009_sync_0000000142,0,0,-0.0,3.17,4.41,-3.81,1
2011_09_26_drive_0009_sync_0000000044,0.0,0.0,-0.0,3.95,3.52,-4.68,3
2011_09_26_drive_0009_sync_0000000083,0,-0.0,-0.0,4.22,4.29,2.29,2
2011_09_26_drive_0009_sync_0000000167,0,0.0,-0.0,-4.12,-2.97,-3.16,2
2011_09_26_drive_0009_sync_0000000301,0,0,0.0,-2.22,-4.88,2.3,1
2011_09_26_drive_0009_sync_0000000183,0,0,-0.0,2.17,-3.8,4.23,1
2011_09_26_drive_0009_sync_0000000034,0.0,0,0,2.05,2.47,-4.06,1
2011_09_26_drive_0009_sync_0000000123,0,-0.0,0.0,-2.52,-3.33,-3.78,2
2011_09_26_drive_0009_sync_0000000446,0.0,0.0,-0.0,4.67,-3.2,-2.92,3
2011_09_26_drive_0009_sync_0000000129,-0.0,-0.0,0,3.44,4.62,-3.68,2
2011_09_26_drive_0009_sync_0000000281,0,0.0,0.0,3.81,-2.22,-2.56,2
2011_09_26_drive_0009_sync_0000000049,-0.0,0,0,-2.85,4.23,4.83,1
2011_09_26_drive_0009_sync_0000000199,0.0,0.0,0.0,-2.79,-4.15,-2.06,3
2011_09_26_drive_0009_sync_0000000440,0,0.0,0.0,-4.22,-2.28,-4.69,2
2011_09_26_drive_0009_sync_0000000077,0.0,-0.0,0,3.9,3.54,4.36,2
2011_09_26_drive_0009_sync_0000000233,-0.0,-0.0,0.0,-4.08,3.74,-4.67,3
2011_09_26_drive_0009_sync_0000000314,0.0,0.0,0.0,-3.23,-2.14,-2.08,3
2011_09_26_drive_0009_sync_0000000054,0,-0.0,0.0,-4.27,-2.38,-3.33,2
2011_09_26_drive_0009_sync_0000000278,0.0,-0.0,0.0,2.88,-4.32,-2.16,3
2011_09_26_drive_0009_sync_0000000152,0.0,0,-0.0,3.32,-3.48,3.65,2
2011_09_26_drive_0009_sync_0000000296,-0.0,0.0,-0.0,2.12,3.65,-2.95,3
2011_09_26_drive_0009_sync_0000000370,-0.0,-0.0,0.0,-2.25,-2.13,-2.01,3
2011_09_26_drive_0009_sync_0000000214,0.0,0,0.0,-4.59,2.72,3.46,2
2011_09_26_drive_0009_sync_0000000445,0.0,0,0.0,-4.79,4.97,3.46,2
2011_09_26_drive_0009_sync_0000000230,-0.0,-0.0,-0.0,-4.56,3.44,-4.76,3
2011_09_26_drive_0009_sync_0000000130,0.0,0,0,-4.6,2.54,-4.4,1
2011_09_26_drive_0009_sync_0000000016,0,-0.0,0,-3.27,-4.32,3.83,1
2011_09_26_drive_0009_sync_0000000375,-0.0,-0.0,0.0,-4.33,3.89,2.56,3
2011_09_26_drive_0009_sync_0000000105,0,0,0.0,4.72,2.95,2.78,1
2011_09_26_drive_0009_sync_0000000158,0,0,0.0,2.67,-4.73,-4.94,1
2011_09_26_drive_0009_sync_0000000243,0,-0.0,-0.0,-4.43,-3.58,2.91,2
2011_09_26_drive_0009_sync_0000000406,0,-0.0,0,-2.54,3.3,4.93,1
2011_09_26_drive_0009_sync_0000000353,0.0,-0.0,0,2.86,2.12,4.43,2
2011_09_26_drive_0009_sync_0000000317,-0.0,0.0,-0.0,2.37,3.41,-3.2,3
2011_09_26_drive_0009_sync_0000000283,0.0,0.0,0.0,2.41,4.1,3.94,3
2011_09_26_drive_0009_sync_0000000333,0.0,-0.0,0.0,-3.15,4.72,-3.1,3
2011_09_26_drive_0009_sync_0000000055,-0.0,0.0,0,2.5,-2.36,-3.53,2
2011_09_26_drive_0009_sync_0000000134,0,0,0.0,3.05,3.36,4.62,1
2011_09_26_drive_0009_sync_0000000036,0,0.0,-0.0,2.72,4.94,4.78,2
2011_09_26_drive_0009_sync_0000000355,-0.0,-0.0,0,2.9,-4.65,-2.0,2
2011_09_26_drive_0009_sync_0000000427,0.0,0,0.0,-4.95,2.0,3.23,2
2011_09_26_drive_0009_sync_0000000369,0.0,0,0,4.06,-4.04,2.03,1
2011_09_26_drive_0009_sync_0000000189,-0.0,-0.0,0,2.09,3.71,3.34,2
2011_09_26_drive_0009_sync_0000000390,0.0,0,0,-3.93,4.79,2.29,1
2011_09_26_drive_0009_sync_0000000357,0.0,0,-0.0,-3.45,2.03,-3.8,2
2011_09_26_drive_0009_sync_0000000066,0.0,-0.0,0.0,3.0,2.44,-4.97,3
2011_09_26_drive_0009_sync_0000000443,0.0,-0.0,0,4.99,-2.89,4.6,2
2011_09_26_drive_0009_sync_0000000094,-0.0,-0.0,-0.0,-2.92,4.65,4.23,3
2011_09_26_drive_0009_sync_0000000388,0,0,0.0,2.85,2.21,2.86,1
2011_09_26_drive_0009_sync_0000000193,0,-0.0,0.0,-3.77,2.99,4.85,2
2011_09_26_drive_0009_sync_0000000295,0,0,0.0,-2.08,2.98,2.02,1
2011_09_26_drive_0009_sync_0000000234,0.0,0.0,-0.0,4.93,-3.69,-4.69,3
2011_09_26_drive_0009_sync_0000000035,0,-0.0,0.0,3.59,4.97,3.95,2
2011_09_26_drive_0009_sync_0000000050,-0.0,0,0,-3.27,-3.37,2.01,1
2011_09_26_drive_0009_sync_0000000163,0.0,0.0,-0.0,3.57,-4.23,-4.8,3
2011_09_26_drive_0009_sync_0000000329,0,-0.0,0,2.48,2.19,3.68,1
2011_09_26_drive_0009_sync_0000000100,-0.0,0.0,0.0,-2.1,-3.68,3.06,3
2011_09_26_drive_0009_sync_0000000149,-0.0,0,-0.0,4.35,-3.05,3.69,2
2011_09_26_drive_0009_sync_0000000258,-0.0,0.0,-0.0,-3.2,3.22,2.52,3
2011_09_26_drive_0009_sync_0000000229,0,-0.0,0.0,2.8,-4.24,4.22,2
2011_09_26_drive_0009_sync_0000000256,0,-0.0,-0.0,2.58,3.82,-4.61,2
2011_09_26_drive_0009_sync_0000000356,-0.0,0,0.0,2.43,4.48,2.07,2
2011_09_26_drive_0009_sync_0000000136,0,0,0.0,-4.35,-3.17,4.02,1
2011_09_26_drive_0009_sync_0000000391,-0.0,0.0,0.0,4.74,-2.35,-2.76,3
2011_09_26_drive_0009_sync_0000000438,-0.0,-0.0,-0.0,-2.73,-3.45,-3.3,3
2011_09_26_drive_0009_sync_0000000041,-0.0,0,0,-4.89,-3.17,-3.17,1
2011_09_26_drive_0009_sync_0000000248,0.0,0.0,0,2.45,2.67,4.14,2
2011_09_26_drive_0009_sync_0000000141,0.0,-0.0,-0.0,3.19,-2.04,3.56,3
2011_09_26_drive_0009_sync_0000000312,0,-0.0,-0.0,-3.28,-4.74,2.12,2
2011_09_26_drive_0009_sync_0000000084,0.0,0,0,2.35,3.52,4.99,1
2011_09_26_drive_0009_sync_0000000254,0.0,0,0,-2.73,-4.5,3.77,1
2011_09_26_drive_0009_sync_0000000190,0.0,0.0,-0.0,2.15,-3.3,4.79,3
2011_09_26_drive_0009_sync_0000000161,0,-0.0,0,4.87,4.31,-2.98,1
2011_09_26_drive_0009_sync_0000000383,-0.0,-0.0,-0.0,3.75,2.99,2.96,3
2011_09_26_drive_0009_sync_0000000344,0,-0.0,0,-2.93,-3.15,-4.98,1
2011_09_26_drive_0009_sync_0000000239,-0.0,0,0,3.43,3.2,-4.63,1
2011_09_26_drive_0009_sync_0000000336,0,0.0,0,-4.95,-2.85,4.85,1
2011_09_26_drive_0009_sync_0000000398,-0.0,-0.0,-0.0,-3.67,2.9,-4.66,3
2011_09_26_drive_0009_sync_0000000196,-0.0,0,0,3.14,2.88,-2.07,1
2011_09_26_drive_0009_sync_0000000222,0,-0.0,0,4.64,2.27,-4.85,1
2011_09_26_drive_0009_sync_0000000307,0.0,-0.0,-0.0,-4.93,2.56,-2.9,3
2011_09_26_drive_0009_sync_0000000245,0,0.0,0,4.54,-4.98,3.79,1
2011_09_26_drive_0009_sync_0000000042,0.0,0,0.0,-4.47,-2.73,4.44,2
2011_09_26_drive_0009_sync_0000000037,0,-0.0,0.0,-2.47,-2.79,3.41,2
2011_09_26_drive_0009_sync_0000000386,0,0.0,0,4.51,-2.87,-4.09,1
2011_09_26_drive_0009_sync_0000000022,0.0,0,-0.0,2.42,-2.38,-2.08,2
2011_09_26_drive_0009_sync_0000000351,0,-0.0,-0.0,-4.16,-3.46,-3.48,2
2011_09_26_drive_0009_sync_0000000108,0,-0.0,0.0,-2.79,4.95,4.1,2
2011_09_26_drive_0009_sync_0000000365,0.0,-0.0,-0.0,-3.91,3.18,3.2,3
2011_09_26_drive_0009_sync_0000000315,-0.0,0.0,-0.0,-3.64,-2.72,-2.87,3
2011_09_26_drive_0009_sync_0000000247,-0.0,-0.0,-0.0,-2.94,4.41,4.81,3
2011_09_26_drive_0009_sync_0000000298,0.0,-0.0,0,2.78,2.04,3.79,2
2011_09_26_drive_0009_sync_0000000170,0.0,0,0.0,3.74,2.77,3.49,2
2011_09_26_drive_0009_sync_0000000015,-0.0,0,0,-3.93,3.23,2.17,1
2011_09_26_drive_0009_sync_0000000224,0,0.0,0,4.26,-2.96,4.8,1
2011_09_26_drive_0009_sync_0000000265,0.0,-0.0,-0.0,-2.73,-3.0,-3.39,3
2011_09_26_drive_0009_sync_0000000216,-0.0,0.0,-0.0,-3.3,-2.94,3.5,3
2011_09_26_drive_0009_sync_0000000110,0,0.0,-0.0,-2.19,-2.39,3.16,2
2011_09_26_drive_0009_sync_0000000087,0.0,0.0,-0.0,2.1,2.59,3.16,3
2011_09_26_drive_0009_sync_0000000043,-0.0,-0.0,-0.0,-3.81,-4.76,4.28,3
2011_09_26_drive_0009_sync_0000000367,-0.0,0.0,-0.0,3.01,-2.69,2.26,3
2011_09_26_drive_0009_sync_0000000237,0.0,0,0,4.02,2.5,3.59,1
2011_09_26_drive_0009_sync_0000000316,0.0,0.0,0,3.41,-4.45,-4.33,2
2011_09_26_drive_0009_sync_0000000257,-0.0,-0.0,0.0,-2.28,3.46,-4.63,3
2011_09_26_drive_0009_sync_0000000045,-0.0,0,0,-4.53,2.71,4.69,1
2011_09_26_drive_0009_sync_0000000287,0,-0.0,0.0,-4.62,-2.55,-3.67,2
2011_09_26_drive_0009_sync_0000000186,0.0,-0.0,0,3.0,-2.47,2.79,2
2011_09_26_drive_0009_sync_0000000056,0.0,0,0,-2.93,-3.81,-4.18,1
2011_09_26_drive_0009_sync_0000000006,0.0,0,0,2.92,-2.22,2.86,1
2011_09_26_drive_0009_sync_0000000198,-0.0,-0.0,0.0,2.18,4.75,4.27,3
2011_09_26_drive_0009_sync_0000000339,-0.0,-0.0,0,3.82,2.64,-3.86,2
2011_09_26_drive_0009_sync_0000000213,-0.0,0.0,0,-2.02,4.68,4.0,2
2011_09_26_drive_0009_sync_0000000263,0,-0.0,0,-4.94,-2.03,-3.67,1
2011_09_26_drive_0009_sync_0000000341,0.0,-0.0,0,4.87,-2.18,2.06,2
2011_09_26_drive_0009_sync_0000000253,0.0,-0.0,0,3.17,-4.01,2.4,2
2011_09_26_drive_0009_sync_0000000020,-0.0,-0.0,0.0,-3.63,-3.68,-4.18,3
2011_09_26_drive_0009_sync_0000000389,-0.0,0.0,-0.0,4.85,-2.67,4.43,3
2011_09_26_drive_0009_sync_0000000207,0.0,0.0,0,3.33,4.76,-3.53,2
2011_09_26_drive_0009_sync_0000000133,0.0,0.0,-0.0,-4.35,-2.78,3.67,3
2011_09_26_drive_0009_sync_0000000132,0.0,-0.0,-0.0,2.1,2.87,-3.63,3
2011_09_26_drive_0009_sync_0000000122,-0.0,-0.0,0.0,4.0,-2.74,2.01,3
2011_09_26_drive_0009_sync_0000000038,0,0,-0.0,-4.02,-2.68,-2.93,1
2011_09_26_drive_0009_sync_0000000070,0,-0.0,0,-4.79,-2.77,-2.43,1
2011_09_26_drive_0009_sync_0000000262,-0.0,0,-0.0,4.11,3.49,2.3,2
2011_09_26_drive_0009_sync_0000000075,-0.0,-0.0,0,2.84,4.27,3.94,2
2011_09_26_drive_0009_sync_0000000188,0,0.0,-0.0,-3.93,3.7,3.88,2
2011_09_26_drive_0009_sync_0000000416,-0.0,0.0,0.0,-4.78,4.98,-4.11,3
2011_09_26_drive_0009_sync_0000000164,0.0,0,0,2.89,4.2,-2.78,1
2011_09_26_drive_0009_sync_0000000264,0.0,0.0,0,-4.23,-4.76,4.18,2
2011_09_26_drive_0009_sync_0000000299,0.0,-0.0,0,4.16,-2.84,3.03,2
2011_09_26_drive_0009_sync_0000000047,0,-0.0,-0.0,2.88,-2.08,-4.93,2
2011_09_26_drive_0009_sync_0000000318,0.0,0.0,-0.0,3.89,3.21,3.42,3
2011_09_26_drive_0009_sync_0000000065,-0.0,0.0,-0.0,2.08,2.67,4.64,3
2011_09_26_drive_0009_sync_0000000242,0,0,0.0,-3.2,-3.45,3.72,1
2011_09_26_drive_0009_sync_0000000168,0,0.0,0.0,-4.13,-4.58,4.24,2
2011_09_26_drive_0009_sync_0000000232,-0.0,-0.0,-0.0,-3.65,4.92,4.9,3
2011_09_26_drive_0009_sync_0000000012,-0.0,0.0,-0.0,4.88,4.09,-2.04,3
2011_09_26_drive_0009_sync_0000000280,0,0,-0.0,-3.41,2.25,4.83,1
2011_09_26_drive_0009_sync_0000000305,0.0,0.0,0,4.35,3.53,2.58,2
2011_09_26_drive_0009_sync_0000000071,-0.0,0,0.0,4.05,4.04,-3.96,2
2011_09_26_drive_0009_sync_0000000013,0.0,-0.0,-0.0,-4.5,4.76,4.8,3
2011_09_26_drive_0009_sync_0000000194,0,0,0.0,2.48,-4.03,-4.2,1
2011_09_26_drive_0009_sync_0000000252,0,0,0.0,-3.78,2.68,-3.77,1
2011_09_26_drive_0009_sync_0000000162,0.0,0.0,0,-3.52,4.55,2.3,2
2011_09_26_drive_0009_sync_0000000174,-0.0,0,0,-4.31,-3.94,2.0,1
2011_09_26_drive_0009_sync_0000000379,0,0.0,0.0,-4.51,2.38,-4.97,2
2011_09_26_drive_0009_sync_0000000401,0.0,0,-0.0,-2.15,3.11,3.75,2
2011_09_26_drive_0009_sync_0000000019,0,0,0.0,-2.78,-3.54,2.74,1
2011_09_26_drive_0009_sync_0000000039,-0.0,0.0,-0.0,2.2,-3.37,-3.31,3
2011_09_26_drive_0009_sync_0000000271,-0.0,0.0,0,2.3,3.87,3.26,2
2011_09_26_drive_0009_sync_0000000310,0.0,-0.0,0,4.24,3.11,-4.47,2
2011_09_26_drive_0009_sync_0000000131,-0.0,0,0.0,4.1,-4.26,-2.33,2
2011_09_26_drive_0009_sync_0000000417,0,0.0,0.0,-2.11,2.62,-4.48,2
2011_09_26_drive_0009_sync_0000000059,0,0.0,0,4.45,3.1,-4.31,1
2011_09_26_drive_0009_sync_0000000027,0,0,-0.0,4.42,2.5,-4.34,1
2011_09_26_drive_0009_sync_0000000104,-0.0,0,0.0,4.67,4.74,3.44,2
2011_09_26_drive_0009_sync_0000000169,-0.0,0.0,0,-3.5,2.39,-3.31,2
2011_09_26_drive_0009_sync_0000000335,0,0.0,0,4.57,2.61,2.34,1
2011_09_26_drive_0009_sync_0000000360,0.0,0.0,0,-3.36,-2.49,-3.59,2
2011_09_26_drive_0009_sync_0000000151,-0.0,0.0,0.0,3.92,2.66,2.23,3
2011_09_26_drive_0009_sync_0000000392,-0.0,0,0.0,-2.96,2.45,-3.65,2
2011_09_26_drive_0009_sync_0000000393,0.0,0,0.0,-3.29,4.91,4.07,2
2011_09_26_drive_0009_sync_0000000082,-0.0,-0.0,0.0,2.59,3.9,2.75,3
2011_09_26_drive_0009_sync_0000000364,0.0,-0.0,-0.0,-4.42,3.3,4.16,3
2011_09_26_drive_0009_sync_0000000060,-0.0,0,0,-4.47,4.95,-4.14,1
2011_09_26_drive_0009_sync_0000000405,-0.0,0.0,0.0,4.17,-2.64,3.14,3
2011_09_26_drive_0009_sync_0000000147,0,0,-0.0,4.93,4.62,4.15,1
2011_09_26_drive_0009_sync_0000000182,0,-0.0,0,2.88,4.06,4.67,1
2011_09_26_drive_0009_sync_0000000249,0,0,-0.0,2.04,-3.17,4.88,1
2011_09_26_drive_0009_sync_0000000304,-0.0,-0.0,0,3.85,-3.77,3.83,2
2011_09_26_drive_0009_sync_0000000402,0,0.0,-0.0,2.94,4.28,-3.29,2
2011_09_26_drive_0009_sync_0000000086,0.0,-0.0,0.0,-4.55,3.91,3.79,3
2011_09_26_drive_0009_sync_0000000411,0.0,0.0,-0.0,3.62,3.33,-4.23,3
2011_09_26_drive_0009_sync_0000000116,-0.0,0,-0.0,3.19,4.55,-2.19,2
2011_09_26_drive_0009_sync_0000000394,0.0,-0.0,0,-3.63,-2.97,-4.55,2
2011_09_26_drive_0009_sync_0000000266,0.0,0,0.0,3.25,-4.46,4.63,2
2011_09_26_drive_0009_sync_0000000308,0,0.0,0,4.23,-4.58,3.12,1
2011_09_26_drive_0009_sync_0000000267,0,0.0,-0.0,-2.56,2.62,4.12,2
2011_09_26_drive_0009_sync_0000000381,-0.0,0,-0.0,4.53,4.17,-4.22,2
2011_09_26_drive_0009_sync_0000000007,0.0,-0.0,-0.0,3.42,3.83,3.9,3
2011_09_26_drive_0009_sync_0000000293,-0.0,0,0,-4.84,-2.88,-4.08,1
2011_09_26_drive_0009_sync_0000000212,0,-0.0,-0.0,2.18,4.47,-4.34,2
2011_09_26_drive_0009_sync_0000000102,0,-0.0,0.0,-2.83,-4.63,4.96,2
2011_09_26_drive_0009_sync_0000000319,0,0,0.0,-2.38,3.23,3.12,1
2011_09_26_drive_0009_sync_0000000372,-0.0,0,0,4.7,-4.12,2.4,1
2011_09_26_drive_0009_sync_0000000444,0,0.0,0,-2.86,2.4,-2.22,1
2011_09_26_drive_0009_sync_0000000327,0,0,-0.0,-3.64,-3.93,-2.87,1
2011_09_26_drive_0009_sync_0000000120,0,0,0.0,2.97,3.15,-2.21,1
2011_09_26_drive_0009_sync_0000000172,-0.0,0,0,-4.08,3.75,3.98,1
2011_09_26_drive_0009_sync_0000000433,0,0.0,0,-3.13,3.79,-4.2,1
2011_09_26_drive_0009_sync_0000000011,0,0,0.0,4.46,-2.08,-4.12,1
2011_09_26_drive_0009_sync_0000000088,-0.0,0.0,0,2.74,-2.35,-4.22,2
2011_09_26_drive_0009_sync_0000000076,0.0,-0.0,-0.0,-2.32,-3.74,2.54,3
2011_09_26_drive_0009_sync_0000000276,-0.0,0.0,-0.0,-3.29,2.58,-3.4,3
2011_09_26_drive_0009_sync_0000000175,0.0,-0.0,-0.0,2.52,2.48,-4.18,3
2011_09_26_drive_0009_sync_0000000192,-0.0,-0.0,0.0,2.8,2.93,4.42,3
2011_09_26_drive_0009_sync_0000000093,0,0,-0.0,4.92,3.23,-3.48,1
2011_09_26_drive_0009_sync_0000000361,0,0,-0.0,-2.43,4.46,-2.04,1
2011_09_26_drive_0009_sync_0000000062,0,0.0,-0.0,3.29,-3.56,4.71,2
2011_09_26_drive_0009_sync_0000000363,0.0,0.0,0.0,-3.21,2.86,2.39,3
2011_09_26_drive_0009_sync_0000000106,-0.0,0.0,0.0,4.64,3.47,-4.06,3
2011_09_26_drive_0009_sync_0000000080,0,0,-0.0,-4.12,3.26,2.32,1
2011_09_26_drive_0009_sync_0000000300,0.0,0,0.0,-3.27,3.7,-4.99,2
2011_09_26_drive_0009_sync_0000000032,0.0,-0.0,-0.0,3.87,-4.93,-3.11,3
2011_09_26_drive_0009_sync_0000000026,-0.0,0,0,-4.49,2.43,-3.11,1
2011_09_26_drive_0009_sync_0000000359,0.0,0,0,-4.69,3.57,4.5,1
2011_09_26_drive_0009_sync_0000000023,-0.0,-0.0,0,2.93,2.92,-2.56,2
